Alcohol,MalicAcid,Ash,AlcalinityOfAsh,Magnesium,TotalPhenols,flavanoids,NonflavanoidsPhenols,Proanthocyanins,ColorIntensity,Hue,OD280/OD315,Proline,Class
0.9523809523809526,0.16188524590163936,0.47712418300653603,0.23404255319148937,0.6195652173913043,0.6341463414634145,0.5738396624472573,0.2692307692307692,0.5917721518987342,0.44419134396355353,0.4173913043478261,0.9704797047970479,0.5613409415121255,0.0
0.645833333333333,0.1762295081967213,0.2875816993464053,0.0,0.32608695652173914,0.5818815331010452,0.5105485232067509,0.23076923076923078,0.27215189873417717,0.3006833712984055,0.4260869565217392,0.7785977859778597,0.5506419400855921,0.0
0.6339285714285712,0.29508196721311475,0.6339869281045751,0.3936170212765958,0.3369565217391305,0.6341463414634145,0.6118143459915611,0.30769230769230765,0.7563291139240507,0.44874715261959,0.4086956521739131,0.6937269372693726,0.6469329529243938,0.0
0.9940476190476186,0.21106557377049182,0.522875816993464,0.297872340425532,0.46739130434782605,0.9999999999999999,0.6645569620253164,0.19230769230769224,0.5569620253164558,0.6902050113895217,0.26086956521739124,0.7970479704797049,0.8573466476462198,0.0
1.0,0.19467213114754098,0.4901960784313726,0.18085106382978722,0.28260869565217395,0.5296167247386759,0.4599156118143459,0.30769230769230765,0.4936708860759493,0.39977220956719817,0.4,0.845018450184502,0.7218259629101285,0.0
0.9017857142857144,0.2520491803278688,0.5947712418300652,0.3404255319148938,0.5543478260869567,0.5644599303135889,0.45780590717299563,0.3269230769230769,0.2626582278481012,0.37699316628701596,0.4347826086956522,0.845018450184502,0.725392296718973,0.0
0.8422619047619042,0.08811475409836064,0.37254901960784315,0.25531914893617025,0.30434782608695665,0.6968641114982578,0.5928270042194091,0.1538461538461538,0.4525316455696203,0.6241457858769932,0.39130434782608703,0.8339483394833949,0.5470756062767476,0.0
0.9196428571428568,0.11475409836065573,0.40522875816993453,0.297872340425532,0.2717391304347826,0.42508710801393734,0.44092827004219404,0.23076923076923078,0.3639240506329114,0.37129840546697046,0.5304347826086957,0.5645756457564575,0.7146932952924394,0.0
0.8095238095238093,0.16598360655737707,0.4640522875816995,0.25531914893617025,0.2065217391304348,0.5644599303135889,0.5105485232067509,0.2884615384615384,0.43987341772151894,0.4396355353075171,0.5130434782608695,0.5940959409594095,0.7432239657631955,0.0
0.9970238095238093,0.19467213114754098,0.4444444444444444,0.042553191489361764,0.34782608695652184,0.808362369337979,0.6962025316455696,0.2884615384615384,0.8037974683544302,0.6560364464692483,0.5565217391304347,0.6309963099630997,0.9051355206847361,0.0
