Alcohol,MalicAcid,Ash,AlcalinityOfAsh,Magnesium,TotalPhenols,flavanoids,NonflavanoidsPhenols,Proanthocyanins,ColorIntensity,Hue,OD280/OD315,Proline,Class
0.5177514792899407,0.18526315789473682,0.5492957746478875,0.03351955307262566,0.37037037037037035,0.5818815331010452,0.7223880597014924,0.23076923076923078,0.3411764705882354,0.2344582593250444,0.5505617977528091,0.8339920948616603,0.6083530338849489,0.0
0.863905325443787,0.2210526315789473,0.8028169014084507,0.34636871508379896,0.5308641975308642,0.9999999999999999,0.9402985074626866,0.19230769230769224,0.6941176470588237,0.5381882770870338,0.3370786516853932,0.8537549407114627,0.9472025216706069,0.0
0.7721893491124265,0.26315789473684204,0.8802816901408452,0.3910614525139666,0.6296296296296297,0.5644599303135889,0.6477611940298507,0.3269230769230769,0.3294117647058824,0.29396092362344584,0.5617977528089889,0.9051383399209488,0.8014184397163121,0.0
0.7130177514792897,0.09473684210526315,0.6408450704225352,0.3016759776536313,0.3456790123456791,0.6968641114982578,0.8388059701492536,0.1538461538461538,0.5647058823529413,0.48667850799289514,0.5056179775280899,0.8932806324110673,0.6044129235618598,0.0
0.9763313609467459,0.1747368421052631,0.7253521126760565,0.04469273743016766,0.2592592592592592,0.7386759581881533,1.0,0.5576923076923077,0.9411764705882354,0.32504440497335707,0.7752808988764045,0.5691699604743085,0.6871552403467298,0.0
0.8668639053254439,0.20421052631578948,0.7183098591549297,0.07821229050279332,0.3950617283950616,0.808362369337979,0.9850746268656716,0.2884615384615384,1.0,0.5115452930728241,0.7191011235955055,0.6758893280632413,1.0,0.0
0.6449704142011838,0.19157894736842104,0.9436619718309862,0.3687150837988826,0.5185185185185185,0.6515679442508711,0.7671641791044777,0.30769230769230765,0.41176470588235303,0.4937833037300178,0.8089887640449439,0.6284584980237155,0.8132387706855794,0.0
0.6479289940828408,0.4631578947368421,0.8450704225352115,0.25698324022346364,0.5679012345679012,0.5993031358885017,0.8029850746268656,0.05769230769230771,0.4901960784313726,0.29840142095914746,0.4494382022471909,0.8181818181818182,0.44680851063829796,0.0
0.4378698224852071,0.6105263157894736,0.9084507042253522,0.44692737430167606,0.3950617283950616,0.49825783972125437,0.6179104477611941,0.2115384615384615,0.6156862745098041,0.24511545293072826,0.5280898876404495,0.8814229249011859,0.3877068557919622,0.0
0.6065088757396451,0.19157894736842104,0.8802816901408452,0.5251396648044694,0.32098765432098764,0.5400696864111497,0.6776119402985075,0.2692307692307692,0.4901960784313726,0.15808170515097694,0.6292134831460675,1.0,0.44680851063829796,0.0
