Alcohol,MalicAcid,Ash,AlcalinityOfAsh,Magnesium,TotalPhenols,flavanoids,NonflavanoidsPhenols,Proanthocyanins,ColorIntensity,Hue,OD280/OD315,Proline,Class
0.5710526315789473,0.21181262729124237,0.41711229946524064,0.030927835051546393,0.3013698630136987,0.5575539568345323,0.49674620390455526,0.23076923076923078,0.33858267716535434,0.22342342342342345,0.4634146341463415,0.7802197802197801,0.5384615384615385,0.0
0.560526315789474,0.3299389002036659,0.7005347593582886,0.41237113402061865,0.3150684931506851,0.6115107913669063,0.6008676789587852,0.30769230769230765,0.9409448818897639,0.3405405405405405,0.4471544715447155,0.6959706959706959,0.6373626373626373,0.0
0.5815789473684214,0.37678207739307534,0.8074866310160428,0.5360824742268042,0.547945205479452,0.6115107913669063,0.48156182212581344,0.4807692307692308,0.5511811023622046,0.2180180180180181,0.45528455284552855,0.6080586080586081,0.30769230769230765,0.0
0.8842105263157896,0.23014256619144605,0.5828877005347594,0.2061855670103092,0.24657534246575352,0.5035971223021583,0.44468546637744033,0.30769230769230765,0.6141732283464567,0.30180180180180183,0.43902439024390244,0.8461538461538463,0.7142857142857142,0.0
0.7447368421052629,0.12423625254582485,0.4866310160427806,0.27835051546391754,0.27397260273972623,0.6762589928057555,0.5813449023861171,0.1538461538461538,0.5629921259842519,0.47927927927927927,0.4308943089430895,0.8351648351648351,0.5347985347985347,0.0
0.8131578947368419,0.15071283095723012,0.5133689839572192,0.31958762886597947,0.23287671232876717,0.39568345323741017,0.42516268980477223,0.23076923076923078,0.45275590551181105,0.2792792792792793,0.5609756097560976,0.5677655677655677,0.7069597069597069,0.0
0.8815789473684212,0.23014256619144605,0.5454545454545453,0.07216494845360821,0.3287671232876712,0.7913669064748202,0.6876355748373102,0.2884615384615384,1.0,0.5045045045045046,0.5853658536585367,0.6336996336996337,0.9025641025641025,0.0
0.6842105263157898,0.21792260692464357,0.716577540106952,0.3402061855670103,0.46575342465753433,0.6294964028776978,0.5292841648590022,0.30769230769230765,0.4094488188976378,0.4864864864864865,0.6504065040650406,0.5897435897435896,0.728937728937729,0.0
0.736842105263158,0.1690427698574338,0.6737967914438502,0.48453608247422686,0.5068493150684932,0.6654676258992808,0.6355748373101952,0.49999999999999994,0.5118110236220472,0.42342342342342343,0.5284552845528454,0.4761904761904761,0.597069597069597,0.0
0.831578947368421,0.17311608961303462,0.5989304812834223,0.3041237113402062,0.41095890410958913,0.7913669064748202,0.7505422993492408,0.3461538461538461,0.5669291338582678,0.6126126126126126,0.6097560975609757,0.5677655677655677,1.0,0.0
