Alcohol,MalicAcid,Ash,AlcalinityOfAsh,Magnesium,TotalPhenols,flavanoids,NonflavanoidsPhenols,Proanthocyanins,ColorIntensity,Hue,OD280/OD315,Proline,Class
0.8224852071005917,0.1774891774891775,0.47712418300653603,0.1987577639751552,0.5731707317073171,0.6341463414634145,0.5738396624472573,0.30000000000000004,0.653846153846154,0.4153132250580046,0.5681818181818181,0.9704797047970479,0.6326530612244898,0.0
0.5059171597633139,0.31818181818181823,0.6339869281045751,0.3850931677018634,0.25609756097560976,0.6341463414634145,0.6118143459915611,0.33999999999999997,0.8356643356643357,0.419953596287703,0.5568181818181819,0.6937269372693726,0.7306122448979593,0.0
0.863905325443787,0.2294372294372294,0.522875816993464,0.2732919254658386,0.40243902439024404,0.9999999999999999,0.6645569620253164,0.21999999999999997,0.6153846153846155,0.665893271461717,0.36363636363636354,0.7970479704797049,0.9714285714285715,0.0
0.5295857988165684,0.36796536796536794,0.7647058823529411,0.5341614906832297,0.46341463414634143,0.6341463414634145,0.4957805907172995,0.52,0.4895104895104896,0.2621809744779583,0.5681818181818181,0.6051660516605166,0.36326530612244895,0.0
0.8136094674556209,0.1883116883116883,0.4901960784313726,0.17391304347826086,0.3902439024390245,0.7979094076655052,0.6434599156118143,0.42000000000000004,0.541958041958042,0.5440835266821346,0.5795454545454546,0.5756457564575646,0.9469387755102041,0.0
0.8698224852071008,0.21212121212121213,0.4901960784313726,0.13664596273291918,0.19512195121951237,0.5296167247386759,0.4599156118143459,0.33999999999999997,0.5454545454545455,0.3700696055684455,0.5454545454545454,0.845018450184502,0.8163265306122449,0.0
0.7721893491124265,0.2727272727272727,0.5947712418300652,0.3229813664596273,0.5,0.5644599303135889,0.45780590717299563,0.36,0.2902097902097902,0.3468677494199536,0.590909090909091,0.845018450184502,0.8204081632653062,0.0
0.8431952662721893,0.22294372294372292,0.6666666666666667,0.4720496894409938,0.4878048780487805,0.6341463414634145,0.590717299578059,0.4,0.541958041958042,0.4802784222737819,0.6022727272727273,0.5018450184501845,0.8081632653061226,0.0
0.7041420118343198,0.14718614718614717,0.6013071895424837,0.4720496894409938,0.4268292682926831,0.686411149825784,0.6455696202531644,0.54,0.4545454545454546,0.5266821345707656,0.6704545454545454,0.4723247232472324,0.6857142857142857,0.0
0.6479289940828408,0.4783549783549784,0.5620915032679739,0.17391304347826086,0.4390243902439026,0.5993031358885017,0.5675105485232066,0.08000000000000002,0.43356643356643354,0.35266821345707655,0.4772727272727273,0.7638376383763836,0.45306122448979597,0.0
0.4378698224852071,0.6298701298701298,0.6209150326797386,0.3850931677018634,0.2682926829268293,0.49825783972125437,0.43670886075949367,0.24,0.5454545454545455,0.28306264501160094,0.5568181818181819,0.8228782287822878,0.39183673469387753,0.0
0.6686390532544384,0.20995670995670998,0.43137254901960764,0.26086956521739135,0.25609756097560976,0.56794425087108,0.5358649789029535,0.28,0.44405594405594406,0.20185614849187933,0.6477272727272729,1.0,0.6081632653061224,0.0
0.414201183431953,0.15367965367965372,0.5359477124183007,0.3354037267080745,0.18292682926829285,0.5226480836236933,0.42827004219409276,0.26,0.36363636363636365,0.2169373549883991,0.625,0.8634686346863467,0.5918367346938775,0.0
0.6065088757396451,0.19913419913419914,0.5947712418300652,0.4720496894409938,0.19512195121951237,0.5400696864111497,0.4789029535864978,0.30000000000000004,0.43356643356643354,0.16937354988399073,0.6590909090909092,0.933579335793358,0.45306122448979597,0.0
0.5473372781065091,0.17965367965367965,0.2875816993464053,0.2857142857142856,0.17073170731707332,0.494773519163763,0.390295358649789,0.28,0.3251748251748252,0.21925754060324826,0.5454545454545454,0.5461254612546125,0.8122448979591839,0.0
0.6745562130177514,0.13203463203463203,0.6535947712418302,0.6273291925465838,0.25609756097560976,0.7038327526132403,0.6139240506329113,0.31999999999999995,0.6853146853146853,0.42227378190255227,0.7386363636363635,0.5239852398523985,0.8122448979591839,0.0
0.6301775147929001,0.16666666666666666,0.43137254901960764,0.4161490683229814,0.3170731707317074,0.6550522648083623,0.60126582278481,0.18,0.534965034965035,0.5614849187935036,0.625,0.5867158671586716,1.0,0.0
0.6834319526627222,0.13852813852813853,0.6535947712418302,0.44099378881987583,0.6341463414634148,0.686411149825784,0.5063291139240506,0.74,0.3251748251748252,0.3874709976798144,0.8068181818181819,0.6309963099630997,0.7714285714285716,0.0
