Alcohol,MalicAcid,Ash,AlcalinityOfAsh,Magnesium,TotalPhenols,flavanoids,NonflavanoidsPhenols,Proanthocyanins,ColorIntensity,Hue,OD280/OD315,Proline,Class
0.8424242424242427,0.16188524590163936,0.48026315789473695,0.26923076923076916,0.6195652173913043,0.6341463414634145,0.7976539589442814,0.30000000000000004,0.5930599369085173,0.46382978723404256,0.5444444444444445,1.0,0.6362166531932094,0.0
0.8848484848484848,0.21106557377049182,0.5263157894736843,0.34615384615384626,0.46739130434782605,0.9999999999999999,0.9237536656891495,0.21999999999999997,0.5583596214511042,0.6936170212765957,0.34444444444444444,0.8212927756653994,0.9717057396928052,0.0
0.833333333333333,0.1721311475409836,0.4934210526315792,0.2435897435897436,0.4565217391304349,0.7979094076655052,0.8944281524926685,0.42000000000000004,0.49211356466876965,0.5819148936170213,0.5555555555555556,0.5931558935361216,0.9474535165723524,0.0
0.790909090909091,0.2520491803278688,0.5986842105263157,0.3974358974358976,0.5543478260869567,0.5644599303135889,0.6363636363636361,0.36,0.26498422712933756,0.4010638297872341,0.5666666666666667,0.870722433460076,0.8221503637833468,0.0
0.6969696969696972,0.16598360655737707,0.4671052631578949,0.29487179487179493,0.2065217391304348,0.5644599303135889,0.7096774193548385,0.31999999999999995,0.44164037854889593,0.4595744680851064,0.6666666666666665,0.6121673003802282,0.8423605497170573,0.0
1.0,0.16598360655737707,0.45394736842105265,0.0,0.2282608695652174,0.7386759581881533,0.9824046920821113,0.6,0.7570977917981072,0.4382978723404256,0.7777777777777777,0.5475285171102662,0.7049312853678253,0.0
0.8636363636363642,0.20491803278688522,0.6710526315789476,0.5512820512820513,0.5434782608695653,0.6341463414634145,0.8211143695014662,0.4,0.49211356466876965,0.523404255319149,0.577777777777778,0.5171102661596958,0.8100242522231204,0.0
0.663636363636364,0.44672131147540983,0.5657894736842106,0.2435897435897436,0.5000000000000001,0.5993031358885017,0.7888563049853371,0.08000000000000002,0.3943217665615142,0.40638297872340423,0.4555555555555555,0.7870722433460076,0.45836701697655624,0.0
0.790909090909091,0.14549180327868852,0.381578947368421,0.29487179487179493,0.608695652173913,0.7038327526132403,0.8299120234604104,0.21999999999999997,0.5331230283911672,0.46489361702127663,0.6000000000000001,0.920152091254753,0.4058205335489087,0.0
0.4242424242424243,0.13934426229508198,0.5394736842105263,0.41025641025641035,0.2717391304347826,0.5226480836236933,0.595307917888563,0.26,0.3312302839116719,0.28191489361702127,0.6000000000000001,0.8897338403041826,0.5957962813257882,0.0
0.6212121212121211,0.18237704918032785,0.5986842105263157,0.5512820512820513,0.28260869565217395,0.5400696864111497,0.6656891495601172,0.30000000000000004,0.3943217665615142,0.23829787234042552,0.6333333333333335,0.961977186311787,0.45836701697655624,0.0
0.4848484848484853,0.2315573770491803,1.0,0.871794871794872,0.5869565217391305,0.5749128919860627,0.6862170087976539,0.6799999999999999,0.4763406940063091,0.24468085106382978,0.6444444444444444,0.726235741444867,0.4462409054163299,0.0
0.7333333333333334,0.20081967213114751,0.7236842105263157,0.5128205128205128,0.4021739130434784,0.686411149825784,0.7712609970674486,0.48,0.42586750788643535,0.3425531914893617,0.7777777777777777,0.8022813688212929,0.5149555375909458,0.0
0.6454545454545455,0.15163934426229506,0.4342105263157894,0.49358974358974383,0.39130434782608703,0.6550522648083623,0.8357771260997066,0.18,0.48580441640378547,0.597872340425532,0.6000000000000001,0.6045627376425855,0.9999999999999999,0.0
0.7363636363636372,0.1987704918032787,0.5855263157894737,0.23076923076923084,0.3369565217391305,0.7909407665505225,0.9442815249266862,0.08000000000000002,0.4069400630914827,0.4414893617021277,0.3666666666666667,0.8631178707224334,0.6604688763136621,0.0
0.5424242424242429,0.6270491803278689,0.38815789473684226,0.3910256410256412,0.35869565217391297,0.578397212543554,0.6715542521994133,0.38,0.3943217665615142,0.32765957446808514,0.29999999999999993,0.650190114068441,0.3249797898140663,0.0
0.8363636363636369,0.639344262295082,0.48684210526315796,0.48076923076923084,0.44565217391304357,0.6515679442508711,0.6774193548387095,0.33999999999999997,0.26498422712933756,0.4212765957446809,0.3555555555555555,0.7756653992395437,0.6483427647534358,0.0
0.7424242424242431,0.15573770491803277,0.2763157894736843,0.29487179487179493,0.3369565217391305,0.7386759581881533,0.8944281524926685,0.15999999999999998,0.5457413249211357,0.5127659574468085,0.40000000000000013,0.7756653992395437,0.5715440582053355,0.0
0.6393939393939396,0.16598360655737707,0.5,0.5833333333333335,0.5000000000000001,0.6898954703832753,0.7155425219941347,0.14,0.6435331230283912,0.5287234042553192,0.47777777777777786,0.6615969581749048,0.6806790622473726,0.0
0.8393939393939398,0.15983606557377047,0.39473684210526305,0.3141025641025643,0.5217391304347826,0.7735191637630662,0.7800586510263928,0.26,0.5110410094637223,0.5425531914893618,0.43333333333333335,0.7680608365019013,0.5594179466451091,0.0
0.6878787878787884,0.10450819672131148,0.5263157894736843,0.33974358974358987,0.4130434782608695,0.8432055749128918,0.9765395894428152,0.12,0.5141955835962145,0.5872340425531914,0.37777777777777777,0.6007604562737643,0.8140662894098626,0.0
