RI,Na,Mg,Al,Si,K,Ca,Ba,Fe,TypeGlass
0.20241691842899456,0.48571428571428577,0.8642533936651583,0.346,0.8683473389355747,0.39222614840989406,0.24299999999999988,0.0,0.26666666666666666,0.0
0.2759315206445052,0.547368421052632,0.9095022624434389,0.23700000000000002,0.8571428571428577,0.3250883392226148,0.261,0.0,0.0,0.0
0.37361530715004676,0.6962406015037592,0.9015837104072398,0.32100000000000006,0.4775910364145659,0.06713780918727916,0.30100000000000005,0.21899999999999997,0.0,0.0
0.2719033232628334,0.4766917293233086,0.8823529411764707,0.265,0.8655462184873954,0.31802120141342755,0.2899999999999999,0.0,0.0,0.0
0.4773413897280818,0.6781954887218049,0.9671945701357466,0.134,0.48739495798319155,0.09540636042402828,0.401,0.0,0.0,0.0
0.2789526686807591,0.467669172932331,0.921945701357466,0.30500000000000005,0.799719887955181,0.34275618374558303,0.29100000000000004,0.0,0.0,0.0
0.28801611278952066,0.44360902255639134,0.8914027149321266,0.32700000000000007,0.7857142857142847,0.3250883392226148,0.30899999999999994,0.0,0.0,0.0
0.29305135951661043,0.46616541353383445,0.8823529411764707,0.259,0.8053221288515395,0.3639575971731449,0.30999999999999983,0.0,0.0,0.0
0.31218529707953735,0.5443609022556393,0.7160633484162896,0.30799999999999994,0.7605042016806749,0.31448763250883394,0.3380000000000001,0.0,0.0,0.0
0.451158106747215,0.5248120300751884,0.919683257918552,0.18100000000000002,0.6022408963585448,0.10954063604240283,0.41100000000000003,0.0,0.18888888888888888,0.0
0.20543806646524843,0.46616541353383445,0.9095022624434389,0.4139999999999999,0.7899159663865554,0.3639575971731449,0.245,0.0,0.28888888888888886,0.0
0.2668680765357436,0.5172932330827069,0.8914027149321266,0.43599999999999994,0.7296918767506995,0.30742049469964666,0.2799999999999999,0.0,0.07777777777777778,0.0
0.2849949647532668,0.47969924812030085,0.8766968325791855,0.2929999999999999,0.7899159663865554,0.3462897526501767,0.29100000000000004,0.028999999999999998,0.24444444444444444,0.0
0.27089627391741544,0.5804511278195492,0.907239819004525,0.265,0.8207282913165272,0.3286219081272085,0.255,0.0,0.0,0.0
0.2608257804632359,0.48421052631578965,0.8766968325791855,0.32399999999999995,0.8081232492997223,0.31802120141342755,0.2789999999999998,0.0,0.0,0.0
0.3444108761329119,0.7142857142857144,0.8891402714932126,0.32100000000000006,0.5,0.28975265017667845,0.31099999999999994,0.034999999999999996,0.0,0.0
0.3262839879153887,0.5563909774436091,0.8495475113122173,0.277,0.7282913165266081,0.3250883392226148,0.31600000000000006,0.0,0.17777777777777778,0.0
0.516616314199382,0.5834586466165415,0.9015837104072398,0.165,0.5448179271708682,0.06713780918727916,0.44099999999999995,0.0,0.03333333333333333,0.0
0.478348439073514,0.7864661654135339,0.9626696832579186,0.05600000000000002,0.4901960784313708,0.0636042402826855,0.3849999999999999,0.0,0.0,0.0
0.21550855991942797,0.6330827067669174,0.8947963800904978,0.3889999999999999,0.7955182072829103,0.22261484098939932,0.21799999999999997,0.0,0.0,0.0
0.29909365558911816,0.6105263157894738,0.7228506787330317,0.28,0.7577030812324956,0.31448763250883394,0.33499999999999985,0.0,0.0,0.0
0.2698892245719975,0.5744360902255643,0.911764705882353,0.29599999999999993,0.817927170868348,0.31448763250883394,0.245,0.0,0.0,0.0
0.2759315206445052,0.4481203007518797,0.8619909502262444,0.2829999999999999,0.847338935574232,0.33568904593639576,0.29800000000000004,0.0,0.0,0.0
