RI,Na,Mg,Al,Si,K,Ca,Ba,Fe,TypeGlass
0.3997194950911762,0.3075313807531379,0.7879999999999999,0.3222354340071344,0.5326086956521738,0.105,0.24207858048162245,0.0,0.0,0.0
0.6760168302945289,0.5010460251046025,0.851,0.04756242568370986,0.2934782608695663,0.018,0.365019011406844,0.0,0.0,0.0
0.6058906030855553,0.41945606694560666,0.7999999999999999,0.28894173602853734,0.3304347826086982,0.014,0.34474017743979724,0.0,0.0,0.0
0.48948106591863905,0.45292887029288664,0.831,0.31034482758620685,0.3619565217391312,0.01,0.28517110266159695,0.0,0.0,0.0
0.4179523141654897,0.3441422594142258,0.775,0.39595719381688455,0.4619565217391326,0.09499999999999999,0.23067173637515825,0.0,0.0,0.0
0.48246844319776017,0.4027196652719667,0.746,0.3293697978596908,0.3532608695652186,0.09499999999999999,0.28643852978453743,0.0,0.0,0.0
0.06171107994389047,0.3096234309623429,0.7729999999999999,0.28894173602853734,0.5282608695652193,0.09999999999999999,0.22053231939163498,0.0,0.30999999999999994,0.0
0.3983169705469862,0.4508368200836821,0.802,0.3769322235434006,0.4793478260869559,0.077,0.15969581749049433,0.0,0.0,0.0
0.4123422159887724,0.260460251046025,0.817,0.30321046373365035,0.5532608695652197,0.098,0.262357414448669,0.0,0.0,0.0
0.3730715287517512,0.37029288702928875,0.78,0.2996432818073721,0.503260869565219,0.081,0.23067173637515825,0.0,0.0,0.0
0.43618513323981745,0.2907949790794979,0.775,0.35196195005945297,0.5228260869565222,0.09699999999999999,0.23067173637515825,0.0,0.0,0.0
0.4950911640953706,0.5339289646710919,0.797,0.38049940546967886,0.3532608695652186,0.08999999999999998,0.21546261089987329,0.0,0.0,0.0
0.39130434782609314,0.2813807531380754,0.7949999999999999,0.37336504161712236,0.5358695652173928,0.09999999999999999,0.24968314321926488,0.0,0.0,0.0
0.4081346423562451,0.3441422594142258,0.7549999999999999,0.36623067776456586,0.4858695652173921,0.09499999999999999,0.24968314321926488,0.0,0.0,0.0
0.3941093969144447,0.38702928870292874,0.8329999999999999,0.3067776456599286,0.5304347826086957,0.09499999999999999,0.18377693282636254,0.0,0.0,0.0
0.6381486676016834,0.31903765690376584,0.8129999999999998,0.19619500594530323,0.40000000000000036,0.030999999999999996,0.39797211660329534,0.0,0.16999999999999998,0.0
0.3983169705469862,0.2813807531380754,0.7879999999999999,0.3293697978596908,0.5782608695652183,0.093,0.22560202788339667,0.0,0.0,0.0
0.4137447405329624,0.268828451882845,0.7639999999999999,0.3139120095124851,0.5228260869565222,0.09999999999999999,0.2686945500633714,0.0,0.3,0.0
0.7419354838709609,0.42468619246861916,0.829,0.06302021403091557,0.2891304347826118,0.014,0.4822677993413148,0.0,0.16,0.0
0.6072931276297311,0.41213389121338917,1.0,0.2806183115338883,0.29565217391304444,0.01,0.2686945500633714,0.0,0.0,0.0
0.39130434782609314,0.2824267782426775,0.7909999999999999,0.42568370986920323,0.48369565217391397,0.08700000000000001,0.24081115335868175,0.0,0.19,0.0
0.9551192145862473,0.4665271966527196,0.824,0.13674197384066591,0.2543478260869563,0.003,0.39416983523447413,0.0,0.09999999999999999,0.0
0.4992987377279121,0.3420502092050208,0.742,0.3472057074910819,0.4076086956521756,0.09699999999999999,0.3143219264892271,0.0,0.10999999999999999,0.0
0.3983169705469862,0.25,0.7999999999999999,0.35909631391200936,0.5880434782608699,0.093,0.23827629911280102,0.0,0.0,0.0
0.6381486676016834,0.32949790794979084,0.797,0.20689655172413793,0.3771739130434799,0.03699999999999999,0.39416983523447413,0.0,0.16,0.0
0.40252454417952777,0.256276150627615,0.7929999999999999,0.3555291319857312,0.5478260869565226,0.098,0.26108998732572875,0.0,0.14,0.0
0.40252454417952777,0.22489539748953957,0.604,0.35196195005945297,0.6684782608695663,0.08999999999999998,0.30418250950570347,0.0,0.24,0.0
0.4866760168302875,0.4058577405857742,0.806,0.2841854934601664,0.4619565217391326,0.022999999999999996,0.2686945500633714,0.0,0.0,0.0
0.3267882187938369,0.37552301255230125,0.7909999999999999,0.3365041617122473,0.4956521739130437,0.11,0.19138149556400508,0.0,0.0,1.0
0.31697054698456384,0.2656903765690377,0.742,0.42568370986920323,0.5869565217391308,0.108,0.20785804816223075,0.0,0.0,1.0
0.9915848527349169,0.4372384937238496,0.702,0.11771700356718193,0.06086956521739317,0.013,0.6083650190114068,0.0,0.0,1.0
0.465638148667594,0.3002092050209204,0.815,0.45184304399524367,0.43695652173913224,0.093,0.2446134347275032,0.0,0.12,1.0
0.6535764375876596,0.42887029288702916,0.225,0.3769322235434006,0.375,0.053000000000000005,0.550063371356147,0.0,0.0,1.0
0.30995792426368496,0.3127615062761504,0.78,0.422116527942925,0.5108695652173925,0.09699999999999999,0.1939163498098858,0.0,0.0,1.0
0.30154277699858767,0.2949790794979079,0.766,0.41022592152199755,0.6447981366459636,0.07100000000000001,0.21166032953105196,0.0,0.0,1.0
0.3394109396914473,0.3012552301255229,0.8039999999999999,0.34007134363852554,0.48369565217391397,0.08999999999999998,0.25095057034220536,0.0,0.0,1.0
0.3870967741935516,0.18514644351464415,0.7239999999999999,0.30321046373365035,0.6391304347826097,0.09999999999999999,0.28517110266159695,0.0,0.24,1.0
0.4389901823281832,0.3483263598326358,0.8689999999999999,0.39595719381688455,0.4021739130434785,0.089,0.21673003802281365,0.0,0.09999999999999999,1.0
0.2945301542776946,0.32531380753138084,0.7839999999999999,0.4482758620689654,0.5065217391304344,0.11,0.1850443599493029,0.0,0.8999999999999999,1.0
0.291725105189343,0.32949790794979084,0.7589999999999999,0.45897740784780017,0.5826086956521763,0.011,0.22560202788339667,0.0,0.19,1.0
0.5946704067321207,0.43410041841004166,0.508,0.40309155766944105,0.33586956521739175,0.07899999999999999,0.39797211660329534,0.0,0.16999999999999998,1.0
0.2931276297335188,0.2887029288702925,0.7839999999999999,0.6587395957193816,0.4663043478260871,0.11100000000000002,0.17617237008872,0.0,0.0,1.0
0.7966339410939725,0.4414225941422596,0.646,0.3067776456599286,0.17282608695652257,0.013,0.5082382762991128,0.0,0.0,1.0
0.33099579242636423,0.3995815899581592,0.7949999999999999,0.41854934601664673,0.4250000000000007,0.103,0.1749049429657794,0.0,0.0,1.0
0.44880785413744206,0.3504184100418408,0.8370000000000001,0.3626634958382877,0.41630434782608816,0.093,0.2294043092522179,0.0,0.0,1.0
0.42917251051893857,0.37866108786610875,0.886,0.31034482758620685,0.43369565217391504,0.093,0.19771863117870736,0.0,0.0,1.0
0.3183730715287538,0.36401673640167376,0.7949999999999999,0.4554102259215219,0.5065217391304344,0.098,0.16730038022813687,0.0,0.0,1.0
0.33660589060306734,0.2876569037656904,0.782,0.4066587395957193,0.5336956521739129,0.11,0.20659062103929038,0.2078774617067834,0.25,1.0
0.4586255259467009,0.36715481171548126,0.7639999999999999,0.40309155766944105,0.38913043478260967,0.082,0.25095057034220536,0.0,0.0,1.0
0.556802244039261,0.4654811715481171,0.30099999999999993,0.4768133174791914,0.2913043478260864,0.063,0.4816223067173636,0.0,1.0,1.0
0.34361851332398885,0.2782426778242675,0.7839999999999999,0.4435196195005944,0.6021739130434796,0.10600000000000001,0.16856780735107735,0.0,0.0,1.0
0.35624123422159926,0.2887029288702925,0.797,0.35909631391200936,0.4565217391304355,0.098,0.2724968314321926,0.0,0.0,2.0
0.4081346423562451,0.41213389121338917,0.8129999999999998,0.11414982164090368,0.5326086956521738,0.01,0.28897338403041817,0.0,0.0,2.0
0.30434782608696764,0.37761506276150625,0.757,0.32580261593341264,0.4717391304347842,0.09499999999999999,0.21799746514575402,0.0,0.0,2.0
0.5049088359046294,0.41213389121338917,0.7879999999999999,0.1510107015457788,0.46413043478260896,0.026,0.28517110266159695,0.0525164113785558,0.24,2.0
0.441795231416549,0.3629707112970708,0.744,0.4435196195005944,0.3652173913043484,0.08999999999999998,0.2965779467680608,0.0,0.0,2.0
0.34221598877979886,0.3483263598326358,0.7949999999999999,0.3852556480380499,0.47391304347826235,0.08999999999999998,0.23193916349809884,0.0,0.09999999999999999,2.0
0.12342215988779515,0.3138075313807529,0.0,0.9999999999999999,0.0434782608695663,1.0,0.057034220532319324,0.0,0.0,3.0
0.1262272089761609,0.3106694560669454,0.0,0.9916765755053506,0.08586956521739353,1.0,0.05323193916349811,0.0,0.0,3.0
0.7713884992987374,0.38075313807531375,0.0,0.45897740784780017,0.3804347826086971,0.052,0.679340937896071,0.0,0.0,3.0
0.6507713884992938,0.08472803347280311,0.41899999999999993,0.45184304399524367,0.5054347826086953,0.076,0.5817490494296579,0.0,0.0,3.0
0.0,1.0,0.0,0.0,1.0,0.0,0.020278833967046883,0.0,0.0,4.0
0.4544179523141594,0.4822175732217575,0.488,0.48870392390011885,0.46847826086956523,0.0,0.3358681875792141,0.0,0.0,4.0
0.1136044880785505,0.5313807531380754,0.388,0.4435196195005944,0.8326086956521763,0.0,0.1318124207858048,0.0,0.0,4.0
0.33099579242636423,0.14539748953974874,0.0,0.3139120095124851,0.9554347826086982,0.435,0.28897338403041817,0.0,0.0,5.0
0.2720897615708253,0.4476987447698746,0.0,0.8145065398335313,0.5771739130434792,0.022999999999999996,0.3460076045627375,0.2811816192560175,0.01,5.0
0.32258064516128115,0.5261506276150625,0.0,0.8882282996432816,0.503260869565219,0.0,0.3510773130544992,0.187089715536105,0.0,5.0
0.32959326788218846,0.5282426778242679,0.0,0.5921521997621878,0.6510869565217394,0.0,0.23574144486692017,0.5448577680525164,0.0,5.0
0.3085553997195092,0.6182008368200838,0.0,0.7146254458977407,0.590217391304348,0.0,0.2636248415716097,0.23304157549234136,0.0,5.0
0.25666199158486336,0.5282426778242679,0.0,0.8585017835909631,0.5510869565217398,0.006,0.3067173637515842,0.2221006564551422,0.0,5.0
0.4403927068723732,0.52928870292887,0.0,0.5481569560047562,0.5054347826086953,0.22699999999999998,0.0,1.0,0.0,5.0
0.3127629733520365,0.4905857740585775,0.0,0.9405469678953625,0.4565217391304355,0.013,0.31939163498098855,0.3687089715536105,0.0,5.0
0.33380084151473,0.5941422594142258,0.0,0.6111771700356717,0.5532608695652197,0.0,0.21292775665399233,0.5940919037199125,0.0,5.0
0.6844319775596119,0.49476987447698706,0.8489999999999999,0.1629013079667063,0.21195652173913082,0.0,0.37896070975918883,0.0,0.0,0.0
0.4081346423562451,0.3441422594142258,0.626,0.35196195005945297,0.5282608695652193,0.082,0.30038022813688203,0.0,0.8999999999999999,0.0
0.4516129032258078,0.41213389121338917,0.862,0.3436385255648038,0.3304347826086982,0.08700000000000001,0.21799746514575402,0.0,0.32,1.0
0.4333800841514659,0.42468619246861916,0.0,0.08085612366230674,0.8141304347826086,0.0,0.532319391634981,0.0,0.0,1.0
0.3660589060308581,0.3106694560669454,0.7729999999999999,0.5362663495838287,0.47826086956521685,0.10600000000000001,0.20152091254752869,0.0,0.0,1.0
0.3534361851332335,0.25941422594142227,0.641,0.50653983353151,0.5728260869565212,0.118,0.2433460076045625,0.0,0.0,1.0
0.42917251051893857,0.3043933054393304,0.6589999999999999,0.40309155766944105,0.5163043478260896,0.09699999999999999,0.2724968314321926,0.04814004376367615,0.0,1.0
0.3253856942496469,0.17887029288702938,0.7839999999999999,0.37336504161712236,0.5108695652173925,0.09199999999999998,0.24207858048162245,0.0,0.0,2.0
0.4936886395511948,0.49163179916317956,0.0,0.6480380499405468,0.48152173913043583,0.0,0.5196451204055766,0.0,0.0,4.0
0.6970546984572223,0.6035564853556488,0.48999999999999994,0.6361474435196194,0.0,0.12199999999999998,0.38656527249683126,0.0,0.0,5.0
0.6816269284712462,0.3441422594142258,0.8399999999999999,0.16646848989298454,0.33586956521739175,0.020999999999999998,0.444244985653102,0.0,0.0,0.0
0.3941093969144447,0.3106694560669454,0.802,0.3769322235434006,0.5304347826086957,0.09199999999999998,0.22686945500633726,0.0,0.10999999999999999,0.0
0.4193548387096797,0.2698744769874475,0.775,0.37336504161712236,0.5239130434782613,0.103,0.25982256020278827,0.0,0.0,0.0
0.38990182328190315,0.2887029288702925,0.7929999999999999,0.3436385255648038,0.5728260869565212,0.08700000000000001,0.2243346007604563,0.0,0.16999999999999998,0.0
0.4782608695652044,0.38389121338912124,0.8529999999999999,0.34007134363852554,0.4445652173913057,0.09199999999999998,0.20405576679340942,0.0,0.14,1.0
0.2945301542776946,0.3504184100418408,0.7679999999999999,0.40309155766944105,0.5652173913043494,0.098,0.16349809885931565,0.0,0.0,1.0
0.4151472650771382,0.34100418410041833,0.8689999999999999,0.3555291319857312,0.4021739130434785,0.089,0.23193916349809884,0.0,0.28,1.0
0.4474053295932663,0.3138075313807529,0.806,0.26634958382877527,0.4043478260869584,0.103,0.3130544993662864,0.0,0.15,1.0
1.0,0.0,0.0,0.1510107015457788,0.5478260869565226,0.0,0.9999999999999999,0.0,0.0,1.0
0.42917251051893857,0.3629707112970708,0.857,0.3365041617122473,0.4891304347826111,0.08399999999999999,0.1939163498098858,0.0,0.0,1.0
0.42215988779803126,0.42259414225941416,0.8749999999999999,0.4435196195005944,0.30108695652174156,0.08700000000000001,0.20405576679340942,0.0,0.15,1.0
0.2931276297335188,0.2824267782426775,0.7839999999999999,0.5778834720570748,0.5054347826086953,0.11100000000000002,0.17617237008872,0.0,0.0,1.0
0.32258064516128115,0.24058577405857728,0.775,0.5659928656361474,0.5771739130434792,0.101,0.18884664131812423,0.0,0.8999999999999999,1.0
0.6746143057503389,0.49790794979079456,0.8420000000000001,0.21046373365041612,0.21413043478260896,0.03699999999999999,0.3143219264892271,0.0,0.37,2.0
0.40252454417952777,0.41317991631799167,0.815,0.2841854934601664,0.488043478260872,0.018,0.25095057034220536,0.0,0.0,2.0
0.3394109396914473,0.2887029288702925,0.0,0.5517241379310344,0.70326086956522,0.156,0.43599493029150815,0.0,0.0,3.0
0.5806451612903203,0.2876569037656904,0.359,0.6777645659928654,0.37282608695652186,0.12199999999999998,0.3802281368821293,0.08315098468271336,0.51,3.0
0.5259467040673087,0.5564853556485354,0.0,0.08085612366230674,0.6250000000000036,0.0,0.5589353612167302,0.0,0.0,4.0
0.34922861150070617,0.5564853556485354,0.0,0.6064209274673007,0.5880434782608699,0.0,0.24081115335868175,0.5448577680525164,0.07,5.0
0.3267882187938369,0.6161087866108788,0.0,0.5659928656361474,0.5532608695652197,0.0,0.258555133079848,0.47921225382932164,0.0,5.0
0.7699859747545474,0.75,0.408,0.35909631391200936,0.03369565217391468,0.049999999999999996,0.25221799746514584,0.5831509846827133,0.0,5.0
0.30434782608696764,0.6454525434926226,0.0,0.8038049940546966,0.542391304347829,0.008,0.2775665399239545,0.1838074398249453,0.0,5.0
0.27769985974754263,0.3566945606694558,0.7679999999999999,0.3222354340071344,0.48152173913043583,0.08999999999999998,0.24714828897338414,0.0,0.0,0.0
0.33800841514727153,0.3002092050209204,0.7879999999999999,0.47324613555291317,0.5239130434782613,0.103,0.18377693282636254,0.0,0.21,1.0
