RI,Na,Mg,Al,Si,K,Ca,Ba,Fe,TypeGlass
0.3143297380585466,0.47342995169082114,0.7879999999999999,0.3684210526315789,0.5574516496018198,0.2413793103448276,0.29894490035169985,0.0,0.0,0.0
0.5408320493066157,0.6457326892109498,0.7999999999999999,0.33247753530166874,0.3458475540386825,0.03218390804597701,0.3939038686987103,0.0,0.0,0.0
0.3343605546995292,0.5297906602254425,0.775,0.4480102695763799,0.4835039817974991,0.21839080459770113,0.28839390386869845,0.0,0.0,0.0
0.45762711864405503,0.6747181964573263,0.797,0.4120667522464698,0.29692832764505184,0.043678160919540236,0.3141852286049238,0.23960612691466082,0.0,0.0
0.3127889060092315,0.694041867954911,0.802,0.42747111681643124,0.5017064846416375,0.17701149425287355,0.22274325908558024,0.0,0.0,0.0
0.30508474576271283,0.43317230273751983,0.7949999999999999,0.42362002567394086,0.5608646188850965,0.22988505747126436,0.3059788980070338,0.0,0.0,0.0
0.3266563944529963,0.40418679549114334,0.7879999999999999,0.4197689345314506,0.5472127417519914,0.2114942528735632,0.3235638921453692,0.0,0.0,0.0
0.576271186440664,0.4911433172302737,0.8129999999999998,0.23234916559691915,0.39817974971558634,0.07126436781609195,0.4431418522860492,0.0,0.18888888888888888,0.0
0.2003081664098545,0.4283413848631237,0.8039999999999999,0.5314505776636713,0.5506257110352681,0.2367816091954023,0.24853458382180527,0.0,0.28888888888888886,0.0
0.32203389830507945,0.44283413848631215,0.775,0.37612323491655963,0.5506257110352681,0.22528735632183908,0.30246189917936694,0.03172866520787746,0.24444444444444444,0.0
0.32357473035439455,0.5297906602254425,0.7549999999999999,0.4159178433889601,0.5085324232081927,0.21839080459770113,0.3059788980070338,0.0,0.0,0.0
0.3081664098613288,0.5958132045088567,0.8329999999999999,0.35173299101412064,0.5551763367463014,0.21839080459770113,0.24501758499413828,0.0,0.0,0.0
0.576271186440664,0.4911433172302737,0.8129999999999998,0.23234916559691915,0.4186575654152449,0.07126436781609195,0.4431418522860492,0.0,0.18888888888888888,0.0
0.285053929121716,0.4476650563607083,0.775,0.4159178433889601,0.5654152445961333,0.2068965517241379,0.28839390386869845,0.0,0.0,0.0
0.41294298921415873,0.694041867954911,0.7859999999999999,0.4120667522464698,0.31513083048919377,0.18850574712643678,0.3259085580304806,0.038293216630196934,0.0,0.0
0.38520801232664326,0.5249597423510464,0.751,0.355584082156611,0.5005688282138792,0.2114942528735632,0.33177022274325907,0.0,0.17777777777777778,0.0
0.3127889060092315,0.43317230273751983,0.7879999999999999,0.37612323491655963,0.6052332195676904,0.21379310344827585,0.28370457209847577,0.0,0.0,0.0
0.6902927580893561,0.6537842190016101,0.829,0.08857509627727857,0.30261660978384697,0.03218390804597701,0.5211128882535724,0.0,0.17777777777777778,0.0
0.5423728813559165,0.6344605475040255,1.0,0.32349165596919127,0.30944254835039864,0.022988505747126436,0.3235638921453692,0.0,0.0,0.0
0.924499229583958,0.7181964573268917,0.824,0.16816431322207964,0.2662116040955631,0.006896551724137931,0.4396248534583821,0.0,0.1111111111111111,0.0
0.21571648690292022,0.6070853462157806,0.7909999999999999,0.4993581514762515,0.5551763367463014,0.14482758620689656,0.21688159437280186,0.0,0.0,0.0
0.34360554699536294,0.5829307568438002,0.639,0.3594351732991014,0.5244596131968162,0.2045977011494253,0.3540445486518169,0.0,0.0,0.0
0.29892141756548085,0.544283413848631,0.806,0.37997432605905,0.5733788395904433,0.2045977011494253,0.24853458382180527,0.0,0.0,0.0
0.31741140215716257,0.3945249597423506,0.7929999999999999,0.40436456996148906,0.5733788395904433,0.22528735632183908,0.316529894490035,0.0,0.15555555555555556,0.0
