RI,Na,Mg,Al,Si,K,Ca,Ba,Fe,TypeGlass
0.2079999999999984,0.26810810810810803,0.7639999999999999,0.33536585365853655,0.6146044624746452,0.11100000000000002,0.21716649431230595,0.0,0.26666666666666666,0.0
0.2810000000000059,0.3124324324324328,0.8039999999999999,0.2245934959349593,0.6064908722109532,0.09199999999999998,0.23578076525336078,0.0,0.0,0.0
0.34899999999998954,0.4345945945945946,0.831,0.26524390243902435,0.40466531440162257,0.01,0.2988624612202687,0.0,0.0,0.0
0.3780000000000001,0.4194594594594596,0.797,0.3099593495934959,0.3316430020283967,0.019,0.2771458117890382,0.3137535816618911,0.0,0.0
0.2839999999999918,0.43243243243243246,0.802,0.3221544715447154,0.5141987829614596,0.077,0.19648397104446735,0.0,0.0,0.0
0.26599999999999113,0.3491891891891892,0.78,0.2560975609756097,0.5365111561866147,0.081,0.2543950361944155,0.0,0.0,0.0
0.277000000000001,0.2616216216216216,0.78,0.2530487804878048,0.6125760649087209,0.08999999999999998,0.2657704239917269,0.0,0.0,0.0
0.48099999999999454,0.4064864864864868,0.855,0.11991869918699186,0.3387423935091274,0.027,0.3805584281282316,0.0,0.0,0.0
0.29300000000000637,0.23783783783783807,0.7879999999999999,0.3160569105691057,0.5547667342799194,0.09199999999999998,0.28541882109617356,0.0,0.0,0.0
0.31699999999999307,0.3102702702702702,0.6329999999999999,0.2967479674796747,0.5365111561866147,0.089,0.3154084798345398,0.0,0.0,0.0
0.27199999999999136,0.29081081081081095,0.7879999999999999,0.4268292682926829,0.5141987829614596,0.08700000000000001,0.25542916235780755,0.0,0.07777777777777778,0.0
0.2810000000000059,0.36648648648648674,0.8329999999999999,0.26219512195121947,0.5618661257606483,0.09499999999999999,0.21613236814891412,0.0,0.0,0.0
0.4549999999999983,0.2962162162162163,0.8129999999999998,0.16768292682926828,0.44016227180527245,0.030999999999999996,0.39089968976215095,0.0,0.18888888888888888,0.0
0.27599999999999625,0.33621621621621633,0.802,0.2530487804878048,0.5801217038539566,0.093,0.22957600827300917,0.0,0.0,0.0
0.33099999999998886,0.31891891891891877,0.751,0.26524390243902435,0.5131845841784983,0.09199999999999998,0.2926577042399172,0.0,0.17777777777777778,0.0
0.2839999999999918,0.25729729729729733,0.7879999999999999,0.28150406504065034,0.6064908722109532,0.093,0.2502585315408479,0.0,0.0,0.0
0.5289999999999964,0.4054054054054057,0.829,0.05386178861788618,0.3367139959432066,0.014,0.4596786904656641,0.0,0.17777777777777778,0.0
0.4329999999999927,0.3924324324324324,1.0,0.23983739837398377,0.34279918864097425,0.01,0.28541882109617356,0.0,0.0,0.0
0.27899999999999636,0.2583783783783784,0.7909999999999999,0.36382113821138207,0.5182555780933065,0.08700000000000001,0.2626680455015511,0.0,0.2111111111111111,0.0
0.4819999999999993,0.48432432432432426,0.851,0.04065040650406504,0.34077079107504993,0.018,0.3640124095139605,0.0,0.0,0.0
