Mcg,Gvh,Lip,Chg,Aac,Alm1,Alm2,Site
0.07865168539325842,0.034482758620689655,0.9999999999999999,0.0,0.6097560975609756,0.36559139784946243,0.4329896907216495,0.0
0.6629213483146067,0.5517241379310345,0.9999999999999999,0.0,0.5853658536585366,0.4731182795698925,0.3505154639175258,0.0
0.2584269662921348,0.3563218390804598,0.9999999999999999,0.0,0.6219512195121951,0.2580645161290323,0.3402061855670103,0.0
0.7528089887640449,0.4367816091954023,0.9999999999999999,0.0,0.3902439024390244,0.39784946236559143,0.4536082474226804,0.0
0.02247191011235955,0.49425287356321845,0.9999999999999999,0.0,0.5121951219512195,0.5376344086021506,0.5670103092783505,0.0
0.2808988764044944,0.5402298850574713,0.9999999999999999,0.0,0.48780487804878053,0.17204301075268819,0.27835051546391754,0.0
0.5730337078651685,0.04597701149425287,0.9999999999999999,0.0,0.5121951219512195,0.33333333333333337,0.3402061855670103,0.0
0.2808988764044944,0.034482758620689655,0.9999999999999999,0.0,0.5121951219512195,0.4623655913978495,0.5154639175257731,0.0
0.38202247191011235,0.5057471264367817,0.9999999999999999,0.0,0.41463414634146345,0.24731182795698925,0.3402061855670103,0.0
0.4943820224719101,0.2988505747126437,0.9999999999999999,0.0,0.6219512195121951,0.5483870967741936,0.5773195876288659,0.0
0.2584269662921348,0.034482758620689655,0.9999999999999999,0.0,0.426829268292683,0.2903225806451613,0.3711340206185567,0.0
0.348314606741573,0.25287356321839083,0.9999999999999999,0.0,0.8414634146341463,0.043010752688172046,0.12371134020618556,0.0
0.5730337078651685,0.6091954022988506,0.9999999999999999,0.0,0.45121951219512196,0.3548387096774194,0.422680412371134,0.0
0.4044943820224719,0.4367816091954023,0.9999999999999999,0.0,0.5365853658536586,0.22580645161290325,0.21649484536082472,0.0
0.3258426966292135,0.41379310344827586,0.9999999999999999,0.0,0.5365853658536586,0.4623655913978495,0.5154639175257731,0.0
0.23595505617977527,0.5747126436781609,0.9999999999999999,0.0,0.01219512195121951,0.33333333333333337,0.4020618556701031,0.0
0.4831460674157303,0.4367816091954023,0.9999999999999999,0.0,0.524390243902439,0.32258064516129037,0.4020618556701031,0.0
0.6292134831460674,0.5747126436781609,0.9999999999999999,0.0,0.3658536585365854,0.38709677419354843,0.4536082474226804,0.0
0.2696629213483146,0.39080459770114945,0.9999999999999999,0.0,0.32926829268292684,0.19354838709677422,0.29896907216494845,0.0
0.3258426966292135,0.5862068965517241,0.9999999999999999,0.0,0.4634146341463415,0.3010752688172043,0.3814432989690722,0.0
0.42696629213483145,0.5172413793103449,0.9999999999999999,0.0,0.5365853658536586,0.22580645161290325,0.27835051546391754,0.0
0.3707865168539326,0.5057471264367817,0.9999999999999999,0.0,0.5853658536585366,0.33333333333333337,0.4020618556701031,0.0
0.033707865168539325,0.41379310344827586,0.9999999999999999,0.0,0.6707317073170731,0.4301075268817205,0.4845360824742268,0.0
0.4831460674157303,0.034482758620689655,0.9999999999999999,0.0,0.426829268292683,0.2903225806451613,0.3814432989690722,0.0
0.2584269662921348,0.367816091954023,0.9999999999999999,0.0,0.475609756097561,0.34408602150537637,0.422680412371134,0.0
0.4157303370786517,0.5862068965517241,0.9999999999999999,0.0,0.4634146341463415,0.4408602150537635,0.3505154639175258,0.0
0.3258426966292135,0.022988505747126436,0.9999999999999999,0.0,0.5,0.02150537634408602,0.15463917525773194,0.0
0.6067415730337078,0.5287356321839081,0.9999999999999999,0.0,0.29268292682926833,0.34408602150537637,0.4123711340206186,0.0
0.5842696629213483,0.40229885057471265,0.9999999999999999,0.0,0.45121951219512196,0.2903225806451613,0.3711340206185567,0.0
