Mcg,Gvh,Lip,Chg,Aac,Alm1,Alm2,Site
0.5568181818181819,0.3218390804597701,0.9999999999999999,0.0,0.6363636363636364,0.2391304347826087,0.3723404255319149,0.0
0.07954545454545454,0.034482758620689655,0.9999999999999999,0.0,0.6136363636363636,0.358695652173913,0.46808510638297873,0.0
0.6704545454545455,0.5517241379310345,0.9999999999999999,0.0,0.5909090909090909,0.4673913043478261,0.3829787234042553,0.0
0.26136363636363635,0.3563218390804598,0.9999999999999999,0.0,0.625,0.25,0.3723404255319149,0.0
0.022727272727272728,0.49425287356321845,0.9999999999999999,0.0,0.5227272727272727,0.532608695652174,0.6063829787234042,0.0
0.4772727272727273,0.034482758620689655,0.9999999999999999,0.0,0.6363636363636364,0.17391304347826086,0.031914893617021274,0.0
0.2840909090909091,0.5402298850574713,0.9999999999999999,0.0,0.5,0.16304347826086957,0.30851063829787234,0.0
0.2840909090909091,0.034482758620689655,0.9999999999999999,0.0,0.5227272727272727,0.4565217391304348,0.5531914893617021,0.0
0.38636363636363635,0.5057471264367817,0.9999999999999999,0.0,0.4318181818181818,0.2391304347826087,0.3723404255319149,0.0
0.5,0.2988505747126437,0.9999999999999999,0.0,0.625,0.5434782608695652,0.6170212765957447,0.0
0.045454545454545456,0.5057471264367817,0.9999999999999999,0.0,0.4318181818181818,0.2173913043478261,0.0,0.0
0.3522727272727273,0.25287356321839083,0.9999999999999999,0.0,0.8295454545454546,0.03260869565217391,0.14893617021276595,0.0
0.5795454545454546,0.6091954022988506,0.9999999999999999,0.0,0.46590909090909094,0.34782608695652173,0.4574468085106383,0.0
0.03409090909090909,0.1724137931034483,0.9999999999999999,0.0,0.6363636363636364,0.09782608695652174,0.24468085106382978,0.0
0.4090909090909091,0.4367816091954023,0.9999999999999999,0.0,0.5454545454545454,0.2173913043478261,0.24468085106382978,0.0
0.32954545454545453,0.41379310344827586,0.9999999999999999,0.0,0.5454545454545454,0.4565217391304348,0.5531914893617021,0.0
