Mcg,Gvh,Lip,Chg,Aac,Alm1,Alm2,Site
0.5568181818181819,0.32098765432098764,0.9999999999999999,1.0,0.6511627906976745,0.23595505617977527,0.3804347826086956,0.0
0.6363636363636364,0.012345679012345678,0.9999999999999999,1.0,0.5697674418604651,0.3820224719101124,0.5,0.0
0.6704545454545455,0.5679012345679013,0.9999999999999999,1.0,0.6046511627906976,0.4719101123595506,0.3913043478260869,0.0
0.4772727272727273,0.25925925925925924,0.9999999999999999,1.0,0.6627906976744186,0.2696629213483146,0.40217391304347827,0.0
0.2840909090909091,0.5555555555555556,0.9999999999999999,1.0,0.5116279069767442,0.15730337078651685,0.31521739130434784,0.0
0.4431818181818182,0.35802469135802467,0.9999999999999999,1.0,0.5348837209302325,0.23595505617977527,0.3804347826086956,0.0
0.38636363636363635,0.5185185185185186,0.9999999999999999,1.0,0.4418604651162791,0.23595505617977527,0.3804347826086956,0.0
0.045454545454545456,0.5185185185185186,0.9999999999999999,1.0,0.4418604651162791,0.21348314606741572,0.0,0.0
0.3522727272727273,0.24691358024691357,0.9999999999999999,1.0,0.8488372093023255,0.02247191011235955,0.15217391304347827,0.0
0.5795454545454546,0.6296296296296295,0.9999999999999999,1.0,0.47674418604651164,0.348314606741573,0.46739130434782605,0.0
0.03409090909090909,0.16049382716049382,0.9999999999999999,1.0,0.6511627906976745,0.0898876404494382,0.25,0.0
0.32954545454545453,0.41975308641975306,0.9999999999999999,1.0,0.5581395348837209,0.4606741573033708,0.5652173913043478,0.0
0.23863636363636365,0.5925925925925926,0.9999999999999999,1.0,0.05813953488372093,0.3258426966292135,0.44565217391304346,0.0
0.48863636363636365,0.4444444444444444,0.9999999999999999,1.0,0.5465116279069767,0.3146067415730337,0.44565217391304346,0.0
0.4090909090909091,0.6296296296296295,0.9999999999999999,1.0,0.47674418604651164,0.3932584269662921,0.5,0.0
0.32954545454545453,0.6049382716049383,0.9999999999999999,1.0,0.4883720930232558,0.2921348314606742,0.42391304347826086,0.0
0.36363636363636365,0.48148148148148145,0.9999999999999999,1.0,0.4069767441860465,0.2808988764044944,0.41304347826086957,0.0
0.4318181818181818,0.5308641975308641,0.9999999999999999,1.0,0.5581395348837209,0.21348314606741572,0.31521739130434784,0.0
