Hair,Feathers,Eggs,Milk,Airborne,Aquatic,Predator,Toothed,Backbone,Breathes,Venomous,Fins,Legs,Tail,Domestic,Catsize,Type
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.25,1.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,1.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.25,1.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.25,0.0,1.0,1.0,0.0
1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.25,1.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,1.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,1.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0
-0.004785163704994913,1.0002415020315405,1.0027432599310149,-0.008401365715508254,1.0290054320111157,0.0242970069911129,0.0230119494662081,-0.020588271381639274,0.9710128607758494,1.009377434566729,-0.004198268142682561,-0.009540079014552021,0.24674521252679885,0.9968809621420279,-0.0010567292619033915,-0.006479340443790547,1.0
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.25,1.0,0.0,0.0,1.0
0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.25,1.0,0.0,1.0,1.0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.25,1.0,0.0,1.0,1.0
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.25,1.0,0.0,0.0,1.0
0.0067886179194927825,1.0857748753356595,1.0196860998938624,0.04177488040874999,1.0848968407847777,0.0720568296533114,0.9518994092379118,-0.044761783596861664,1.0778428163171698,0.9635341797240279,0.057691436922836604,-0.005568887169996447,0.2869426030026934,0.9602471654761466,0.00969815269299724,0.019273216041887604,1.0
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.25,1.0,0.0,0.0,1.0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.25,1.0,0.0,1.0,1.0
-0.0055357492648566795,0.990019396811,0.9991072579551827,-0.02650400184920704,1.0609672407991937,0.027398195579745436,0.046063269062355874,-0.052386001511787086,1.049593612158146,0.9629696730956446,-0.015389576600581068,0.03131178388230391,0.24308944097712198,1.0562316100350957,-0.04214506435097802,0.04456647002610779,1.0
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.25,1.0,0.0,0.0,1.0
0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.25,1.0,0.0,0.0,1.0
0.06276843272177189,1.0387291833970336,1.0176197359555388,-0.07730907185448521,1.0693156013261855,0.07184272740543145,1.0003072058360025,-0.07143112700451708,1.0137945931620915,0.9211262910584661,0.0059905276709131235,-0.05948573351311684,0.21151501844541454,1.0770951301717364,-0.07610439481045833,0.9197294938613353,1.0
0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.25,1.0,0.0,0.0,1.0
0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.25,1.0,0.0,0.0,1.0
0.1509555695406679,0.88490957687877,0.8509972462017572,0.1240005795741379,1.0336705947042477,0.9005863970764314,0.12281193060870818,0.09346382761538981,1.0114373477992655,0.976384242873675,0.08760053695944538,-0.12596422041502306,0.2923022885332661,0.9160186949608986,0.012073347915312026,0.08257087943952822,1.0
0.007765192371081842,1.0108980338554425,1.035102204582228,-0.011596533605267524,0.9770633543712035,0.01831410401150735,0.0021545681689815227,0.019350475165479896,0.9889146533017797,1.004851619489599,0.0014954830330994107,0.0218180391031257,0.2612479563187094,0.9665006962132782,0.03341306671938693,0.0357050008185927,1.0
0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.25,1.0,0.0,0.0,1.0
0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.25,1.0,0.0,0.0,1.0
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.25,1.0,0.0,0.0,1.0
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.25,1.0,0.0,0.0,1.0
-0.030919353230170407,-0.06308540296312222,1.0663425262579163,-0.04536598609121942,0.019032184601159505,1.03898719851959,1.0091781321014437,1.0067202366773054,0.9460211606786684,-0.005586791980553945,0.03704168820695318,1.0177511694469081,-0.013591125629072985,1.028496343728922,-0.03310041477506644,0.9583888874946143,3.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0
0.026200606723598016,-0.03131323958977057,1.0357259822535638,0.011170269905741473,-0.0023078053821332096,0.9774863297172818,1.002598608611478,0.9697422531623644,1.0346402827110104,-0.04191091093354177,0.014181430422946301,1.0272050440382956,0.03577086705682655,1.0078364305014678,0.006647947507886857,0.03137886459019928,3.0
0.029104616903284523,-0.003939208107031186,1.0366325494335116,0.0381543625309943,0.042766295677230566,1.026359699832493,1.018909144272926,0.9979006081050835,0.9596873750013667,0.02469547674524504,0.02982776013601428,1.0113417518194592,0.024814938428418653,1.0299660289374206,0.007595053341520821,0.9668792171869479,3.0
0.06418607977044966,-0.03908062493466425,1.0929529985231574,-0.016092376031352204,0.06382373144615494,0.9419110787512024,0.05923040347160154,1.0675546420809932,0.9683994025220445,-0.05532194295238881,0.029661266941307576,1.0825525754157597,0.01293033880971064,0.9549203987149232,0.08682084624503573,0.09853818588654899,3.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0
-0.046275609856282346,-0.023481880759801028,1.0254811056076334,-0.043252456899862485,-0.021207782230371945,1.0644625831506438,0.9086708395129616,1.0044674100826738,1.0005930053595942,-0.03183084739405843,0.9211375624393102,0.9107350222575028,0.05926187905715653,1.040918605076793,-0.027700927320497504,0.9197502072101025,3.0
-0.026497670005085603,-0.025927275081568144,1.0162301780029364,-0.04815937822317814,0.022366673984363584,0.9597797627827565,0.9489645415706858,1.0627025941481887,1.0164295902234597,0.010375747381080533,0.9342567091259584,1.0133164050612544,-0.007487852790571082,1.0602380783796825,0.001638587924277325,1.0585640079016425,3.0
