Hair,Feathers,Eggs,Milk,Airborne,Aquatic,Predator,Toothed,Backbone,Breathes,Venomous,Fins,Legs,Tail,Domestic,Catsize,Type
1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,1.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.25,1.0,0.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,1.0,0.0
1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.25,1.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.25,1.0,0.0,1.0,0.0
1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.25,1.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,1.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,1.0,0.0
1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,1.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,1.0,0.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.25,1.0,0.0,0.0,1.0
0.011494003121652482,1.0658989632353837,1.0370135555332936,-0.042836231151756485,1.003425766383096,0.9373054519041071,1.008209536271943,0.03378431884264898,0.9591327755889175,1.032308526941189,0.038346546946150084,0.01924486916887914,0.20045940963518705,0.971197114833877,-0.01668665892528739,-0.04505285984909262,1.0
-0.029981714576442824,0.9944076849124777,1.0252116524490933,0.014894182552485464,1.0076556822063014,0.026047811137086183,0.04419234756930036,0.03941996910750046,1.0463414054374742,1.025135659355668,-0.04012848572974931,0.03778086111387119,0.22273791245053684,1.0230448729940955,0.9684292900728575,-0.015294627766145354,1.0
0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.25,1.0,0.0,0.0,1.0
0.01629856907232656,0.9885019756529116,0.9815207079347302,-0.011158105414693514,1.0389035884149782,0.031648207600597084,-0.017291842342872385,0.027985097162247608,0.9435410428588897,0.9619948786241744,-0.03470476957383964,-0.04426642039688664,0.2616133803238855,1.0017344569686968,0.9551399151486932,0.05174653008497012,1.0
-0.07566287478059715,0.9432628400666143,0.8979724338952574,0.02458032348573637,0.10500054733604487,-0.10713364072019417,0.9488566556734847,-0.026857394044492132,1.0033807395180165,0.9897690264627931,0.11967108874455391,0.11610042596962794,0.27675087191357367,0.9598686840148183,-0.044710272724728634,0.9316925241799057,1.0
0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.25,1.0,0.0,0.0,1.0
0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.25,1.0,0.0,1.0,1.0
0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.25,1.0,0.0,0.0,1.0
0.041773096509418364,0.9288032525183418,1.0480018611293616,-0.19222100960826966,0.8167838548403817,0.11750037695981044,0.8538181380054661,0.033647020437622494,1.0321057292217477,0.8027238975399367,-0.09667303631982054,-0.052199189870280396,0.20051097920188943,0.992545307994803,0.1589259399204563,0.018460239570566583,1.0
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.25,1.0,0.0,0.0,1.0
0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.25,1.0,1.0,0.0,1.0
0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.25,1.0,1.0,0.0,1.0
-0.018279204760151824,0.9945446906116339,0.9738954697120853,0.001880454084042496,0.02120204180671174,0.01682478624252848,0.9960454434759728,-0.0029486735314173014,0.9653621026999639,1.0241171899603065,0.02279524400893341,0.0025268941993983733,0.2613471652791265,1.031524590586193,-0.016940200966715575,0.033662224285005544,1.0
0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.25,1.0,1.0,0.0,1.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.25,1.0,0.0,1.0,1.0
0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.25,1.0,1.0,0.0,1.0
-0.1930519553927271,1.0036632670909644,0.9132780744755226,-0.014678523182630254,0.6622924174627118,0.644420910825737,0.36782148602469816,0.2286899326850592,0.9554922011285698,0.946529842527687,-0.24992453364645242,-0.07335855541435234,0.48327673032860563,0.7599915193922759,-0.012036916869435437,0.6490597842736718,1.0
0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.25,1.0,0.0,0.0,1.0
0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.25,1.0,0.0,0.0,1.0
0.016188121318943607,-0.030599999057528485,0.9657473562123211,-0.01235355758806582,0.02857042493170114,1.0150984100236662,0.9736627226322172,1.0029095189082273,0.9782998269209856,-0.006654024877250331,0.020073062934733824,0.9894267103718479,-0.009406017543176222,0.9837114515712496,0.013738460005772226,-0.027166346373141637,3.0
-0.0066596233678094625,-0.021737486246991677,1.0012555335245878,-0.006133522936413696,0.0026227771025539364,1.0004224462485678,0.025144336488903095,1.0033915837802954,1.024119203572441,-0.0007130823943016456,0.016156704468133328,1.0154385973246192,0.028203839050910187,0.9815483368903868,0.017256288761691222,0.008822083345897158,3.0
0.0035686622526467995,-0.0035109902165440516,0.9932885956882586,0.0011074045069288806,-0.006517710278445287,1.0003432395956817,0.004298735121591325,0.9932789014878272,1.003960597850595,0.004962781913221149,-0.00722680849197402,1.0073364441818002,-0.0014010512657540992,1.0007997091155771,-0.004776568086580792,-0.005233516015306817,3.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0
-0.010173423431318674,0.021146216850269406,1.019978029154856,0.007265335399225376,-0.01668800081061356,0.9800145601177912,0.023041156380452045,0.9843566035736843,0.9856287043472856,-0.02167745378300129,0.00760338755723003,0.9962080446884797,0.016771125211121642,1.0213348917328566,0.020834985963919226,0.00014319786777051578,3.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,3.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0
0.11771817826232793,-0.04119970925697884,1.1419127365476862,0.13578153929534678,-0.043724031281164095,0.9491222801579314,0.9432634735269659,0.9564999986629592,1.0568510471030048,-0.10325148832153137,0.8777418819490062,0.8625377427968501,0.006332290400005123,1.1238207447174329,-0.05139426695968104,0.9379185448343837,3.0
0.012511746143849487,-0.04369695232042847,0.9560412633246939,0.03878578383327755,-0.03256118901947403,1.012336120106544,1.0090335785274822,1.0233386938123499,1.0191408247974936,0.019959723775710914,0.9783498635093772,0.9656042104080291,-0.028094669107565102,1.014072314837102,0.003883281539785858,0.9630827731570097,3.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0
-0.036053290602273885,-0.018817180803381392,1.0086353056459332,-0.008915734167895996,-0.0220094943065166,1.0546734661458137,0.031720211406130544,0.9898033524423224,1.0457572255408882,-0.0013720811109547515,0.013896077413054693,0.9564509436165504,-0.0019455509541206123,0.9791193226012164,0.05109867613105501,-0.006562915891712123,3.0
0.00842621325590658,0.007372916362300582,1.0383174680879395,0.0337254954449931,0.04169837352933832,0.961898954524586,0.9540491433748788,1.0000001871649533,0.9584878381269659,0.024880764716200883,0.03767794275255335,0.9890668858069286,-0.013562288991372805,1.03422839708816,0.034742677865238,-0.036765071113893454,3.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0
0.03543450173177601,0.009078195582130884,1.0219515060468645,0.035268511176320634,0.05041597623000035,1.000342320126336,0.9575538169343139,0.9656320663243451,0.9909054402542427,0.04125085876117805,0.02844476393959057,1.0521435128134968,0.013065305266836975,0.9536484610184753,-0.051358276361345774,0.027491675182091918,3.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,6.0
