Hair,Feathers,Eggs,Milk,Airborne,Aquatic,Predator,Toothed,Backbone,Breathes,Venomous,Fins,Legs,Tail,Domestic,Catsize,Type
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,1.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,1.0,0.0
1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.25,1.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.25,1.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,1.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,1.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,1.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,1.0,0.0
0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.25,1.0,0.0,0.0,1.0
-0.02382091589136368,0.9990368613695456,0.9868334789362265,-0.008372920800219744,0.9836311262141911,0.971374368582499,0.9851810284946163,-0.018850875107082072,0.9970265898245214,0.9750714122860953,-0.010269338118876958,0.01711421524585337,0.2562582052050129,1.03090403078029,-0.02514615264555434,0.009159653819236495,1.0
0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.25,1.0,0.0,0.0,1.0
0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.25,1.0,0.0,0.0,1.0
0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.25,1.0,0.0,1.0,1.0
0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.25,1.0,0.0,1.0,1.0
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.25,1.0,0.0,0.0,1.0
0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.25,1.0,0.0,1.0,1.0
-0.02656851902122397,1.0333192426165665,1.0149301669216824,-0.014839017631532158,0.9595799940218778,0.947364303365584,0.9841650673702697,0.03402513071860096,1.02562590641724,1.0089971653568632,0.012137565611189184,-0.026746707859609063,0.2279440836156497,1.0293097073165318,-0.005079019227407705,-0.026505893024524513,1.0
-0.04786096239484788,1.156626072041719,0.9854923105649898,0.007740602875222319,1.0148153639011492,0.8387272964242101,0.09961216339638106,-0.017613542942151336,1.1019928072770009,1.1325481932912926,0.03387456787823661,-0.06997447146904302,0.41210134597969034,0.8710482031950642,0.04976030477411323,-0.06275189851562273,1.0
0.12355057699259178,1.0640746028459633,1.0469206109557958,0.10979156446076675,1.0284933569837347,0.11089487742079979,0.9184627916418355,-0.03291019512295555,1.11058408068773,0.962730302808754,0.07266535864034622,-0.03139120077659422,0.2276905503490279,0.9443328003255756,-0.06711058990015091,0.054270517819602286,1.0
0.03754663652056018,0.9327871874477156,1.0564925077867926,0.03529738163351639,0.9509659700699775,0.056821155753296416,-0.01593815013086384,0.04497565718041053,0.9257614819666812,0.9469497364317242,0.01862207050121833,-0.05369951791609844,0.1949834320829813,1.0028083418834166,0.9241179919783217,-0.07412590183693883,1.0
0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.25,1.0,1.0,0.0,1.0
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.25,1.0,0.0,0.0,1.0
0.0008033631347771449,1.029454521507446,0.9835064901945852,0.020184109401724035,0.9998836521758043,-0.0010060586727905162,1.0032308387629068,0.003010940668103849,1.0073287242953117,0.9873764322881908,0.012418368800456374,-0.002962758022484155,0.22098932778252817,0.9725075155534891,-0.001172320666533664,0.9730520093225493,1.0
-0.07660480950007714,1.0680940474722767,1.0067279664133693,0.08034979900762779,0.06804341159218273,0.9976480837676867,1.0438796063294278,0.09703303022332438,1.072703080371244,0.9130048284269148,0.009622275949882722,0.022546178919360175,0.34727840104737556,1.087320000303,-0.09329760942792795,0.9494749006700893,1.0
0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.25,1.0,0.0,1.0,1.0
0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.25,1.0,0.0,0.0,1.0
0.038490522103789476,0.9627550746218507,0.9832023196097691,0.061842865575139516,0.9741153381849449,0.9525895795766504,0.9368174164188777,-0.005450834230273416,0.9712826631690376,1.0501174702983338,-0.050892772173287915,0.023206027505465267,0.27611336232050865,0.9808738638528675,0.060987084302344015,0.028098300071794615,1.0
0.04454176278126522,0.9892840657400748,1.0338505540305023,0.11828360416840711,0.9057752520287873,0.08415931218501634,0.11880295752008962,0.019988706424931054,0.9534245883168019,1.0547745673984934,0.08303618988153463,-0.10379463046850514,0.3519573026388927,1.037263225498308,0.09996871728232407,0.012884019966251133,1.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0
-0.014115924168457611,0.01187202108250586,0.9986872781830904,0.011065227915373685,0.00467832159101096,1.0234909406187778,0.006346121067366576,0.9983511961096779,1.0133665207531306,0.004841302507654509,0.025316151486306792,0.9907942517723466,-0.024492579391007574,0.9771492008802258,-0.0072427309223025765,0.0227622602517154,3.0
0.01802900719624566,0.013122229195867164,0.9916789535356066,0.00454096142478491,0.0020945310626286806,1.0065087656770084,0.006761310441871847,0.9997529167020387,1.0014205684392279,0.024633305777870512,0.010138822978234105,1.0250812325842718,-0.015450743474990312,0.9791530398431075,-0.007889986719677899,0.025423984841979247,3.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0
-0.039678195120128136,-0.05215610947638128,1.0574466994154623,-0.015995144960655617,0.022422234978276258,1.0544105376896769,0.9428167801020102,1.0318385208996554,1.0462619704171336,-0.01772338527364648,0.024247619359470046,0.9605898002491026,0.004437706374985351,0.9611355973642843,-0.046077701183615274,0.9489289276683067,3.0
-0.008321981918269645,-0.017215351684677485,1.0094448549778132,-0.018247439732063487,0.03267432216827396,1.017926214215833,0.9712070310470762,0.989504366045118,1.0261307301830085,-0.012068043742503299,0.030232270554049367,0.9686373129161417,-0.033438063777031256,0.9855535309801517,0.014834620871637089,0.9835325400552197,3.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0
0.019196322211012997,0.00885471803410654,1.0137610218974575,-0.022637614598377844,0.007453325582613043,1.0224168422048392,0.9950839208048092,0.9942561869364297,0.9859598633700895,0.007142415448763317,0.03224879473383491,0.9972116622651057,0.028597446397434587,1.0144861041107556,0.011533820970696149,0.9833581909221459,3.0
0.008015123948584616,0.03669484942552828,1.0379488149515066,-0.10526173862966087,0.07249109878761932,1.0985003124573252,0.8949538316630146,0.9023213867173839,1.0368205112001683,-0.003740286963700908,0.09632601161039321,1.0903808031308138,0.019168603681888795,1.0823080339509232,-0.03264366503210464,0.050016491082338736,3.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0
-0.014015501386871937,-0.011535891270232123,1.0003239012718712,-0.0034549151146028873,-0.009947257035644327,0.9966596012561921,0.9941330712954549,1.021703857686395,0.984301232345812,0.019497067238239987,-0.022608677722201768,1.0102708060855063,0.012941655971101808,1.0223743250434134,-0.010761341638326902,0.9846726751970393,3.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,3.0
-0.03082312994751937,-0.029084307843525656,1.018695030631753,-0.03501930352746589,0.01568224410114868,0.9941512625385781,1.0198211556526824,1.0043481284778826,1.0156986916488047,-0.015374288902201619,-0.02616080318142525,0.9832737569979367,-0.043654811622782265,0.9682246733107785,0.01070175844754038,0.9516345705296465,3.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0
0.024120593740265886,-0.024692673429284072,0.9820186467049147,0.0036539069760752776,-0.01189044954922947,0.9782842648901098,1.0072327864218105,0.9738795542884723,1.0272974800367554,0.026002903043925704,0.024535515071687726,0.9774756730814345,-0.02861562550985258,0.9936759518175509,0.005805579437108837,0.9740079317309921,3.0
0.006717365255103697,0.046886035604146704,0.9734479718082916,0.05328392191542279,-0.037035693790807164,0.9740638378931527,0.045301645137420396,1.0108202965984927,0.9546349584615746,0.033421691029528106,-0.029679555991573188,1.0106974946951168,-0.019674678612199757,1.0197418038966433,0.021884611766534705,0.026475277028974894,3.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0
0.10311391072613012,0.021577091500060045,1.0672482163772483,0.07227548878056214,-0.06903153712061434,0.11956925936281387,0.9552660950930202,-0.0853942249831344,0.12199945276889501,-0.06349627232639186,0.10554504362799057,0.06697325150931259,0.1246933530197059,-0.05846568245665776,-0.06691356979707509,-0.03779704013037245,6.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0
0.021375256652714666,0.024587608310385353,1.0388228243746465,-0.037407514502597064,0.01164649427606168,0.9688654620799633,0.9852810008025149,-0.0391226676219896,-0.038979897162061045,-0.010457079307374276,0.9652117561385889,0.023828719460727125,-0.029342029238250567,0.03665233589987388,-0.0396721284424519,0.030366513419535446,6.0
0.01715812495967582,0.042282832304257036,1.0070135316343538,0.0012754384113249162,-0.05203395746880669,0.9346542678572785,1.0613930383909198,-0.04354053111746958,0.03648691759908705,0.002291443237568469,0.018293106972681154,-0.014124195217735924,0.6952956889850441,-0.013936426371368138,-0.06512376879851962,-0.02185966286779555,6.0
0.05619345178293847,0.0423655611351853,0.992844686521514,0.0715322100837527,0.01520711484057538,0.9509988216171161,1.0537393903272074,-0.0880125293342124,0.08688390563399556,-0.01150725228969542,0.9104115732542415,-0.05598569067715667,0.036666272984893784,0.08001746041256053,0.04317424302203028,-0.08919076138570418,6.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0
0.0012087970508253443,0.01210859034043814,0.9665207672458543,0.02300163886613381,-0.029118368380242,1.0252156274683488,1.0123804990353829,-0.02517694823567348,0.021777862287101855,0.001353777913076552,0.001121101621051619,-0.022110317377775388,1.0073525993921342,-0.0046091487305416024,-0.0010996254761351447,0.9667284185042453,6.0
0.003365165302043335,-0.012457559006281977,1.0144498018724224,-0.014963032837358517,-0.014418835455588986,1.00973382271807,1.0157784427320296,-0.01792217013891706,0.009854438546857308,0.003063231010590185,0.014098066823653284,-0.015532626670974749,0.7369682680436915,0.011393019514219768,0.015078070152657913,0.01326934905962077,6.0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,6.0
-0.014716997525079746,-0.033064480759152026,0.9819671287966306,0.01691618537446933,-0.019073252591912813,0.9787093915064168,1.0181077861977672,0.030184843770365805,-0.03722919664367233,-0.005509219669932793,0.9731866115639526,0.01969702708701594,0.028820465056413898,0.03914631802358962,-0.01996919298357779,-0.011859507485253032,6.0
