Hair,Feathers,Eggs,Milk,Airborne,Aquatic,Predator,Toothed,Backbone,Breathes,Venomous,Fins,Legs,Tail,Domestic,Catsize,Type
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.25,0.0,0.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,1.0,0.0
1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,1.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,1.0,0.0
0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.25,1.0,0.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.25,1.0,0.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,1.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,1.0,0.0
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,1.0,1.0,0.0
0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.25,1.0,1.0,0.0,1.0
0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.25,1.0,1.0,0.0,1.0
0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.25,1.0,0.0,1.0,1.0
0.020462140328741482,0.9677783295285096,1.041628787523102,-0.0709101516746788,0.07179996086276949,0.031085330242807394,0.9784949021099396,-0.008267834593628929,0.92372521762958,1.0570897707401024,0.08046797115568285,-0.08903561372040722,0.33666479514799774,0.9736055595732345,-0.06286708469954216,0.9247035690714536,1.0
0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.25,1.0,0.0,0.0,1.0
0.040013447018525675,1.027189947047663,1.0393155852668912,-0.036037274331827386,0.9427062787755393,0.06471025940992252,-0.040060381193174906,-0.04939679174715533,0.9594335853734237,0.9884262480037855,0.0733860417700938,0.04130403100903189,0.24852702040907645,1.0641256047826404,0.04960277185797291,-0.0013789379286573739,1.0
0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.25,1.0,0.0,1.0,1.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.25,1.0,0.0,0.0,1.0
0.01266054858798072,0.9826014902081515,0.9983155996235727,0.015713629208526553,1.0163569453661885,-0.02258509352959368,-0.005558947576863627,-0.012005407231821233,1.0229475225773164,0.97753663911863,-0.024632845491377547,0.02373701288240967,0.2323154115022074,1.036300398329547,0.9699975592351224,0.03628088898396471,1.0
0.03540085217517972,0.9152173870148319,0.9217320500463667,0.03545707422178859,1.0082328850856466,0.09332323137231198,0.9483137715317376,-0.026985372893132648,1.0218727196491435,1.0134041923752635,-0.0863115577390734,-0.027232924875716186,0.24167602671790547,1.051305424806419,-0.013701696003188215,0.07707765484826816,1.0
0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.25,1.0,1.0,0.0,1.0
-0.025069230810330783,1.0549841111970844,0.9610428943814757,0.019740553609913527,1.033618418963754,0.9608343653657829,0.05537183606355093,0.05113223787857113,1.047672848079994,0.9542394875687008,0.011917621109952186,0.011949435578469583,0.29382033848861944,1.0013769252849116,0.05205270529412292,0.965255656583827,1.0
0.04624556963726503,1.0892873026671537,1.0042921051364369,-0.05398078254075808,0.07401323003226673,0.870334354611373,0.9999035652106953,-0.016052067540979903,0.9760179932481259,0.9978311162098128,0.08982331603502462,-0.06233618899371289,0.1287532671611039,1.047205419977792,0.06905448527911606,1.0897164997528759,1.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.25,1.0,0.0,0.0,1.0
0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.25,1.0,0.0,1.0,1.0
-0.057727326515047174,1.0717556447151093,1.0902185914361484,-0.056963130342597944,0.9687268497044228,0.08570081804195763,0.06398193012721379,-0.04312399078889692,0.9568329908122336,0.9991485231540018,-0.07361751479748231,-0.07228269958079658,0.33409453108607423,0.9715892085145287,0.08552660323470149,0.9508311458747991,1.0
