Compactness,Circularity,Distance_circularity,Radius_ratio,Praxis_aspect_ratio,Max_length_aspect_ratio,Scatter_ratio,Elongatedness,Praxis_rectangular,Length_rectangular,Major_variance,Minor_variance,Gyration_radius,Major_skewness,Minor_skewness,Minor_kurtosis,Major_kurtosis,Hollows_ratio,Class
0.36585365853658547,0.3076923076923077,0.5483870967741935,0.25,0.11538461538461531,0.12244897959183672,0.23178807947019875,0.5757575757575759,0.16666666666666674,0.36764705882352944,0.2287581699346406,0.16606060606060608,0.30817610062893075,0.16666666666666652,0.4090909090909091,0.35000000000000003,0.43333333333333357,0.5999999999999996,3.0
0.41463414634146356,0.3076923076923077,0.5161290322580645,0.3716216216216216,0.1923076923076923,0.12244897959183672,0.19867549668874174,0.6060606060606062,0.16666666666666674,0.36764705882352944,0.1633986928104576,0.14060606060606062,0.1132075471698113,0.030303030303030276,0.2727272727272727,0.25,0.7666666666666666,0.8666666666666663,3.0
0.2195121951219512,0.42307692307692313,0.32258064516129026,0.6824324324324326,0.7051282051282051,0.9999999999999999,0.23178807947019875,0.5757575757575759,0.16666666666666674,0.38235294117647056,0.6928104575163399,0.15999999999999998,0.4968553459119496,1.0,0.4090909090909091,0.275,0.13333333333333375,0.06666666666666643,0.0
0.5121951219512193,0.3846153846153846,0.370967741935484,0.46621621621621634,0.21794871794871784,0.061224489795918366,0.25827814569536434,0.48484848484848486,0.16666666666666674,0.36764705882352944,0.2679738562091505,0.20363636363636362,0.39622641509433953,0.07575757575757569,0.5909090909090909,0.025,0.8000000000000007,0.7666666666666666,0.0
0.3414634146341464,0.3846153846153846,0.25806451612903225,0.3581081081081082,0.21794871794871784,0.12244897959183672,0.152317880794702,0.6666666666666667,0.08333333333333348,0.4117647058823528,0.17647058823529416,0.10666666666666663,0.3459119496855345,0.09090909090909083,0.13636363636363635,0.07500000000000001,0.5666666666666673,0.7000000000000002,3.0
0.41463414634146356,0.42307692307692313,0.7741935483870968,0.6283783783783784,0.1794871794871794,0.16326530612244894,0.45695364238410596,0.303030303030303,0.41666666666666674,0.4117647058823528,0.43790849673202614,0.3781818181818181,0.270440251572327,0.045454545454545414,0.18181818181818182,0.35000000000000003,0.6333333333333337,0.7666666666666666,2.0
0.24390243902439024,0.1153846153846152,0.32258064516129026,0.2635135135135135,0.16666666666666663,0.12244897959183672,0.1258278145695364,0.7272727272727273,0.08333333333333348,0.17647058823529393,0.11764705882352944,0.0884848484848485,0.1132075471698113,0.07575757575757569,0.09090909090909091,0.25,0.6000000000000005,0.7000000000000002,3.0
0.3414634146341464,0.038461538461538325,0.25806451612903225,0.21621621621621623,0.08974358974358965,0.061224489795918366,0.0596026490066226,0.8484848484848486,0.0,0.0,0.08496732026143794,0.03757575757575754,0.05660377358490565,0.06060606060606055,0.2272727272727273,0.65,0.666666666666667,0.7000000000000002,2.0
0.4390243902439026,0.6153846153846154,0.467741935483871,0.668918918918919,0.2948717948717948,0.040816326530612235,0.39735099337748336,0.3333333333333335,0.3333333333333335,0.5294117647058822,0.3986928104575165,0.32969696969696966,0.6100628930817611,0.15151515151515138,0.2727272727272727,0.05,0.7000000000000002,0.5999999999999996,0.0
0.3170731707317074,0.1153846153846152,0.016129032258064502,0.03378378378378377,0.05128205128205121,0.061224489795918366,0.026490066225165587,0.9393939393939394,0.0,0.1617647058823528,0.013071895424836666,0.015757575757575748,0.10062893081761004,0.28787878787878785,0.09090909090909091,0.35000000000000003,0.16666666666666696,0.13333333333333375,3.0
