Compactness,Circularity,Distance_circularity,Radius_ratio,Praxis_aspect_ratio,Max_length_aspect_ratio,Scatter_ratio,Elongatedness,Praxis_rectangular,Length_rectangular,Major_variance,Minor_variance,Gyration_radius,Major_skewness,Minor_skewness,Minor_kurtosis,Major_kurtosis,Hollows_ratio,Class
0.4782608695652173,0.5999999999999999,0.5972222222222221,0.3231441048034934,0.27472527472527475,0.15217391304347827,0.326797385620915,0.4571428571428571,0.25,0.5857142857142856,0.2421052631578947,0.23381294964028773,0.46153846153846156,0.14473684210526316,0.2727272727272727,0.42105263157894735,0.36666666666666714,0.5333333333333332,3.0
0.28260869565217384,0.040000000000000036,0.30555555555555547,0.15720524017467252,0.15384615384615385,0.08695652173913045,0.065359477124183,0.7999999999999998,0.0,0.12857142857142856,0.05789473684210522,0.04676258992805757,0.0,0.06578947368421051,0.09090909090909091,0.3684210526315789,0.8000000000000007,0.9000000000000004,3.0
0.28260869565217384,0.11999999999999988,0.41666666666666663,0.17030567685589526,0.15384615384615385,0.13043478260869562,0.13725490196078427,0.6857142857142857,0.08333333333333348,0.17142857142857126,0.1210526315789473,0.09832134292565944,0.09615384615384615,0.09210526315789469,0.09090909090909091,0.2631578947368421,0.6000000000000005,0.7000000000000002,3.0
0.36956521739130443,0.040000000000000036,0.36111111111111105,0.13973799126637554,0.08791208791208793,0.06521739130434782,0.07189542483660127,0.7999999999999998,0.0,0.0,0.09473684210526312,0.04796163069544365,0.038461538461538436,0.07894736842105265,0.2272727272727273,0.6842105263157894,0.666666666666667,0.7000000000000002,2.0
0.34782608695652173,0.3599999999999999,0.625,0.1746724890829694,0.1208791208791209,0.15217391304347827,0.261437908496732,0.5142857142857142,0.16666666666666674,0.3714285714285712,0.22631578947368414,0.19304556354916066,0.314102564102564,0.17105263157894735,0.36363636363636365,0.3421052631578947,0.36666666666666714,0.5333333333333332,3.0
0.34782608695652173,0.11999999999999988,0.15277777777777768,0.02183406113537123,0.05494505494505497,0.06521739130434782,0.039215686274509776,0.8857142857142857,0.0,0.15714285714285703,0.0368421052631579,0.026378896882494007,0.08333333333333326,0.2763157894736842,0.09090909090909091,0.3684210526315789,0.16666666666666696,0.13333333333333375,3.0
0.5652173913043477,0.32000000000000006,0.5138888888888888,0.406113537117904,0.2417582417582418,0.06521739130434782,0.4248366013071896,0.2857142857142856,0.3333333333333335,0.2999999999999998,0.3789473684210526,0.3609112709832134,0.25,0.17105263157894735,0.18181818181818182,0.2631578947368421,0.7333333333333334,0.5999999999999996,0.0
0.6739130434782608,0.8400000000000001,0.8333333333333333,0.3580786026200874,0.15384615384615385,0.15217391304347827,0.6797385620915033,0.1428571428571428,0.5833333333333335,0.7857142857142858,0.4999999999999999,0.6019184652278178,0.6923076923076922,0.19736842105263153,0.2272727272727273,0.2894736842105263,0.3000000000000007,0.4666666666666668,2.0
0.23913043478260865,0.56,0.48611111111111094,0.2139737991266376,0.18681318681318682,0.06521739130434782,0.27450980392156854,0.48571428571428554,0.16666666666666674,0.38571428571428545,0.23684210526315785,0.20383693045563547,0.46153846153846156,0.21052631578947367,0.0,0.07894736842105263,0.3000000000000007,0.36666666666666714,0.0
0.21739130434782616,0.11999999999999988,0.19444444444444442,0.06550218340611358,0.10989010989010983,0.06521739130434782,0.10457516339869277,0.7714285714285714,0.08333333333333348,0.09999999999999987,0.06842105263157894,0.06474820143884893,0.17307692307692302,0.3026315789473685,0.2727272727272727,0.07894736842105263,0.10000000000000053,0.06666666666666643,2.0
0.36956521739130443,0.5999999999999999,0.6388888888888888,0.8820960698689957,0.8681318681318683,1.0,0.26797385620915026,0.5142857142857142,0.16666666666666674,0.5428571428571429,0.7473684210526316,0.19424460431654675,0.564102564102564,0.7763157894736842,0.0,0.39473684210526316,0.3000000000000007,0.43333333333333357,3.0
0.32608695652173925,0.15999999999999992,0.15277777777777768,0.004366812227074246,0.05494505494505497,0.043478260869565216,0.04575163398692805,0.8857142857142857,0.0,0.1428571428571428,0.02631578947368418,0.02757793764988009,0.08333333333333326,0.35526315789473684,0.36363636363636365,0.42105263157894735,0.10000000000000053,0.06666666666666643,3.0
0.43478260869565233,0.15999999999999992,0.5,0.34497816593886466,0.17582417582417587,0.10869565217391304,0.33986928104575154,0.3999999999999999,0.25,0.22857142857142843,0.32105263157894737,0.26498800959232616,0.17307692307692302,0.10526315789473684,0.18181818181818182,0.18421052631578946,0.5333333333333341,0.5333333333333332,2.0
1.0,0.8400000000000001,0.9166666666666665,0.5065502183406113,0.19780219780219777,0.19565217391304346,0.6601307189542482,0.1428571428571428,0.5833333333333335,0.7,0.48947368421052617,0.5887290167865707,0.7692307692307693,0.09210526315789469,0.9090909090909092,0.02631578947368421,0.5333333333333341,0.7000000000000002,2.0
0.34782608695652173,0.56,0.5694444444444444,0.18777292576419213,0.18681318681318682,0.17391304347826086,0.2875816993464051,0.5142857142857142,0.25,0.6428571428571426,0.21052631578947367,0.2014388489208633,0.4871794871794871,0.22368421052631582,0.2727272727272727,0.3421052631578947,0.2666666666666666,0.40000000000000036,3.0
0.3913043478260869,0.48,0.5416666666666665,0.31441048034934505,0.13186813186813184,0.13043478260869562,0.33333333333333326,0.3999999999999999,0.25,0.4285714285714286,0.28421052631578947,0.2637889688249401,0.4294871794871794,0.03947368421052633,0.0,0.2631578947368421,0.7666666666666666,0.9000000000000004,2.0
