Compactness,Circularity,Distance_circularity,Radius_ratio,Praxis_aspect_ratio,Max_length_aspect_ratio,Scatter_ratio,Elongatedness,Praxis_rectangular,Length_rectangular,Major_variance,Minor_variance,Gyration_radius,Major_skewness,Minor_skewness,Minor_kurtosis,Major_kurtosis,Hollows_ratio,Class
0.4782608695652173,0.5999999999999999,0.6142857142857143,0.3201754385964912,0.27472527472527475,0.1509433962264151,0.3448275862068966,0.4571428571428571,0.27272727272727293,0.5797101449275361,0.2421052631578947,0.25226390685640365,0.4736842105263158,0.14473684210526316,0.2727272727272727,0.3902439024390244,0.39285714285714235,0.5333333333333332,3.0
0.7391304347826089,0.9600000000000002,0.9428571428571428,0.29385964912280693,0.03296703296703296,0.07547169811320756,0.9862068965517241,0.0,1.0,0.7246376811594204,0.7894736842105262,1.0,0.9999999999999999,0.3421052631578948,0.2272727272727273,0.21951219512195122,0.17857142857142794,0.06666666666666643,0.0
0.28260869565217384,0.040000000000000036,0.3142857142857143,0.15350877192982448,0.15384615384615385,0.09433962264150944,0.06896551724137934,0.7999999999999998,0.0,0.1159420289855071,0.05789473684210522,0.05045278137128073,0.0,0.06578947368421051,0.09090909090909091,0.34146341463414637,0.8571428571428568,0.9000000000000004,3.0
0.34782608695652173,0.3599999999999999,0.6428571428571428,0.17105263157894735,0.1208791208791209,0.1509433962264151,0.2758620689655171,0.5142857142857142,0.18181818181818188,0.36231884057971,0.22631578947368414,0.2082794307891333,0.3223684210526315,0.17105263157894735,0.36363636363636365,0.3170731707317073,0.39285714285714235,0.5333333333333332,3.0
0.5,0.8800000000000001,0.8999999999999999,0.42105263157894735,0.19780219780219777,0.1320754716981132,0.6344827586206896,0.17142857142857137,0.5454545454545454,0.681159420289855,0.5105263157894736,0.5692108667529108,0.8815789473684209,0.19736842105263153,0.2727272727272727,0.04878048780487805,0.35714285714285676,0.43333333333333357,1.0
0.5652173913043477,0.32000000000000006,0.5285714285714285,0.4035087719298245,0.2417582417582418,0.07547169811320756,0.4482758620689655,0.2857142857142856,0.36363636363636376,0.28985507246376807,0.3789473684210526,0.38939197930142305,0.256578947368421,0.17105263157894735,0.18181818181818182,0.24390243902439024,0.7857142857142856,0.5999999999999996,0.0
0.6739130434782608,0.8400000000000001,0.8571428571428572,0.35526315789473684,0.15384615384615385,0.1509433962264151,0.7172413793103447,0.1428571428571428,0.6363636363636362,0.7826086956521738,0.4999999999999999,0.6494178525226391,0.7105263157894736,0.19736842105263153,0.2272727272727273,0.2682926829268293,0.3214285714285712,0.4666666666666668,2.0
0.23913043478260865,0.56,0.5,0.21052631578947367,0.18681318681318682,0.07547169811320756,0.289655172413793,0.48571428571428554,0.18181818181818188,0.37681159420289845,0.23684210526315785,0.21992238033635192,0.4736842105263158,0.21052631578947367,0.0,0.07317073170731708,0.3214285714285712,0.36666666666666714,0.0
0.23913043478260865,0.15999999999999992,0.18571428571428572,0.07017543859649122,0.13186813186813184,0.056603773584905655,0.07586206896551728,0.8285714285714285,0.0,0.08695652173913038,0.05789473684210522,0.04786545924967661,0.13815789473684215,0.3026315789473685,0.3181818181818182,0.024390243902439025,0.10714285714285676,0.06666666666666643,3.0
0.4565217391304346,0.3999999999999999,0.34285714285714286,0.29824561403508765,0.2417582417582418,0.09433962264150944,0.26206896551724146,0.48571428571428554,0.18181818181818188,0.33333333333333304,0.20526315789473681,0.20698576972833121,0.4276315789473685,0.11842105263157887,0.4090909090909091,0.024390243902439025,0.8214285714285712,0.833333333333333,0.0
0.30434782608695654,0.24,0.4285714285714286,0.1885964912280702,0.15384615384615385,0.09433962264150944,0.21379310344827585,0.5714285714285714,0.09090909090909105,0.24637681159420288,0.17894736842105263,0.1591203104786546,0.1907894736842105,0.13157894736842102,0.045454545454545456,0.04878048780487805,0.5714285714285712,0.5999999999999996,0.0
