Compactness,Circularity,Distance_circularity,Radius_ratio,Praxis_aspect_ratio,Max_length_aspect_ratio,Scatter_ratio,Elongatedness,Praxis_rectangular,Length_rectangular,Major_variance,Minor_variance,Gyration_radius,Major_skewness,Minor_skewness,Minor_kurtosis,Major_kurtosis,Hollows_ratio,Class
0.41860465116279055,0.32000000000000006,0.6176470588235294,0.16157205240174677,0.10989010989010983,0.12244897959183672,0.23178807947019875,0.5757575757575759,0.16666666666666674,0.357142857142857,0.2063492063492064,0.16807738814993953,0.30817610062893075,0.17105263157894735,0.4090909090909091,0.3684210526315789,0.43333333333333357,0.5999999999999996,3.0
0.4651162790697674,0.32000000000000006,0.588235294117647,0.24017467248908297,0.17582417582417587,0.12244897959183672,0.19867549668874174,0.6060606060606062,0.16666666666666674,0.357142857142857,0.1534391534391535,0.14268440145102781,0.1132075471698113,0.05263157894736836,0.2727272727272727,0.2631578947368421,0.7666666666666666,0.8666666666666663,3.0
0.2790697674418605,0.43999999999999995,0.4117647058823528,0.44104803493449785,0.6153846153846155,0.9999999999999999,0.23178807947019875,0.5757575757575759,0.16666666666666674,0.3714285714285712,0.5820105820105821,0.1620314389359129,0.4968553459119496,0.8947368421052632,0.4090909090909091,0.2894736842105263,0.13333333333333375,0.06666666666666643,0.0
0.7906976744186047,0.9600000000000002,0.9411764705882353,0.29694323144104806,0.03296703296703296,0.061224489795918366,0.9337748344370861,0.0,0.9166666666666665,0.7285714285714284,0.7883597883597884,0.9262394195888755,0.9748427672955975,0.3421052631578948,0.2272727272727273,0.23684210526315788,0.16666666666666696,0.06666666666666643,0.0
0.558139534883721,0.3999999999999999,0.4558823529411764,0.3013100436681223,0.19780219780219777,0.061224489795918366,0.25827814569536434,0.48484848484848486,0.16666666666666674,0.357142857142857,0.23809523809523814,0.20556227327690443,0.39622641509433953,0.09210526315789469,0.5909090909090909,0.02631578947368421,0.8000000000000007,0.7666666666666666,0.0
0.30232558139534893,0.11999999999999988,0.4117647058823528,0.17030567685589526,0.15384615384615385,0.12244897959183672,0.1258278145695364,0.7272727272727273,0.08333333333333348,0.17142857142857126,0.1164021164021165,0.09068923821039901,0.1132075471698113,0.09210526315789469,0.09090909090909091,0.2631578947368421,0.6000000000000005,0.7000000000000002,3.0
0.3953488372093026,0.040000000000000036,0.3529411764705882,0.13973799126637554,0.08791208791208793,0.061224489795918366,0.0596026490066226,0.8484848484848486,0.0,0.0,0.08994708994709,0.039903264812575584,0.05660377358490565,0.07894736842105265,0.2272727272727273,0.6842105263157894,0.666666666666667,0.7000000000000002,2.0
0.5348837209302326,0.8800000000000001,0.8970588235294117,0.42358078602620086,0.19780219780219777,0.12244897959183672,0.5960264900662252,0.18181818181818188,0.5,0.6857142857142857,0.5079365079365079,0.5235792019347036,0.8616352201257862,0.19736842105263153,0.2727272727272727,0.05263157894736842,0.3333333333333339,0.43333333333333357,1.0
0.6046511627906979,0.32000000000000006,0.5147058823529411,0.406113537117904,0.2417582417582418,0.061224489795918366,0.41721854304635764,0.303030303030303,0.3333333333333335,0.2999999999999998,0.3756613756613758,0.3555018137847642,0.26415094339622636,0.17105263157894735,0.18181818181818182,0.2631578947368421,0.7333333333333334,0.5999999999999996,0.0
0.7209302325581395,0.8400000000000001,0.8529411764705881,0.3580786026200874,0.15384615384615385,0.14285714285714285,0.6754966887417219,0.1515151515151516,0.5833333333333335,0.7857142857142858,0.49735449735449744,0.5985489721886336,0.6981132075471699,0.19736842105263153,0.2272727272727273,0.2894736842105263,0.3000000000000007,0.4666666666666668,2.0
0.2558139534883721,0.56,0.4852941176470589,0.2139737991266376,0.18681318681318682,0.061224489795918366,0.26490066225165576,0.5151515151515151,0.16666666666666674,0.38571428571428545,0.2328042328042328,0.19709794437726721,0.47169811320754707,0.21052631578947367,0.0,0.07894736842105263,0.3000000000000007,0.36666666666666714,0.0
0.32558139534883734,0.24,0.4117647058823528,0.19213973799126638,0.15384615384615385,0.08163265306122448,0.1920529801324503,0.6060606060606062,0.08333333333333348,0.2571428571428571,0.17460317460317465,0.14026602176541716,0.20125786163522008,0.13157894736842102,0.045454545454545456,0.05263157894736842,0.5333333333333341,0.5999999999999996,0.0
0.6046511627906979,0.8,0.9264705882352942,0.5021834061135371,0.20879120879120883,0.16326530612244894,0.5960264900662252,0.18181818181818188,0.5,0.6714285714285715,0.4761904761904763,0.5223700120918984,0.7232704402515724,0.11842105263157887,0.0,0.15789473684210525,0.5,0.666666666666667,2.0
0.2325581395348837,0.11999999999999988,0.17647058823529405,0.06550218340611358,0.10989010989010983,0.061224489795918366,0.0927152317880795,0.8181818181818183,0.08333333333333348,0.09999999999999987,0.06349206349206349,0.05683192261185002,0.18867924528301883,0.3026315789473685,0.2727272727272727,0.07894736842105263,0.10000000000000053,0.06666666666666643,2.0
0.6279069767441863,0.52,0.7058823529411764,0.29694323144104806,0.21978021978021978,0.12244897959183672,0.2847682119205298,0.5151515151515151,0.25,0.4571428571428571,0.2063492063492064,0.20798065296251508,0.47169811320754707,0.10526315789473684,0.7727272727272727,0.18421052631578946,0.5333333333333341,0.6333333333333337,3.0
0.7674418604651163,0.8,0.8235294117647058,0.31441048034934505,0.07692307692307687,0.14285714285714285,0.6754966887417219,0.1515151515151516,0.5833333333333335,0.7571428571428569,0.5502645502645502,0.6045949214026601,0.6855345911949686,0.19736842105263153,0.045454545454545456,0.23684210526315788,0.36666666666666714,0.5333333333333332,2.0
0.18604651162790709,0.48,0.38235294117647056,0.2838427947598253,0.2857142857142857,0.061224489795918366,0.2450331125827815,0.5454545454545456,0.16666666666666674,0.40000000000000013,0.22222222222222232,0.17533252720677142,0.4842767295597483,0.21052631578947367,0.3181818181818182,0.0,0.2333333333333334,0.2666666666666666,0.0
0.4883720930232558,0.6399999999999999,0.6617647058823528,0.14410480349344978,0.07692307692307687,0.16326530612244894,0.29139072847682124,0.5151515151515151,0.25,0.6285714285714283,0.24867724867724872,0.21160822249093106,0.4842767295597483,0.21052631578947367,0.2272727272727273,0.13157894736842105,0.2333333333333334,0.43333333333333357,3.0
0.4651162790697674,0.15999999999999992,0.5,0.34497816593886466,0.17582417582417587,0.1020408163265306,0.33112582781456956,0.4242424242424243,0.25,0.22857142857142843,0.31746031746031744,0.25876662636033854,0.18867924528301883,0.10526315789473684,0.18181818181818182,0.18421052631578946,0.5333333333333341,0.5333333333333332,2.0
0.37209302325581417,0.56,0.5735294117647058,0.18777292576419213,0.18681318681318682,0.16326530612244894,0.2781456953642384,0.5454545454545456,0.25,0.6428571428571426,0.2063492063492064,0.19467956469165656,0.4968553459119496,0.22368421052631582,0.2727272727272727,0.3421052631578947,0.2666666666666666,0.40000000000000036,3.0
0.6511627906976747,0.9200000000000002,0.9117647058823528,0.35371179039301315,0.06593406593406592,0.061224489795918366,0.9470198675496689,0.0,0.9166666666666665,0.7142857142857142,0.7619047619047619,0.92503022974607,0.7610062893081762,0.3157894736842105,0.2272727272727273,0.6842105263157894,0.13333333333333375,0.09999999999999964,0.0
0.09302325581395365,0.19999999999999996,0.3088235294117647,0.1353711790393013,0.13186813186813184,0.040816326530612235,0.10596026490066224,0.7878787878787878,0.08333333333333348,0.17142857142857126,0.07407407407407418,0.06771463119709795,0.18867924528301883,0.26315789473684215,0.5909090909090909,0.5526315789473684,0.2333333333333334,0.20000000000000018,1.0
0.2325581395348837,0.3599999999999999,0.3529411764705882,0.22707423580786024,0.21978021978021978,0.08163265306122448,0.23841059602649006,0.5757575757575759,0.16666666666666674,0.3714285714285712,0.22751322751322756,0.1717049576783555,0.3144654088050314,0.2499999999999999,0.18181818181818182,0.05263157894736842,0.20000000000000018,0.2333333333333334,0.0
0.4651162790697674,0.48,0.6470588235294117,0.42358078602620086,0.2417582417582418,0.08163265306122448,0.4635761589403974,0.2727272727272727,0.41666666666666674,0.38571428571428545,0.38095238095238093,0.4014510278113663,0.46540880503144644,0.17105263157894735,0.0,0.10526315789473684,0.6000000000000005,0.5333333333333332,0.0
0.18604651162790709,0.3999999999999999,0.38235294117647056,0.09170305676855894,0.10989010989010983,0.1020408163265306,0.23178807947019875,0.6060606060606062,0.16666666666666674,0.40000000000000013,0.20105820105820116,0.1596130592503023,0.39622641509433953,0.3157894736842105,0.2727272727272727,0.47368421052631576,0.10000000000000053,0.09999999999999964,0.0
0.30232558139534893,0.43999999999999995,0.5294117647058822,0.2620087336244542,0.23076923076923073,0.12244897959183672,0.185430463576159,0.6060606060606062,0.08333333333333348,0.41428571428571437,0.1957671957671958,0.13784764207980651,0.3899371069182389,0.14473684210526316,0.045454545454545456,0.2894736842105263,0.4666666666666668,0.666666666666667,3.0
0.44186046511627897,0.24,0.7205882352941175,0.3799126637554585,0.1648351648351648,0.1020408163265306,0.4105960264900662,0.3333333333333335,0.3333333333333335,0.27142857142857135,0.34391534391534395,0.3325272067714631,0.26415094339622636,0.10526315789473684,0.13636363636363635,0.6052631578947368,0.5333333333333341,0.6333333333333337,1.0
0.0,0.15999999999999992,0.16176470588235292,0.030567685589519666,0.07692307692307687,0.061224489795918366,0.07947019867549676,0.8787878787878789,0.08333333333333348,0.1428571428571428,0.021164021164021163,0.0435308343409915,0.23899371069182385,0.3026315789473685,0.045454545454545456,0.39473684210526316,0.0,0.09999999999999964,1.0
0.37209302325581417,0.3599999999999999,0.6911764705882353,0.18777292576419213,0.15384615384615385,0.16326530612244894,0.2450331125827815,0.5454545454545456,0.16666666666666674,0.38571428571428545,0.2063492063492064,0.17775090689238207,0.3396226415094339,0.17105263157894735,0.5,0.6052631578947368,0.36666666666666714,0.5999999999999996,3.0
0.41860465116279055,0.24,0.6029411764705881,0.28820960698689957,0.1428571428571429,0.1020408163265306,0.38410596026490074,0.36363636363636376,0.3333333333333335,0.22857142857142843,0.3492063492063493,0.3071342200725513,0.270440251572327,0.17105263157894735,0.0,0.2631578947368421,0.40000000000000036,0.43333333333333357,2.0
0.7209302325581395,0.76,0.7647058823529411,0.4541484716157205,0.20879120879120883,0.040816326530612235,0.6225165562913907,0.1515151515151516,0.5833333333333335,0.6142857142857141,0.5079365079365079,0.5743651753325272,0.6855345911949686,0.22368421052631582,0.5,0.10526315789473684,0.5666666666666673,0.33333333333333304,0.0
0.6046511627906979,0.72,0.7352941176470589,0.43231441048034935,0.19780219780219777,0.040816326530612235,0.6291390728476821,0.1515151515151516,0.5833333333333335,0.5857142857142856,0.5343915343915344,0.5804111245465537,0.6603773584905661,0.2499999999999999,0.2272727272727273,0.2894736842105263,0.5,0.2666666666666666,0.0
0.4883720930232558,0.11999999999999988,0.38235294117647056,0.10043668122270744,0.07692307692307687,0.08163265306122448,0.08609271523178808,0.7878787878787878,0.08333333333333348,0.19999999999999996,0.12698412698412698,0.06166868198307132,0.04402515723270439,0.09210526315789469,0.045454545454545456,0.05263157894736842,0.6333333333333337,0.5,3.0
0.37209302325581417,0.28,0.5,0.3668122270742358,0.31868131868131866,0.08163265306122448,0.23841059602649006,0.5454545454545456,0.16666666666666674,0.2571428571428571,0.22751322751322756,0.18258766626360337,0.24528301886792447,0.17105263157894735,0.13636363636363635,0.21052631578947367,0.5666666666666673,0.5333333333333332,0.0
0.37209302325581417,0.32000000000000006,0.6176470588235294,0.16157205240174677,0.1208791208791209,0.12244897959183672,0.23178807947019875,0.5757575757575759,0.16666666666666674,0.38571428571428545,0.21693121693121697,0.16807738814993953,0.33333333333333326,0.17105263157894735,0.18181818181818182,0.47368421052631576,0.40000000000000036,0.6333333333333337,3.0
0.16279069767441867,0.15999999999999992,0.22058823529411764,0.05240174672489084,0.08791208791208793,0.061224489795918366,0.07284768211920534,0.8484848484848486,0.08333333333333348,0.09999999999999987,0.05820105820105825,0.04594921402660215,0.14465408805031443,0.2894736842105262,0.36363636363636365,0.13157894736842105,0.06666666666666732,0.09999999999999964,1.0
0.4883720930232558,0.19999999999999996,0.6176470588235294,0.23580786026200873,0.08791208791208793,0.12244897959183672,0.36423841059602646,0.39393939393939403,0.25,0.17142857142857126,0.34391534391534395,0.2889963724304715,0.28930817610062887,0.13157894736842102,0.4090909090909091,0.39473684210526316,0.4666666666666668,0.4666666666666668,1.0
0.7209302325581395,0.76,0.8529411764705881,0.3799126637554585,0.13186813186813184,0.12244897959183672,0.5496688741721855,0.21212121212121215,0.5,0.5714285714285714,0.46031746031746046,0.4740024183796856,0.7861635220125787,0.14473684210526316,0.4545454545454546,0.2631578947368421,0.5,0.5666666666666664,2.0
0.4883720930232558,0.5999999999999999,0.6617647058823528,0.2532751091703057,0.18681318681318682,0.14285714285714285,0.2847682119205298,0.5151515151515151,0.25,0.6142857142857141,0.25396825396825395,0.20798065296251508,0.4842767295597483,0.21052631578947367,0.18181818181818182,0.39473684210526316,0.2666666666666666,0.4666666666666668,3.0
0.5116279069767442,0.52,0.9264705882352942,0.5021834061135371,0.23076923076923073,0.12244897959183672,0.5761589403973509,0.21212121212121215,0.5,0.4285714285714286,0.48677248677248675,0.4969770253929866,0.578616352201258,0.13157894736842102,0.2272727272727273,1.0,0.5,0.7000000000000002,1.0
0.4883720930232558,0.3599999999999999,0.38235294117647056,0.20087336244541487,0.18681318681318682,0.08163265306122448,0.0927152317880795,0.7878787878787878,0.08333333333333348,0.357142857142857,0.12169312169312174,0.06650544135429262,0.3144654088050314,0.13157894736842102,0.6363636363636364,0.13157894736842105,0.5333333333333341,0.5,3.0
0.8139534883720931,0.8,0.8970588235294117,0.4279475982532751,0.18681318681318682,0.14285714285714285,0.7019867549668873,0.12121212121212133,0.6666666666666665,0.7142857142857142,0.4920634920634921,0.6287787182587665,0.6603773584905661,0.1842105263157895,0.5,0.2631578947368421,0.40000000000000036,0.5999999999999996,2.0
0.6046511627906979,0.52,0.9264705882352942,0.4585152838427947,0.18681318681318682,0.16326530612244894,0.5496688741721855,0.24242424242424243,0.5,0.48571428571428554,0.4285714285714286,0.464328899637243,0.3144654088050314,0.07894736842105265,0.0,0.8684210526315789,0.6000000000000005,0.7999999999999998,1.0
0.16279069767441867,0.43999999999999995,0.38235294117647056,0.1353711790393013,0.13186813186813184,0.1020408163265306,0.23841059602649006,0.5757575757575759,0.16666666666666674,0.38571428571428545,0.2063492063492064,0.1668681983071342,0.40251572327044016,0.2763157894736842,0.3181818181818182,0.3157894736842105,0.13333333333333375,0.13333333333333375,0.0
0.6046511627906979,0.5999999999999999,0.5441176470588236,0.41484716157205237,0.23076923076923073,0.061224489795918366,0.4701986754966888,0.2727272727272727,0.41666666666666674,0.4999999999999998,0.3756613756613758,0.4026602176541717,0.3899371069182389,0.19736842105263153,0.2272727272727273,0.21052631578947367,0.6333333333333337,0.4666666666666668,0.0
