FixedAcidity,VolatileAcidity,CitricAcid,ResidualSugar,Chlorides,FreeSulfurDioxide,TotalSulfurDioxide,Density,PH,Sulphates,Alcohol,Quality
0.2871287128712871,0.628099173553719,0.0,0.11643835616438356,0.14357262103505844,0.33802816901408456,0.3836477987421384,0.4941262848751933,0.3555555555555556,0.2734375,0.2500000000000002,2.0
0.24752475247524758,0.44628099173553726,0.0,0.06164383561643835,0.10517529215358931,0.16901408450704225,0.2138364779874214,0.567547723935391,0.6999999999999997,0.17968750000000006,0.1785714285714286,2.0
0.297029702970297,0.39669421487603307,0.07594936708860758,0.04794520547945205,0.0951585976627713,0.19718309859154928,0.33333333333333337,0.4647577092511028,0.46666666666666634,0.1015625,0.1785714285714286,2.0
0.2574257425742574,0.3140495867768595,0.4556962025316455,0.3561643835616438,0.09849749582637728,0.22535211267605634,0.6037735849056605,0.567547723935391,0.5222222222222221,0.3671875,0.375,2.0
0.1782178217821782,0.3801652892561983,0.10126582278481011,0.06164383561643835,0.1419031719532554,0.19718309859154928,0.37106918238993714,0.42804698972099686,0.4444444444444442,0.1640625,0.1428571428571428,2.0
0.2574257425742574,0.3140495867768595,0.4556962025316455,0.3561643835616438,0.09849749582637728,0.22535211267605634,0.6037735849056605,0.567547723935391,0.5222222222222221,0.3671875,0.375,2.0
0.0693069306930692,0.40909090909090906,0.0,0.04794520547945205,0.1285475792988314,0.2112676056338028,0.33333333333333337,0.31057268722466347,0.7777777777777777,0.1484375,0.267857142857143,2.0
0.2871287128712871,0.4049586776859504,0.36708860759493667,0.04794520547945205,0.17028380634390652,0.11267605633802817,0.1446540880503145,0.5381791483113005,0.42222222222222205,0.9609375,0.125,2.0
0.3960396039603961,0.4132231404958677,0.24050632911392403,0.20547945205479448,0.26377295492487485,0.7042253521126761,0.8930817610062893,0.6262848751835577,0.32222222222222197,0.46875,0.1428571428571428,2.0
0.31683168316831684,0.3636363636363637,0.35443037974683544,0.0547945205479452,0.5943238731218697,0.2112676056338028,0.3144654088050315,0.4941262848751933,0.25555555555555554,0.7421875,0.1607142857142858,2.0
0.24752475247524758,0.3884297520661157,0.10126582278481011,0.23972602739726026,0.12353923205342235,0.07042253521126761,0.1446540880503145,0.5381791483113005,0.5555555555555554,0.1328125,0.1071428571428572,1.0
0.297029702970297,0.1652892561983471,0.6455696202531644,0.06164383561643835,0.5492487479131887,0.22535211267605634,0.3144654088050315,0.5014684287812088,0.1777777777777776,0.5859375,0.1428571428571428,3.0
0.3960396039603961,0.08264462809917356,0.6075949367088607,0.06164383561643835,0.10851419031719531,0.3943661971830986,0.339622641509434,0.4941262848751933,0.5666666666666669,0.15625,0.1785714285714286,3.0
0.19801980198019803,0.23140495867768596,0.17721518987341772,0.10273972602739725,0.12186978297161938,0.28169014084507044,0.2138364779874214,0.4941262848751933,0.6111111111111112,0.234375,0.23214285714285698,3.0
0.13861386138613857,0.22314049586776863,0.20253164556962022,0.03424657534246575,0.11352253756260433,0.14084507042253522,0.10691823899371068,0.3986784140969206,0.5111111111111111,0.17968750000000006,0.1607142857142858,2.0
0.21782178217821774,0.4876033057851239,0.0,0.0684931506849315,0.11352253756260433,0.18309859154929578,0.18238993710691825,0.5234948604992695,0.6555555555555559,0.17187500000000006,0.1785714285714286,2.0
0.1782178217821782,0.45867768595041325,0.08860759493670886,0.10273972602739725,0.1285475792988314,0.22535211267605634,0.4779874213836478,0.42070484581498135,0.5222222222222221,0.1640625,0.3035714285714286,2.0
0.19801980198019803,0.40082644628099173,0.15189873417721517,0.6712328767123287,0.10183639398998329,0.5492957746478874,0.48427672955974843,0.6776798825256947,0.6333333333333333,0.1484375,0.1785714285714286,3.0
0.029702970297029674,0.1652892561983471,0.3164556962025316,0.06164383561643835,0.15191986644407346,0.16901408450704225,0.2767295597484277,0.41336270190896585,0.5555555555555554,0.17187500000000006,0.1428571428571428,2.0
0.2871287128712871,0.43388429752066116,0.0,0.31506849315068486,0.12353923205342235,0.056338028169014086,0.07547169811320754,0.6262848751835577,0.5777777777777775,0.17187500000000006,0.2142857142857142,3.0
0.2871287128712871,0.39669421487603307,0.17721518987341772,0.10273972602739725,0.12353923205342235,0.02816901408450704,0.05660377358490566,0.5455212922173303,0.6000000000000001,0.2109375,0.4285714285714288,3.0
0.31683168316831684,0.21487603305785125,0.35443037974683544,0.0821917808219178,0.09015025041736227,0.16901408450704225,0.15094339622641512,0.4941262848751933,0.38888888888888884,0.3125,0.23214285714285698,4.0
0.2574257425742574,0.30578512396694213,0.2531645569620253,0.11643835616438356,0.5342237061769616,0.09859154929577466,0.050314465408805034,0.4941262848751933,0.3666666666666667,0.4453125,0.375,3.0
0.0693069306930692,0.15702479338842973,0.4683544303797468,0.03424657534246575,0.10350584307178633,0.15492957746478872,0.5660377358490567,0.3913362701908909,0.4888888888888885,0.19531249999999994,0.1428571428571428,2.0
0.3861386138613862,0.44628099173553726,0.3291139240506329,0.0547945205479452,0.10350584307178633,0.04225352112676056,0.10691823899371068,0.5161527165932398,0.2999999999999998,0.3203125,0.1428571428571428,2.0
0.1683168316831683,0.3140495867768595,0.050632911392405056,0.0821917808219178,0.09348914858096828,0.07042253521126761,0.050314465408805034,0.3986784140969206,0.5666666666666669,0.2421875,0.1785714285714286,3.0
0.3663366336633663,0.21487603305785125,0.4556962025316455,0.14383561643835616,0.11519198664440736,0.4084507042253521,0.7106918238993711,0.5088105726872243,0.3555555555555556,0.17968750000000006,0.1785714285714286,2.0
0.5247524752475248,0.24793388429752067,0.721518987341772,0.17123287671232876,0.09682804674457429,0.04225352112676056,0.02515723270440251,0.5161527165932398,0.1777777777777776,0.234375,0.2142857142857142,2.0
0.2574257425742574,0.42148760330578516,0.15189873417721517,0.28767123287671226,0.1652754590984975,0.6901408450704226,0.6540880503144655,0.604258443465497,0.42222222222222205,0.34375,0.1785714285714286,2.0
0.2871287128712871,0.3884297520661157,0.22784810126582275,0.0958904109589041,0.10684474123539231,0.22535211267605634,0.30188679245283023,0.5455212922173303,0.6111111111111112,0.203125,0.2857142857142858,2.0
0.2574257425742574,0.3305785123966942,0.20253164556962022,0.0684931506849315,0.12186978297161938,0.15492957746478872,0.18238993710691825,0.4941262848751933,0.5555555555555554,0.2265625,0.1964285714285714,4.0
0.22772277227722776,0.5,0.06329113924050632,0.2568493150684932,0.12353923205342235,0.04225352112676056,0.03144654088050314,0.4500734214390576,0.588888888888889,0.046875,0.4464285714285716,2.0
0.22772277227722776,0.5,0.06329113924050632,0.2568493150684932,0.12353923205342235,0.04225352112676056,0.03144654088050314,0.4500734214390576,0.588888888888889,0.046875,0.4464285714285716,2.0
0.3069306930693069,0.48347107438016523,0.06329113924050632,0.0684931506849315,0.10350584307178633,0.09859154929577466,0.08176100628930817,0.4500734214390576,0.5111111111111111,0.484375,0.375,3.0
0.2772277227722772,0.4545454545454546,0.2911392405063291,0.0821917808219178,0.1268781302170284,0.22535211267605634,0.5660377358490567,0.4500734214390576,0.4888888888888885,0.1171875,0.1964285714285714,2.0
0.33663366336633666,0.45867768595041325,0.3291139240506329,0.0821917808219178,0.12020033388981635,0.14084507042253522,0.23270440251572327,0.55286343612336,0.47777777777777786,0.15625,0.1428571428571428,1.0
0.3861386138613862,0.23966942148760328,0.8101265822784809,0.08904109589041095,0.13522537562604342,0.11267605633802817,0.22641509433962265,0.6262848751835577,0.7333333333333334,0.2578125,0.375,2.0
0.3861386138613862,0.23966942148760328,0.8101265822784809,0.08904109589041095,0.13522537562604342,0.11267605633802817,0.22641509433962265,0.6262848751835577,0.7333333333333334,0.2578125,0.375,2.0
0.18811881188118812,0.5495867768595042,0.0,0.10273972602739725,0.15358931552587649,0.18309859154929578,0.15094339622641512,0.47944199706314805,0.7111111111111112,0.17187500000000006,0.4107142857142856,3.0
0.12871287128712877,0.27272727272727276,0.2531645569620253,0.04794520547945205,0.0951585976627713,0.02816901408450704,0.05660377358490566,0.42070484581498135,0.588888888888889,0.17968750000000006,0.1428571428571428,2.0
0.2871287128712871,0.256198347107438,0.8860759493670884,0.0684931506849315,0.7545909849749581,0.295774647887324,0.3836477987421384,0.5381791483113005,0.2777777777777777,0.7421875,0.1785714285714286,2.0
