FixedAcidity,VolatileAcidity,CitricAcid,ResidualSugar,Chlorides,FreeSulfurDioxide,TotalSulfurDioxide,Density,PH,Sulphates,Alcohol,Quality
0.2358490566037736,0.47933884297520657,0.0,0.0689655172413793,0.06631762652705062,0.16363636363636364,0.0989399293286219,0.567547723935391,0.5575221238938055,0.14197530864197536,0.1320754716981134,2.0
0.27358490566037735,0.628099173553719,0.0,0.11724137931034483,0.10471204188481678,0.41818181818181815,0.215547703180212,0.4941262848751933,0.28318584070796504,0.21604938271604943,0.20754716981132115,2.0
0.5943396226415094,0.13223140495867772,0.717948717948718,0.0689655172413793,0.06457242582897033,0.2727272727272727,0.19081272084805656,0.5822320117474362,0.2477876106194694,0.15432098765432098,0.20754716981132115,3.0
0.2830188679245283,0.39669421487603307,0.07692307692307691,0.04827586206896552,0.05410122164048868,0.23636363636363633,0.1872791519434629,0.4647577092511028,0.3716814159292037,0.08024691358024691,0.1320754716981134,2.0
0.27358490566037735,0.3801652892561983,0.02564102564102564,0.07586206896551724,0.06108202443280977,0.12727272727272726,0.04240282685512367,0.4941262848751933,0.4247787610619471,0.1481481481481481,0.15094339622641528,4.0
0.3773584905660378,0.4132231404958677,0.24358974358974358,0.2068965517241379,0.2303664921465969,0.8909090909090909,0.5017667844522967,0.6262848751835577,0.2566371681415931,0.37037037037037046,0.09433962264150964,2.0
0.2830188679245283,0.1652892561983471,0.6538461538461539,0.06206896551724138,0.5287958115183247,0.2727272727272727,0.17667844522968196,0.5014684287812088,0.14159292035398252,0.462962962962963,0.09433962264150964,3.0
0.25471698113207547,0.22314049586776863,0.3974358974358974,0.09655172413793102,0.07678883071553227,0.3818181818181818,0.2296819787985866,0.5969162995594672,0.5663716814159292,0.19753086419753088,0.18867924528301905,2.0
0.13207547169811312,0.22314049586776863,0.20512820512820512,0.034482758620689655,0.07329842931937175,0.16363636363636364,0.06007067137809187,0.3986784140969206,0.4070796460176993,0.14197530864197536,0.11320754716981174,2.0
0.20754716981132065,0.4876033057851239,0.0,0.0689655172413793,0.07329842931937175,0.21818181818181814,0.10247349823321555,0.5234948604992695,0.5221238938053099,0.1358024691358025,0.1320754716981134,2.0
0.27358490566037735,0.43388429752066116,0.0,0.07586206896551724,0.07678883071553227,0.10909090909090909,0.0353356890459364,0.4647577092511028,0.44247787610619493,0.1604938271604938,0.20754716981132115,3.0
0.169811320754717,0.45867768595041325,0.08974358974358974,0.10344827586206896,0.08900523560209428,0.2727272727272727,0.26855123674911663,0.42070484581498135,0.41592920353982343,0.12962962962962962,0.2641509433962266,2.0
0.32075471698113217,0.4421487603305786,0.15384615384615383,0.09655172413793102,0.07853403141361259,0.23636363636363633,0.37809187279151946,0.47944199706314805,0.2566371681415931,0.20370370370370375,0.20754716981132115,2.0
0.18867924528301888,0.40082644628099173,0.15384615384615383,0.6758620689655171,0.06108202443280977,0.6909090909090909,0.27208480565371024,0.6776798825256947,0.5044247787610625,0.11728395061728394,0.1320754716981134,3.0
0.27358490566037735,0.43388429752066116,0.0,0.3172413793103448,0.08376963350785341,0.05454545454545455,0.04240282685512367,0.6262848751835577,0.46017699115044275,0.1358024691358025,0.16981132075471717,3.0
0.3018867924528302,0.21487603305785125,0.358974358974359,0.08275862068965519,0.04886561954624784,0.2,0.08480565371024736,0.4941262848751933,0.30973451327433654,0.2469135802469136,0.18867924528301905,4.0
0.22641509433962265,0.27272727272727276,0.46153846153846145,0.3448275862068966,0.06282722513089009,0.18181818181818182,0.28621908127208484,0.567547723935391,0.3982300884955756,0.308641975308642,0.3396226415094341,2.0
0.3679245283018869,0.4049586776859504,0.3846153846153846,0.13103448275862067,0.08726003490401399,0.2727272727272727,0.1413427561837456,0.55286343612336,0.33628318584070804,0.11111111111111113,0.11320754716981174,1.0
0.06603773584905653,0.15702479338842973,0.4743589743589743,0.034482758620689655,0.06282722513089009,0.18181818181818182,0.31802120141342755,0.3913362701908909,0.3893805309734515,0.15432098765432098,0.09433962264150964,2.0
0.3679245283018869,0.44628099173553726,0.3333333333333333,0.05517241379310345,0.06282722513089009,0.03636363636363636,0.06007067137809187,0.5161527165932398,0.23893805309734528,0.25308641975308643,0.09433962264150964,2.0
0.16037735849056595,0.3140495867768595,0.05128205128205128,0.08275862068965519,0.05235602094240839,0.07272727272727272,0.028268551236749116,0.3986784140969206,0.45132743362831906,0.19135802469135801,0.1320754716981134,3.0
0.25471698113207547,0.3223140495867769,0.1923076923076923,0.13103448275862067,0.12565445026178013,0.5636363636363636,0.23674911660777387,0.3986784140969206,0.2566371681415931,0.1851851851851852,0.28301886792452846,3.0
0.2641509433962264,0.4132231404958677,0.05128205128205128,0.19999999999999996,0.08027923211169286,0.41818181818181815,0.13780918727915192,0.567547723935391,0.4070796460176993,0.12345679012345681,0.15094339622641528,2.0
0.49999999999999994,0.24793388429752067,0.7307692307692306,0.1724137931034483,0.05584642233856896,0.03636363636363636,0.014134275618374562,0.5161527165932398,0.14159292035398252,0.1851851851851852,0.16981132075471717,2.0
0.2641509433962264,0.47107438016528924,0.6282051282051281,0.06206896551724138,0.13438045375218152,0.32727272727272727,0.3745583038869258,0.4941262848751933,0.2920353982300887,0.23456790123456792,0.11320754716981174,2.0
0.2169811320754717,0.5,0.0641025641025641,0.25862068965517243,0.08376963350785341,0.03636363636363636,0.0176678445229682,0.4500734214390576,0.4690265486725669,0.037037037037037035,0.41509433962264164,2.0
0.2169811320754717,0.5,0.0641025641025641,0.25862068965517243,0.08376963350785341,0.03636363636363636,0.0176678445229682,0.4500734214390576,0.4690265486725669,0.037037037037037035,0.41509433962264164,2.0
0.29245283018867924,0.48347107438016523,0.0641025641025641,0.0689655172413793,0.06282722513089009,0.10909090909090909,0.04593639575971732,0.4500734214390576,0.4070796460176993,0.3827160493827161,0.3396226415094341,3.0
0.2641509433962264,0.4545454545454546,0.2948717948717949,0.08275862068965519,0.08726003490401399,0.2727272727272727,0.31802120141342755,0.4500734214390576,0.3893805309734515,0.09259259259259259,0.15094339622641528,2.0
0.2641509433962264,0.47107438016528924,0.28205128205128205,0.0689655172413793,0.08027923211169286,0.2909090909090909,0.31095406360424027,0.4427312775330421,0.3805309734513278,0.09259259259259259,0.15094339622641528,2.0
0.32075471698113217,0.45867768595041325,0.3333333333333333,0.08275862068965519,0.08027923211169286,0.16363636363636364,0.13074204946996465,0.55286343612336,0.3805309734513278,0.12345679012345681,0.09433962264150964,1.0
0.45283018867924524,0.1652892561983471,0.6923076923076923,0.11034482758620691,0.09773123909249565,0.47272727272727266,0.27208480565371024,0.6116005873715125,0.35398230088495586,0.30246913580246915,0.16981132075471717,2.0
0.17924528301886794,0.5495867768595042,0.0,0.10344827586206896,0.11518324607329847,0.21818181818181814,0.08480565371024736,0.47944199706314805,0.5663716814159292,0.1358024691358025,0.3773584905660379,3.0
0.12264150943396229,0.27272727272727276,0.2564102564102564,0.04827586206896552,0.05410122164048868,0.01818181818181818,0.03180212014134276,0.42070484581498135,0.4690265486725669,0.14197530864197536,0.09433962264150964,2.0
0.13207547169811312,0.1487603305785124,0.6153846153846153,0.06206896551724138,0.05410122164048868,0.2909090909090909,0.19434628975265017,0.42804698972099686,0.4955752212389384,0.2777777777777778,0.30188679245283057,3.0
0.3490566037735849,0.30578512396694213,0.358974358974359,0.0689655172413793,0.12565445026178013,0.32727272727272727,0.45936395759717313,0.5234948604992695,0.04424778761061976,1.0,0.22641509433962304,3.0
