FixedAcidity,VolatileAcidity,CitricAcid,ResidualSugar,Chlorides,FreeSulfurDioxide,TotalSulfurDioxide,Density,PH,Sulphates,Alcohol,Quality
0.2545454545454546,0.47933884297520657,0.0,0.0689655172413793,0.10684474123539231,0.12857142857142856,0.0989399293286219,0.567547723935391,0.5652173913043477,0.1393939393939394,0.1785714285714286,2.0
0.5999999999999999,0.13223140495867772,0.717948717948718,0.0689655172413793,0.10517529215358931,0.21428571428571427,0.19081272084805656,0.5822320117474362,0.2608695652173916,0.1515151515151515,0.2500000000000002,3.0
0.2545454545454546,0.44628099173553726,0.0,0.06206896551724138,0.10517529215358931,0.15714285714285714,0.12014134275618375,0.567547723935391,0.5652173913043477,0.1393939393939394,0.1785714285714286,2.0
0.29090909090909095,0.3801652892561983,0.02564102564102564,0.07586206896551724,0.10183639398998329,0.09999999999999999,0.04240282685512367,0.4941262848751933,0.4347826086956519,0.14545454545454545,0.1964285714285714,4.0
0.19090909090909097,0.3801652892561983,0.10256410256410256,0.06206896551724138,0.1419031719532554,0.1857142857142857,0.20848056537102472,0.42804698972099686,0.3652173913043475,0.12727272727272732,0.1428571428571428,2.0
0.3181818181818182,0.3636363636363637,0.358974358974359,0.05517241379310345,0.5943238731218697,0.19999999999999998,0.17667844522968196,0.4941262848751933,0.21739130434782616,0.5757575757575757,0.1607142857142858,2.0
0.3000000000000001,0.1652892561983471,0.6538461538461539,0.06206896551724138,0.5492487479131887,0.21428571428571427,0.17667844522968196,0.5014684287812088,0.15652173913043477,0.45454545454545464,0.1428571428571428,3.0
0.39090909090909104,0.08264462809917356,0.6153846153846153,0.06206896551724138,0.10851419031719531,0.3857142857142857,0.19081272084805656,0.4941262848751933,0.4608695652173913,0.12121212121212122,0.1785714285714286,3.0
0.27272727272727276,0.22314049586776863,0.3974358974358974,0.09655172413793102,0.11686143572621033,0.3,0.2296819787985866,0.5969162995594672,0.5739130434782611,0.19393939393939397,0.23214285714285698,2.0
0.22727272727272724,0.4876033057851239,0.0,0.0689655172413793,0.11352253756260433,0.1714285714285714,0.10247349823321555,0.5234948604992695,0.5304347826086957,0.13333333333333336,0.1785714285714286,2.0
0.29090909090909095,0.43388429752066116,0.0,0.07586206896551724,0.11686143572621033,0.08571428571428572,0.0353356890459364,0.4647577092511028,0.4521739130434783,0.15757575757575754,0.2500000000000002,3.0
0.19090909090909097,0.45867768595041325,0.08974358974358974,0.10344827586206896,0.1285475792988314,0.21428571428571427,0.26855123674911663,0.42070484581498135,0.42608695652173934,0.12727272727272732,0.3035714285714286,2.0
0.3363636363636365,0.4421487603305786,0.15384615384615383,0.09655172413793102,0.11853088480801335,0.1857142857142857,0.37809187279151946,0.47944199706314805,0.2695652173913041,0.2,0.2500000000000002,2.0
0.05454545454545462,0.1652892561983471,0.3205128205128205,0.06206896551724138,0.15191986644407346,0.15714285714285714,0.15547703180212014,0.41336270190896585,0.4521739130434783,0.13333333333333336,0.1428571428571428,2.0
0.29090909090909095,0.39669421487603307,0.1794871794871795,0.10344827586206896,0.12353923205342235,0.014285714285714287,0.03180212014134276,0.5455212922173303,0.4869565217391303,0.16363636363636364,0.4285714285714288,3.0
0.3181818181818182,0.21487603305785125,0.358974358974359,0.08275862068965519,0.09015025041736227,0.15714285714285714,0.08480565371024736,0.4941262848751933,0.3217391304347825,0.24242424242424243,0.23214285714285698,4.0
