FixedAcidity,VolatileAcidity,CitricAcid,ResidualSugar,Chlorides,FreeSulfurDioxide,TotalSulfurDioxide,Density,PH,Sulphates,Alcohol,Quality
0.2920353982300885,0.3287671232876712,0.07894736842105264,0.04794520547945205,0.12527472527472527,0.20895522388059704,0.18439716312056736,0.48210205635948,0.3826086956521739,0.055900621118012445,0.15384615384615397,2.0
0.2831858407079646,0.3150684931506849,0.026315789473684213,0.07534246575342465,0.13406593406593403,0.11940298507462686,0.039007092198581554,0.5125666412795056,0.4347826086956519,0.12422360248447203,0.1692307692307693,4.0
0.256637168141593,0.2602739726027397,0.4736842105263158,0.3561643835616438,0.12967032967032965,0.23880597014925375,0.33687943262411346,0.5887281035795837,0.42608695652173934,0.26708074534161497,0.32307692307692304,2.0
0.08849557522123891,0.3390410958904109,0.0,0.04794520547945205,0.16923076923076924,0.22388059701492538,0.18439716312056736,0.3221629855293173,0.6260869565217391,0.09316770186335407,0.23076923076923084,2.0
0.34513274336283184,0.10958904109589043,0.736842105263158,0.06164383561643835,0.1758241758241758,0.5074626865671641,0.3404255319148936,0.520182787509512,0.3826086956521739,0.23602484472049692,0.32307692307692304,4.0
0.38053097345132747,0.0684931506849315,0.6315789473684211,0.06164383561643835,0.14285714285714285,0.417910447761194,0.1879432624113475,0.5125666412795056,0.4608695652173913,0.09937888198757769,0.15384615384615397,3.0
0.2654867256637168,0.18493150684931509,0.4078947368421053,0.0958904109589041,0.1538461538461538,0.3283582089552239,0.22695035460992904,0.6191926884996093,0.5739130434782611,0.1739130434782609,0.19999999999999996,2.0
0.1504424778761062,0.18493150684931509,0.2105263157894737,0.03424657534246575,0.14945054945054945,0.1492537313432836,0.05673758865248226,0.41355674028940825,0.4173913043478259,0.11801242236024848,0.13846153846153864,2.0
0.18584070796460184,0.3801369863013699,0.09210526315789475,0.10273972602739725,0.16923076923076924,0.23880597014925375,0.26595744680851063,0.43640517897942743,0.42608695652173934,0.1055900621118013,0.2615384615384615,2.0
0.32743362831858414,0.3664383561643836,0.15789473684210528,0.0958904109589041,0.15604395604395604,0.20895522388059704,0.375886524822695,0.4973343488194928,0.2695652173913041,0.1801242236024845,0.2153846153846155,2.0
0.20353982300884965,0.3321917808219178,0.15789473684210528,0.6712328767123287,0.13406593406593403,0.5820895522388059,0.2695035460992908,0.7029702970296938,0.5130434782608697,0.09316770186335407,0.15384615384615397,3.0
0.05309734513274339,0.136986301369863,0.32894736842105265,0.06164383561643835,0.2,0.17910447761194032,0.1524822695035461,0.42878903274942104,0.4521739130434783,0.11180124223602486,0.12307692307692308,2.0
0.2831858407079646,0.3287671232876712,0.1842105263157895,0.10273972602739725,0.16263736263736261,0.029850746268656712,0.028368794326241134,0.5658796648895645,0.4869565217391303,0.14285714285714288,0.36923076923076925,3.0
0.23893805309734517,0.226027397260274,0.4736842105263158,0.34246575342465757,0.13626373626373628,0.16417910447761194,0.28368794326241137,0.5887281035795837,0.4086956521739129,0.2857142857142857,0.32307692307692304,2.0
0.23893805309734517,0.226027397260274,0.4736842105263158,0.34246575342465757,0.13626373626373628,0.16417910447761194,0.28368794326241137,0.5887281035795837,0.4086956521739129,0.2857142857142857,0.32307692307692304,2.0
0.19469026548672563,0.3767123287671233,0.026315789473684213,0.06164383561643835,0.08351648351648353,0.059701492537313425,0.014184397163120567,0.4668697638994672,0.5391304347826087,0.09316770186335407,0.1692307692307693,2.0
0.36283185840707965,0.11643835616438356,0.6842105263157895,0.04794520547945205,0.22197802197802197,0.16417910447761194,0.10638297872340424,0.520182787509512,0.3391304347826085,0.13043478260869565,0.1692307692307693,2.0
0.15929203539823011,0.1917808219178082,0.3026315789473685,0.04794520547945205,0.11868131868131868,0.059701492537313425,0.017730496453900707,0.43640517897942743,0.4173913043478259,0.11801242236024848,0.12307692307692308,2.0
0.08849557522123891,0.13013698630136986,0.4868421052631579,0.03424657534246575,0.13626373626373628,0.16417910447761194,0.31560283687943264,0.40594059405940186,0.3999999999999999,0.13043478260869565,0.12307692307692308,2.0
0.17699115044247782,0.2602739726027397,0.052631578947368425,0.0821917808219178,0.12307692307692308,0.07462686567164178,0.024822695035460994,0.41355674028940825,0.4608695652173913,0.16770186335403728,0.15384615384615397,3.0
0.35398230088495575,0.1780821917808219,0.4736842105263158,0.14383561643835616,0.15164835164835164,0.4328358208955224,0.3971631205673759,0.5277989337395184,0.29565217391304355,0.11801242236024848,0.15384615384615397,2.0
0.2654867256637168,0.2671232876712329,0.19736842105263158,0.13013698630136986,0.21538461538461537,0.47761194029850745,0.23404255319148934,0.41355674028940825,0.2695652173913041,0.16149068322981366,0.2769230769230768,3.0
0.2743362831858408,0.3424657534246575,0.052631578947368425,0.19863013698630136,0.15824175824175823,0.3582089552238806,0.1347517730496454,0.5887281035795837,0.4173913043478259,0.09937888198757769,0.1692307692307693,2.0
0.2831858407079646,0.32191780821917804,0.2368421052631579,0.0958904109589041,0.14065934065934066,0.23880597014925375,0.16666666666666666,0.5658796648895645,0.4956521739130437,0.13664596273291926,0.24615384615384617,2.0
0.23893805309734517,0.18493150684931509,0.4078947368421053,0.10273972602739725,0.13626373626373628,0.11940298507462686,0.1382978723404255,0.4668697638994672,0.4782608695652173,0.1055900621118013,0.15384615384615397,3.0
