Mcg,Gvh,Alm,Mit,Erl,Pox,Vac,Nuc,Class
0.25925925925925924,0.3376623376623377,0.49367088607594933,0.15,0.0,0.0,0.75,0.30303030303030304,0.0
0.2962962962962962,0.3376623376623377,0.4177215189873418,0.21,0.0,0.0,0.6666666666666667,0.27272727272727276,7.0
0.25925925925925924,0.3766233766233766,0.45569620253164544,0.35,0.0,0.0,0.6666666666666667,0.25252525252525254,0.0
0.3333333333333333,0.40259740259740256,0.3924050632911392,0.11,0.0,0.0,0.6166666666666667,0.22222222222222224,0.0
0.34567901234567894,0.3376623376623377,0.36708860759493667,0.11,0.0,0.0,0.6,0.4040404040404041,0.0
0.48148148148148145,0.44155844155844154,0.4177215189873418,0.11,0.0,0.0,0.6333333333333334,0.26262626262626265,7.0
0.5185185185185184,0.6103896103896103,0.430379746835443,0.21,0.0,0.0,0.6166666666666667,0.25252525252525254,7.0
0.3209876543209877,0.3506493506493507,0.36708860759493667,0.16,0.0,0.0,0.6166666666666667,0.22222222222222224,0.0
0.2962962962962962,0.5194805194805194,0.3924050632911392,0.13,0.0,0.0,0.7000000000000001,0.22222222222222224,0.0
0.3333333333333333,0.5194805194805194,0.3924050632911392,0.15,0.0,0.0,0.75,0.22222222222222224,0.0
0.4691358024691357,0.44155844155844154,0.49367088607594933,0.18,0.0,0.0,0.6333333333333334,0.22222222222222224,0.0
0.4197530864197531,0.5324675324675325,0.2784810126582278,0.1,0.0,0.0,0.7333333333333333,0.32323232323232326,7.0
0.39506172839506176,0.4935064935064935,0.2784810126582278,0.87,0.0,0.0,0.65,0.22222222222222224,6.0
0.2345679012345679,0.6233766233766234,0.5063291139240506,0.12,0.0,0.0,0.6666666666666667,0.47474747474747475,0.0
0.728395061728395,0.7922077922077921,0.26582278481012656,0.26,0.0,0.0,0.5,0.22222222222222224,3.0
0.25925925925925924,0.41558441558441556,0.45569620253164544,0.18,0.0,0.0,0.7166666666666668,0.26262626262626265,0.0
0.4691358024691357,0.5194805194805194,0.40506329113924044,0.34,0.0,0.0,0.6666666666666667,0.22222222222222224,6.0
0.8271604938271604,0.7142857142857144,0.22784810126582278,0.24,0.0,0.0,0.6833333333333335,0.22222222222222224,4.0
0.4197530864197531,0.23376623376623373,0.4683544303797468,0.39,0.0,0.0,0.5666666666666667,0.37373737373737376,7.0
0.6790123456790123,0.8051948051948052,0.4683544303797468,0.47,0.0,0.0,0.45000000000000007,0.35353535353535354,4.0
0.2839506172839506,0.14285714285714285,0.16455696202531644,0.16,0.0,0.0,0.6166666666666667,0.22222222222222224,5.0
0.35802469135802467,0.3376623376623377,0.3797468354430379,0.21,0.0,0.0,0.65,0.2828282828282829,0.0
0.5555555555555556,0.5974025974025974,0.44303797468354433,0.23,0.0,0.0,0.55,0.22222222222222224,0.0
0.5802469135802468,0.6363636363636362,0.35443037974683544,0.1,0.0,0.0,0.6,0.22222222222222224,0.0
0.35802469135802467,0.3896103896103896,0.3797468354430379,0.32,0.0,0.0,0.65,0.43434343434343436,7.0
0.43209876543209874,0.45454545454545453,0.2911392405063291,0.08,0.0,0.0,0.65,0.27272727272727276,0.0
0.7654320987654322,0.9350649350649352,0.3291139240506329,0.37,0.0,0.0,0.7166666666666668,0.22222222222222224,2.0
0.5061728395061729,0.4805194805194805,0.2911392405063291,0.61,0.0,0.0,0.5666666666666667,0.22222222222222224,6.0
0.3209876543209877,0.5454545454545454,0.4177215189873418,0.66,0.0,0.0,0.5666666666666667,0.22222222222222224,6.0
0.5432098765432098,0.5194805194805194,0.4177215189873418,0.4,0.0,0.0,0.6166666666666667,0.22222222222222224,6.0
0.35802469135802467,0.41558441558441556,0.430379746835443,0.5,0.0,0.0,0.6666666666666667,0.22222222222222224,6.0
0.38271604938271603,0.5844155844155843,0.31645569620253167,0.46,0.0,0.0,0.55,0.22222222222222224,6.0
0.43209876543209874,0.5064935064935066,0.5316455696202531,0.37,0.0,0.0,0.55,0.22222222222222224,6.0
0.25925925925925924,0.41558441558441556,0.44303797468354433,0.2,0.0,0.0,0.5333333333333333,0.22222222222222224,0.0
