Mcg,Gvh,Alm,Mit,Erl,Pox,Vac,Nuc,Class
0.5131578947368421,0.5465116279069768,0.3291139240506329,0.13,0.0,0.0,0.5932203389830508,0.22,6.0
0.3026315789473685,0.3488372093023256,0.3417721518987341,0.54,0.0,0.0,0.5932203389830508,0.22,6.0
0.38157894736842113,0.3604651162790698,0.481012658227848,0.2,0.0,0.0,0.7627118644067796,0.34,7.0
0.3026315789473685,0.2674418604651163,0.481012658227848,0.2,0.0,0.0,0.6610169491525424,0.29,7.0
0.6184210526315791,0.47674418604651175,0.30379746835443033,0.19,0.0,0.0,0.5593220338983051,0.22,6.0
0.368421052631579,0.29069767441860467,0.36708860759493667,0.11,0.0,0.0,0.6101694915254237,0.4,0.0
0.4078947368421053,0.23255813953488375,0.430379746835443,0.21,0.0,0.0,0.6101694915254237,0.22,7.0
0.5526315789473685,0.5348837209302326,0.430379746835443,0.21,0.0,0.0,0.6271186440677967,0.25,7.0
0.3421052631578948,0.3023255813953489,0.36708860759493667,0.16,0.0,0.0,0.6271186440677967,0.22,0.0
0.3157894736842105,0.3488372093023256,0.3417721518987341,0.22,0.0,0.0,0.6440677966101696,0.22,0.0
0.7105263157894738,0.5697674418604652,0.26582278481012656,0.3,0.0,0.0,0.6101694915254237,0.22,0.0
0.35526315789473695,0.45348837209302334,0.3924050632911392,0.15,0.0,0.0,0.7627118644067796,0.22,0.0
0.5,0.3837209302325581,0.49367088607594933,0.18,0.0,0.0,0.6440677966101696,0.22,0.0
0.5789473684210527,0.6162790697674418,0.45569620253164544,0.24,0.0,0.0,0.6101694915254237,0.22,6.0
0.44736842105263164,0.46511627906976755,0.2784810126582278,0.1,0.0,0.0,0.7457627118644068,0.32,7.0
0.18421052631578955,0.47674418604651175,0.3797468354430379,0.43,0.0,0.0,0.6440677966101696,0.22,7.0
0.7763157894736843,0.6976744186046513,0.26582278481012656,0.26,0.0,0.0,0.5084745762711864,0.22,3.0
0.7236842105263158,0.6162790697674418,0.3291139240506329,0.34,0.0,0.0,0.4915254237288135,0.22,2.0
0.2763157894736843,0.3604651162790698,0.45569620253164544,0.18,0.0,0.0,0.728813559322034,0.26,0.0
0.5263157894736842,0.45348837209302334,0.2784810126582278,0.44,0.0,0.0,0.6271186440677967,0.22,6.0
0.5,0.45348837209302334,0.40506329113924044,0.34,0.0,0.0,0.6779661016949154,0.22,6.0
0.44736842105263164,0.19767441860465118,0.4683544303797468,0.39,0.0,0.0,0.576271186440678,0.37,7.0
0.7236842105263158,0.7093023255813953,0.4683544303797468,0.47,0.0,0.0,0.45762711864406785,0.35,4.0
0.3026315789473685,0.11627906976744184,0.16455696202531644,0.16,0.0,0.0,0.6271186440677967,0.22,5.0
0.38157894736842113,0.29069767441860467,0.3797468354430379,0.21,0.0,0.0,0.6610169491525424,0.28,0.0
0.5921052631578948,0.48837209302325585,0.44303797468354433,0.22,0.0,0.0,0.5423728813559323,0.22,0.0
0.44736842105263164,0.3488372093023256,0.3797468354430379,0.33,0.0,0.0,0.7118644067796611,0.22,0.0
0.2894736842105263,0.372093023255814,0.481012658227848,0.19,0.0,0.0,0.7627118644067796,0.27,7.0
0.5394736842105263,0.3837209302325581,0.30379746835443033,0.22,0.0,0.0,0.6440677966101696,0.29,0.0
0.38157894736842113,0.46511627906976755,0.430379746835443,0.12,0.0,0.0,0.6440677966101696,0.22,0.0
0.3421052631578948,0.47674418604651175,0.4177215189873418,0.66,0.0,0.0,0.576271186440678,0.22,6.0
0.4078947368421053,0.46511627906976755,0.40506329113924044,0.54,0.0,0.0,0.6440677966101696,0.27,6.0
0.4078947368421053,0.5116279069767442,0.31645569620253167,0.46,0.0,0.0,0.5593220338983051,0.22,6.0
