Mcg,Gvh,Alm,Mit,Erl,Pox,Vac,Nuc,Class
0.3012048192771085,0.368421052631579,0.4655172413793103,0.6206896551724138,0.0,0.0,0.5471698113207546,0.22,6.0
0.3975903614457832,0.5000000000000001,0.4655172413793103,0.7471264367816092,0.0,0.0,0.6415094339622642,0.22,6.0
0.37349397590361444,0.38157894736842113,0.6551724137931034,0.22988505747126436,0.0,0.0,0.7358490566037734,0.34,7.0
0.27710843373493976,0.3026315789473685,0.6724137931034482,0.17241379310344826,0.0,0.0,0.7358490566037734,0.3,0.0
0.3132530120481928,0.3026315789473685,0.5689655172413793,0.24137931034482757,0.0,0.0,0.6415094339622642,0.27,7.0
0.27710843373493976,0.3421052631578948,0.6206896551724137,0.4022988505747126,0.0,0.0,0.6415094339622642,0.25,0.0
0.5180722891566265,0.3157894736842106,0.5344827586206897,0.5287356321839081,0.0,0.0,0.6415094339622642,0.22,6.0
0.3493975903614459,0.368421052631579,0.5344827586206897,0.1264367816091954,0.0,0.0,0.5849056603773584,0.22,0.0
0.3614457831325302,0.3026315789473685,0.5,0.1264367816091954,0.0,0.0,0.5660377358490565,0.4,0.0
0.3975903614457832,0.23684210526315794,0.5862068965517242,0.24137931034482757,0.0,0.0,0.5660377358490565,0.22,7.0
0.33734939759036153,0.3157894736842106,0.5,0.1839080459770115,0.0,0.0,0.5849056603773584,0.22,0.0
0.3493975903614459,0.48684210526315796,0.5344827586206897,0.17241379310344826,0.0,0.0,0.7358490566037734,0.22,0.0
0.5542168674698796,0.6710526315789475,0.6206896551724137,0.27586206896551724,0.0,0.0,0.5660377358490565,0.22,6.0
0.4337349397590362,0.5000000000000001,0.3793103448275862,0.11494252873563218,0.0,0.0,0.7169811320754715,0.32,7.0
0.40963855421686757,0.4605263157894738,0.3793103448275862,0.9999999999999999,0.0,0.0,0.6226415094339621,0.22,6.0
0.2530120481927711,0.5921052631578948,0.6896551724137931,0.13793103448275862,0.0,0.0,0.6415094339622642,0.47,0.0
0.7349397590361447,0.7631578947368421,0.3620689655172413,0.29885057471264365,0.0,0.0,0.45283018867924524,0.22,3.0
0.27710843373493976,0.38157894736842113,0.6206896551724137,0.2068965517241379,0.0,0.0,0.6981132075471699,0.26,0.0
0.8313253012048193,0.6842105263157896,0.31034482758620696,0.27586206896551724,0.0,0.0,0.6603773584905661,0.22,4.0
0.24096385542168677,0.26315789473684215,0.6034482758620691,0.2068965517241379,0.0,0.0,0.5471698113207546,0.26,9.0
0.4337349397590362,0.1973684210526316,0.6379310344827586,0.4482758620689655,0.0,0.0,0.5283018867924527,0.37,7.0
0.37349397590361444,0.3026315789473685,0.5172413793103449,0.24137931034482757,0.0,0.0,0.6226415094339621,0.28,0.0
0.2530120481927711,0.4342105263157895,0.5517241379310345,0.21839080459770113,0.0,0.0,0.5849056603773584,0.22,0.0
0.5180722891566265,0.4078947368421053,0.4137931034482759,0.2528735632183908,0.0,0.0,0.6037735849056602,0.29,0.0
0.37349397590361444,0.5000000000000001,0.5862068965517242,0.13793103448275862,0.0,0.0,0.6037735849056602,0.22,0.0
0.3614457831325302,0.3026315789473685,0.6551724137931034,0.17241379310344826,0.0,0.0,0.7169811320754715,0.22,0.0
0.33734939759036153,0.5131578947368423,0.5689655172413793,0.7586206896551724,0.0,0.0,0.5283018867924527,0.22,6.0
0.5542168674698796,0.48684210526315796,0.5689655172413793,0.45977011494252873,0.0,0.0,0.5849056603773584,0.22,6.0
0.3975903614457832,0.5526315789473685,0.4310344827586208,0.5287356321839081,0.0,0.0,0.5094339622641508,0.22,6.0
0.4457831325301206,0.4736842105263158,0.7241379310344827,0.42528735632183906,0.0,0.0,0.5094339622641508,0.22,6.0
0.2650602409638555,0.368421052631579,0.2413793103448275,0.1839080459770115,0.0,0.0,0.679245283018868,0.22,5.0
0.3975903614457832,0.4736842105263158,0.6551724137931034,0.3448275862068965,0.0,0.0,0.6037735849056602,0.35,7.0
0.3493975903614459,0.2894736842105263,0.4482758620689655,0.2528735632183908,0.0,0.0,0.6226415094339621,0.27,6.0
0.27710843373493976,0.38157894736842113,0.6034482758620691,0.22988505747126436,0.0,0.0,0.490566037735849,0.22,0.0
0.19277108433734944,0.35526315789473684,0.7413793103448276,0.1839080459770115,0.0,0.0,0.6226415094339621,0.52,7.0
0.2530120481927711,0.44736842105263164,0.27586206896551724,0.29885057471264365,0.0,0.0,0.45283018867924524,0.22,5.0
0.6265060240963856,0.7105263157894737,0.5344827586206897,0.4137931034482758,0.0,0.0,0.5094339622641508,0.22,2.0
0.32530120481927716,0.5657894736842105,0.2586206896551724,0.1839080459770115,0.0,0.0,0.6226415094339621,0.22,5.0
0.15662650602409636,0.5263157894736843,0.5862068965517242,0.2068965517241379,0.0,0.0,0.5849056603773584,0.22,0.0
0.33734939759036153,0.38157894736842113,0.5,0.689655172413793,0.0,0.0,0.5660377358490565,0.22,6.0
0.5060240963855422,0.6710526315789475,0.6034482758620691,0.4712643678160919,0.0,0.0,0.5283018867924527,0.22,6.0
0.3614457831325302,0.4078947368421053,0.6206896551724137,0.5517241379310345,0.0,0.0,0.5471698113207546,0.22,6.0
0.21686746987951808,0.4736842105263158,0.4655172413793103,0.2528735632183908,0.0,0.0,0.13207547169811318,0.22,6.0
0.3614457831325302,0.32894736842105265,0.7758620689655173,0.29885057471264365,0.0,0.0,0.6415094339622642,0.22,6.0
0.4457831325301206,0.5131578947368423,0.22413793103448276,0.3563218390804597,0.0,0.0,0.6603773584905661,0.22,5.0
0.49397590361445787,0.605263157894737,0.5689655172413793,0.19540229885057472,0.0,0.0,0.5471698113207546,0.22,6.0
0.27710843373493976,0.2894736842105263,0.5517241379310345,0.1839080459770115,0.0,0.0,0.6226415094339621,0.27,7.0
0.3493975903614459,0.7236842105263158,0.4655172413793103,0.6091954022988506,0.0,0.0,0.6415094339622642,0.22,6.0
0.5180722891566265,0.44736842105263164,0.6206896551724137,0.28735632183908044,0.0,0.0,0.41509433962264136,0.26,0.0
0.2650602409638555,0.5526315789473685,0.5,0.29885057471264365,0.0,0.0,0.6603773584905661,0.59,5.0
0.3614457831325302,0.2105263157894737,0.7413793103448276,0.3448275862068965,0.0,0.0,0.8301886792452831,0.22,7.0
0.2289156626506024,0.6842105263157896,0.4310344827586208,0.1839080459770115,0.0,0.0,0.6415094339622642,0.28,7.0
0.3012048192771085,0.35526315789473684,0.6034482758620691,0.11494252873563218,0.0,0.0,0.5660377358490565,0.22,0.0
0.3855421686746988,0.4078947368421053,0.5517241379310345,0.1839080459770115,0.0,0.0,0.5471698113207546,0.27,7.0
0.27710843373493976,0.3421052631578948,0.8620689655172413,0.24137931034482757,0.0,0.0,0.6603773584905661,0.32,0.0
0.4457831325301206,0.4342105263157895,0.48275862068965514,0.22988505747126436,0.0,0.0,0.6226415094339621,0.22,0.0
0.3012048192771085,0.4605263157894738,0.5,0.13793103448275862,0.0,0.0,0.6226415094339621,0.46,7.0
0.3012048192771085,0.3421052631578948,0.3620689655172413,0.22988505747126436,0.0,0.0,0.5660377358490565,0.22,5.0
0.5903614457831327,0.38157894736842113,0.5,0.26436781609195403,0.0,0.0,0.5660377358490565,0.22,0.0
