Mcg,Gvh,Alm,Mit,Erl,Pox,Vac,Nuc,Class
0.3125,0.3563218390804597,0.3417721518987341,0.6206896551724138,0.0,0.0,0.625,0.21212121212121213,6.0
0.42499999999999993,0.3103448275862069,0.44303797468354433,0.19540229885057472,0.0,0.6024096385542169,0.6428571428571428,0.21212121212121213,0.0
0.2875,0.3333333333333333,0.45569620253164544,0.4022988505747126,0.0,0.0,0.7142857142857144,0.24242424242424243,0.0
0.5375,0.3103448275862069,0.3924050632911392,0.5287356321839081,0.0,0.0,0.7142857142857144,0.21212121212121213,6.0
0.6125,0.4827586206896552,0.30379746835443033,0.21839080459770113,0.0,0.0,0.5892857142857144,0.21212121212121213,6.0
0.3749999999999999,0.2988505747126437,0.36708860759493667,0.1264367816091954,0.0,0.0,0.6428571428571428,0.393939393939394,0.0
0.5125,0.39080459770114934,0.4177215189873418,0.1264367816091954,0.0,0.0,0.6785714285714286,0.25252525252525254,7.0
0.4125,0.24137931034482762,0.430379746835443,0.24137931034482757,0.0,0.0,0.6428571428571428,0.21212121212121213,7.0
0.7,0.5747126436781609,0.26582278481012656,0.3448275862068965,0.0,0.0,0.6428571428571428,0.21212121212121213,0.0
0.32499999999999996,0.4597701149425288,0.3924050632911392,0.14942528735632182,0.0,0.0,0.7500000000000002,0.21212121212121213,0.0
0.42499999999999993,0.43678160919540227,0.3924050632911392,0.5862068965517241,0.0,0.0,0.7321428571428572,0.21212121212121213,6.0
0.575,0.6206896551724137,0.45569620253164544,0.27586206896551724,0.0,0.0,0.6428571428571428,0.21212121212121213,6.0
0.42499999999999993,0.43678160919540227,0.2784810126582278,0.9999999999999999,0.0,0.0,0.6964285714285714,0.21212121212121213,6.0
0.26249999999999996,0.5517241379310345,0.5063291139240506,0.13793103448275862,0.0,0.0,0.7142857142857144,0.46464646464646464,0.0
0.2,0.4827586206896552,0.3797468354430379,0.49425287356321834,0.0,0.0,0.6785714285714286,0.21212121212121213,7.0
0.7625000000000001,0.7011494252873562,0.26582278481012656,0.29885057471264365,0.0,0.0,0.5357142857142858,0.21212121212121213,3.0
0.2875,0.36781609195402304,0.45569620253164544,0.2068965517241379,0.0,0.0,0.767857142857143,0.25252525252525254,0.0
0.5249999999999999,0.4597701149425288,0.2784810126582278,0.5057471264367815,0.0,0.0,0.6607142857142858,0.21212121212121213,6.0
0.4999999999999999,0.4597701149425288,0.40506329113924044,0.39080459770114945,0.0,0.0,0.7142857142857144,0.21212121212121213,6.0
0.3125,0.12643678160919541,0.16455696202531644,0.1839080459770115,0.0,0.0,0.6607142857142858,0.21212121212121213,5.0
0.38749999999999996,0.2988505747126437,0.3797468354430379,0.24137931034482757,0.0,0.0,0.6964285714285714,0.27272727272727276,0.0
0.5875,0.4942528735632184,0.44303797468354433,0.2528735632183908,0.0,0.0,0.5714285714285714,0.21212121212121213,0.0
0.26249999999999996,0.41379310344827586,0.40506329113924044,0.21839080459770113,0.0,0.0,0.6607142857142858,0.21212121212121213,0.0
0.35,0.5172413793103448,0.3417721518987341,0.7701149425287356,0.0,0.0,0.6964285714285714,0.21212121212121213,6.0
0.4625,0.40229885057471265,0.2911392405063291,0.09195402298850575,0.0,0.0,0.6964285714285714,0.26262626262626265,0.0
0.3749999999999999,0.2988505747126437,0.481012658227848,0.17241379310344826,0.0,0.0,0.7857142857142856,0.21212121212121213,0.0
0.5375,0.42528735632183906,0.2911392405063291,0.7011494252873562,0.0,0.0,0.6071428571428572,0.21212121212121213,6.0
