Mcg,Gvh,Alm,Mit,Erl,Pox,Vac,Nuc,Class
0.49397590361445787,0.5517241379310345,0.3291139240506329,0.09375000000000001,0.0,0.0,0.6575342465753424,0.24705882352941178,6.0
0.3012048192771085,0.3563218390804597,0.3417721518987341,0.5208333333333335,0.0,0.0,0.6575342465753424,0.24705882352941178,6.0
0.37349397590361444,0.36781609195402304,0.481012658227848,0.16666666666666669,0.0,0.0,0.7945205479452054,0.38823529411764707,7.0
0.3132530120481928,0.2988505747126437,0.4177215189873418,0.17708333333333331,0.0,0.0,0.726027397260274,0.3058823529411765,7.0
0.3012048192771085,0.27586206896551724,0.481012658227848,0.16666666666666669,0.0,0.0,0.7123287671232876,0.32941176470588235,7.0
0.5180722891566265,0.3103448275862069,0.3924050632911392,0.43750000000000006,0.0,0.0,0.726027397260274,0.24705882352941178,6.0
0.3493975903614459,0.3563218390804597,0.3924050632911392,0.07291666666666667,0.0,0.0,0.684931506849315,0.24705882352941178,0.0
0.3614457831325302,0.2988505747126437,0.36708860759493667,0.07291666666666667,0.0,0.0,0.6712328767123287,0.45882352941176474,0.0
0.49397590361445787,0.39080459770114934,0.4177215189873418,0.07291666666666667,0.0,0.0,0.6986301369863014,0.29411764705882354,7.0
0.33734939759036153,0.3103448275862069,0.36708860759493667,0.125,0.0,0.0,0.684931506849315,0.24705882352941178,0.0
0.4337349397590362,0.471264367816092,0.2784810126582278,0.06250000000000001,0.0,0.0,0.7808219178082191,0.36470588235294116,7.0
0.40963855421686757,0.43678160919540227,0.2784810126582278,0.8645833333333335,0.0,0.0,0.7123287671232876,0.24705882352941178,6.0
0.2530120481927711,0.5517241379310345,0.5063291139240506,0.08333333333333333,0.0,0.0,0.726027397260274,0.5411764705882354,0.0
0.7349397590361447,0.7011494252873562,0.26582278481012656,0.22916666666666669,0.0,0.0,0.5890410958904109,0.24705882352941178,3.0
0.8313253012048193,0.632183908045977,0.22784810126582278,0.20833333333333331,0.0,0.0,0.7397260273972602,0.24705882352941178,4.0
0.7469879518072291,0.5057471264367814,0.2531645569620252,0.25000000000000006,0.0,0.0,0.8082191780821917,0.24705882352941178,4.0
0.28915662650602414,0.471264367816092,0.22784810126582278,0.16666666666666669,0.0,0.0,0.6986301369863014,0.24705882352941178,5.0
0.24096385542168677,0.264367816091954,0.44303797468354433,0.14583333333333331,0.0,0.0,0.6575342465753424,0.29411764705882354,9.0
0.4337349397590362,0.2068965517241379,0.4683544303797468,0.36458333333333337,0.0,0.0,0.6438356164383561,0.4235294117647059,7.0
0.37349397590361444,0.2988505747126437,0.3797468354430379,0.17708333333333331,0.0,0.0,0.7123287671232876,0.31764705882352945,0.0
0.5662650602409639,0.5287356321839081,0.44303797468354433,0.19791666666666669,0.0,0.0,0.6301369863013698,0.24705882352941178,0.0
0.5662650602409639,0.4942528735632184,0.44303797468354433,0.1875,0.0,0.0,0.6164383561643836,0.24705882352941178,0.0
0.33734939759036153,0.5172413793103448,0.3417721518987341,0.6562500000000001,0.0,0.0,0.7123287671232876,0.24705882352941178,6.0
0.3132530120481928,0.2528735632183908,0.3924050632911392,0.5000000000000001,0.0,0.0,0.7397260273972602,0.24705882352941178,6.0
0.24096385542168677,0.21839080459770116,0.3291139240506329,0.14583333333333331,0.0,0.0,0.6164383561643836,0.2823529411764706,7.0
0.5180722891566265,0.39080459770114934,0.30379746835443033,0.1875,0.0,0.0,0.6986301369863014,0.32941176470588235,0.0
0.3614457831325302,0.2988505747126437,0.481012658227848,0.11458333333333333,0.0,0.0,0.7808219178082191,0.24705882352941178,0.0
