Mcg,Gvh,Alm,Mit,Erl,Pox,Vac,Nuc,Class
0.5465116279069767,0.5517241379310345,0.2837837837837837,0.13,0.0,0.0,0.6575342465753424,0.24705882352941178,6.0
0.37209302325581395,0.6206896551724137,0.2972972972972972,0.27,0.0,0.0,0.726027397260274,0.24705882352941178,6.0
0.4651162790697675,0.3103448275862069,0.40540540540540543,0.17,0.0,0.6024096385542169,0.6712328767123287,0.24705882352941178,0.0
0.3604651162790698,0.27586206896551724,0.4459459459459459,0.2,0.0,0.0,0.7123287671232876,0.32941176470588235,7.0
0.6395348837209303,0.4827586206896552,0.25675675675675674,0.19,0.0,0.0,0.6301369863013698,0.24705882352941178,6.0
0.5465116279069767,0.39080459770114934,0.37837837837837834,0.11,0.0,0.0,0.6986301369863014,0.29411764705882354,7.0
0.5813953488372093,0.5402298850574712,0.39189189189189194,0.21,0.0,0.0,0.684931506849315,0.2823529411764706,7.0
0.37209302325581395,0.3563218390804597,0.2972972972972972,0.22,0.0,0.0,0.6986301369863014,0.24705882352941178,0.0
0.7209302325581396,0.5747126436781609,0.21621621621621617,0.3,0.0,0.0,0.6712328767123287,0.24705882352941178,0.0
0.37209302325581395,0.4597701149425288,0.35135135135135137,0.13,0.0,0.0,0.7534246575342466,0.24705882352941178,0.0
0.4651162790697675,0.43678160919540227,0.35135135135135137,0.51,0.0,0.0,0.7397260273972602,0.24705882352941178,6.0
0.5348837209302325,0.39080459770114934,0.4594594594594594,0.18,0.0,0.0,0.6986301369863014,0.24705882352941178,0.0
0.2558139534883721,0.4827586206896552,0.3378378378378378,0.43,0.0,0.0,0.6986301369863014,0.24705882352941178,7.0
0.7325581395348838,0.6206896551724137,0.2837837837837837,0.34,0.0,0.0,0.5753424657534246,0.24705882352941178,2.0
0.5581395348837209,0.4597701149425288,0.22972972972972966,0.44,0.0,0.0,0.684931506849315,0.24705882352941178,6.0
0.5348837209302325,0.4597701149425288,0.36486486486486486,0.34,0.0,0.0,0.726027397260274,0.24705882352941178,6.0
0.7906976744186047,0.5057471264367814,0.2027027027027027,0.28,0.0,0.0,0.8082191780821917,0.24705882352941178,4.0
0.3488372093023256,0.471264367816092,0.1756756756756757,0.2,0.0,0.0,0.6986301369863014,0.24705882352941178,5.0
0.7325581395348838,0.7126436781609196,0.4324324324324323,0.47,0.0,0.0,0.547945205479452,0.39999999999999997,4.0
0.7325581395348838,0.5057471264367814,0.3378378378378378,0.28,0.0,0.0,0.7945205479452054,0.24705882352941178,9.0
0.3604651162790698,0.12643678160919541,0.10810810810810811,0.16,0.0,0.0,0.684931506849315,0.24705882352941178,5.0
0.616279069767442,0.5287356321839081,0.40540540540540543,0.23,0.0,0.0,0.6301369863013698,0.24705882352941178,0.0
