Mcg,Gvh,Alm,Mit,Erl,Pox,Vac,Nuc,Class
0.3076923076923076,0.6835443037974683,0.33333333333333326,0.3103448275862069,0.0,0.0,0.6779661016949154,0.24705882352941178,6.0
0.39743589743589736,0.5189873417721519,0.33333333333333326,0.7471264367816092,0.0,0.0,0.6779661016949154,0.24705882352941178,6.0
0.26923076923076916,0.3291139240506329,0.4871794871794871,0.17241379310344826,0.0,0.0,0.7627118644067796,0.3411764705882353,0.0
0.3076923076923076,0.3291139240506329,0.41025641025641024,0.24137931034482757,0.0,0.0,0.6779661016949154,0.3058823529411765,7.0
0.2948717948717948,0.30379746835443033,0.47435897435897423,0.22988505747126436,0.0,0.0,0.6610169491525424,0.32941176470588235,7.0
0.34615384615384615,0.3924050632911392,0.3846153846153846,0.1264367816091954,0.0,0.0,0.6271186440677967,0.24705882352941178,0.0
0.3589743589743588,0.3291139240506329,0.3589743589743589,0.1264367816091954,0.0,0.0,0.6101694915254237,0.45882352941176474,0.0
0.4999999999999999,0.430379746835443,0.41025641025641024,0.1264367816091954,0.0,0.0,0.6440677966101696,0.29411764705882354,7.0
0.39743589743589736,0.26582278481012656,0.42307692307692313,0.24137931034482757,0.0,0.0,0.6101694915254237,0.24705882352941178,7.0
0.5384615384615383,0.5949367088607594,0.42307692307692313,0.24137931034482757,0.0,0.0,0.6271186440677967,0.2823529411764706,7.0
0.33333333333333326,0.3417721518987341,0.3589743589743589,0.1839080459770115,0.0,0.0,0.6271186440677967,0.24705882352941178,0.0
0.34615384615384615,0.5063291139240506,0.3846153846153846,0.17241379310344826,0.0,0.0,0.7627118644067796,0.24705882352941178,0.0
0.41025641025641024,0.481012658227848,0.3846153846153846,0.5862068965517241,0.0,0.0,0.6949152542372883,0.24705882352941178,6.0
0.4358974358974359,0.5189873417721519,0.26923076923076916,0.11494252873563218,0.0,0.0,0.7457627118644068,0.36470588235294116,7.0
0.41025641025641024,0.481012658227848,0.26923076923076916,0.9999999999999999,0.0,0.0,0.6610169491525424,0.24705882352941178,6.0
0.487179487179487,0.5063291139240506,0.39743589743589747,0.39080459770114945,0.0,0.0,0.6779661016949154,0.24705882352941178,6.0
0.4358974358974359,0.22784810126582278,0.46153846153846145,0.4482758620689655,0.0,0.0,0.576271186440678,0.4235294117647059,7.0
0.705128205128205,0.5569620253164556,0.3717948717948718,0.3218390804597701,0.0,0.0,0.7627118644067796,0.24705882352941178,9.0
0.5769230769230769,0.5822784810126581,0.4358974358974359,0.26436781609195403,0.0,0.0,0.5593220338983051,0.24705882352941178,0.0
0.6025641025641025,0.620253164556962,0.34615384615384603,0.11494252873563218,0.0,0.0,0.6101694915254237,0.24705882352941178,0.0
0.4358974358974359,0.3924050632911392,0.3717948717948718,0.3793103448275862,0.0,0.0,0.7118644067796611,0.24705882352941178,0.0
0.33333333333333326,0.5696202531645569,0.33333333333333326,0.7701149425287356,0.0,0.0,0.6610169491525424,0.24705882352941178,6.0
0.3076923076923076,0.2784810126582278,0.3846153846153846,0.5977011494252873,0.0,0.0,0.6949152542372883,0.24705882352941178,6.0
0.3717948717948717,0.3797468354430379,0.3717948717948718,0.367816091954023,0.0,0.0,0.6610169491525424,0.4941176470588235,7.0
0.28205128205128194,0.4177215189873418,0.47435897435897423,0.21839080459770113,0.0,0.0,0.7627118644067796,0.3058823529411765,7.0
0.5256410256410255,0.430379746835443,0.2948717948717948,0.2528735632183908,0.0,0.0,0.6440677966101696,0.32941176470588235,0.0
0.3717948717948717,0.5189873417721519,0.42307692307692313,0.13793103448275862,0.0,0.0,0.6440677966101696,0.24705882352941178,0.0
0.3589743589743588,0.3291139240506329,0.47435897435897423,0.17241379310344826,0.0,0.0,0.7457627118644068,0.24705882352941178,0.0
0.5256410256410255,0.4683544303797468,0.28205128205128205,0.7011494252873562,0.0,0.0,0.576271186440678,0.24705882352941178,6.0
0.33333333333333326,0.5316455696202531,0.41025641025641024,0.7586206896551724,0.0,0.0,0.576271186440678,0.24705882352941178,6.0
0.38461538461538447,0.36708860759493667,0.4358974358974359,0.632183908045977,0.0,0.0,0.4915254237288135,0.2823529411764706,6.0
0.564102564102564,0.5063291139240506,0.41025641025641024,0.45977011494252873,0.0,0.0,0.6271186440677967,0.24705882352941178,6.0
0.39743589743589736,0.5189873417721519,0.39743589743589747,0.6206896551724138,0.0,0.0,0.6440677966101696,0.3058823529411765,6.0
0.3717948717948717,0.40506329113924044,0.42307692307692313,0.5747126436781609,0.0,0.0,0.6779661016949154,0.24705882352941178,6.0
0.39743589743589736,0.5696202531645569,0.3076923076923077,0.5287356321839081,0.0,0.0,0.5593220338983051,0.24705882352941178,6.0
0.41025641025641024,0.5189873417721519,0.4871794871794871,0.6551724137931033,0.0,0.0,0.7627118644067796,0.24705882352941178,6.0
0.4487179487179487,0.49367088607594933,0.5256410256410255,0.42528735632183906,0.0,0.0,0.5593220338983051,0.24705882352941178,6.0
0.2564102564102564,0.3924050632911392,0.16666666666666657,0.1839080459770115,0.0,0.0,0.7118644067796611,0.24705882352941178,5.0
0.39743589743589736,0.49367088607594933,0.47435897435897423,0.3448275862068965,0.0,0.0,0.6440677966101696,0.39999999999999997,7.0
