Mcg,Gvh,Alm,Mit,Erl,Pox,Vac,Nuc,Class
0.3595505617977528,0.7297297297297298,0.33333333333333326,0.3103448275862069,0.0,0.0,0.726027397260274,0.24705882352941178,6.0
0.44943820224719105,0.3648648648648649,0.4358974358974359,0.19540229885057472,0.0,0.6024096385542169,0.6712328767123287,0.24705882352941178,0.0
0.43820224719101125,0.5540540540540541,0.33333333333333326,0.7471264367816092,0.0,0.0,0.726027397260274,0.24705882352941178,6.0
0.3258426966292135,0.3513513513513514,0.4871794871794871,0.17241379310344826,0.0,0.0,0.7945205479452054,0.3411764705882353,0.0
0.3595505617977528,0.3513513513513514,0.41025641025641024,0.24137931034482757,0.0,0.0,0.726027397260274,0.3058823529411765,7.0
0.3258426966292135,0.3918918918918919,0.44871794871794857,0.4022988505747126,0.0,0.0,0.726027397260274,0.2823529411764706,0.0
0.550561797752809,0.3648648648648649,0.3846153846153846,0.5287356321839081,0.0,0.0,0.726027397260274,0.24705882352941178,6.0
0.39325842696629215,0.41891891891891897,0.3846153846153846,0.1264367816091954,0.0,0.0,0.684931506849315,0.24705882352941178,0.0
0.5280898876404495,0.45945945945945943,0.41025641025641024,0.1264367816091954,0.0,0.0,0.6986301369863014,0.29411764705882354,7.0
0.3595505617977528,0.5405405405405406,0.3846153846153846,0.14942528735632182,0.0,0.0,0.7534246575342466,0.24705882352941178,0.0
0.44943820224719105,0.5135135135135135,0.3846153846153846,0.5862068965517241,0.0,0.0,0.7397260273972602,0.24705882352941178,6.0
0.44943820224719105,0.5135135135135135,0.26923076923076916,0.9999999999999999,0.0,0.0,0.7123287671232876,0.24705882352941178,6.0
0.30337078651685395,0.6486486486486486,0.4999999999999999,0.13793103448275862,0.0,0.0,0.726027397260274,0.5411764705882354,0.0
0.8426966292134832,0.7432432432432433,0.21794871794871795,0.27586206896551724,0.0,0.0,0.7397260273972602,0.24705882352941178,4.0
0.7640449438202248,0.5945945945945945,0.2435897435897435,0.3218390804597701,0.0,0.0,0.8082191780821917,0.24705882352941178,4.0
0.33707865168539325,0.5540540540540541,0.21794871794871795,0.22988505747126436,0.0,0.0,0.6986301369863014,0.24705882352941178,5.0
