height,lenght,area,eccen,p_black,p_and,mean_tr,blackpix,blackand,wb_trans,class
0.02040816326530612,0.0111731843575419,0.0006923431970870301,0.004950157896057437,0.44492440604751626,0.8823529411764706,0.06792761662271528,0.0009140767824497258,0.0010732377436249677,0.0004288164665523156,0.0
0.04081632653061224,0.0670391061452514,0.008333760705677214,0.014667665539947167,0.4946004319654428,0.880984952120383,0.019914522142402476,0.015539305301645339,0.012750064394264616,0.02315608919382504,0.0
0.0510204081632653,0.1824953445065177,0.02771937022411406,0.0321921564550991,0.16846652267818576,0.454172366621067,0.010093661907793037,0.022212065813528335,0.027775392805014162,0.04974271012006861,0.0
0.04591836734693877,0.020484171322160148,0.0028719421508795326,0.004233263197135288,0.3164146868250541,1.0,0.006001636810039101,0.0033820840950639854,0.004851034601184854,0.01072041166380789,0.0
0.04081632653061224,0.020484171322160148,0.002564234063285297,0.0047099981719185184,0.41036717062634986,1.0,0.006001636810039101,0.0038391224862888485,0.00433588048424487,0.012006861063464836,0.0
0.05612244897959184,0.020484171322160148,0.0034873583260680036,0.00351636849821314,0.25053995680345575,0.9712722298221617,0.006001636810039101,0.0033820840950639854,0.005752554305829827,0.01072041166380789,0.0
0.04591836734693877,0.24208566108007448,0.033386327503974564,0.04688849778300314,0.36825053995680346,0.8043775649794802,0.015549695371464946,0.048994515539305304,0.04790933287541856,0.08447684391080618,0.0
0.04081632653061224,0.06517690875232775,0.008102979639981538,0.014269788982045372,0.5032397408207344,0.902872777017784,0.016731835955260524,0.015356489945155394,0.01262127586502962,0.025728987993138934,0.0
0.03571428571428571,0.074487895716946,0.00820554900251295,0.01830232166348246,0.3120950323974082,0.920656634746922,0.005456033463671911,0.010237659963436929,0.01296471194298961,0.03087478559176672,0.0
0.12244897959183673,0.1303538175046555,0.0453100158982512,0.010111799728296908,0.17278617710583155,0.655266757865937,0.010821133036282625,0.037385740402193786,0.0567098823731433,0.0797598627787307,0.0
0.0,0.0148975791433892,2.564234063285296e-05,0.0321921564550991,0.7602591792656589,1.0,0.05428753296353551,0.0,8.585901948999738e-05,0.0,0.0
0.025510204081632654,0.03910614525139665,0.003179650238473768,0.013076159308339995,0.13282937365010797,1.0,0.016913703737382928,0.001736745886654479,0.005366188718124838,0.003430531732418525,0.0
0.0,0.09497206703910614,0.0011282629878455307,0.1863245167233611,0.9794816414686826,1.0,0.45439665363280896,0.004021937842778794,0.001931827938524942,0.0,1.0
0.04081632653061224,0.0856610800744879,0.01064157136263398,0.018650015592459705,0.2796976241900648,0.6675786593707251,0.012367009184322998,0.012248628884826326,0.013436936550184596,0.024871355060034305,0.0
0.04081632653061224,0.0670391061452514,0.008333760705677214,0.014667665539947167,0.5010799136069114,0.8645690834473323,0.016095298717832135,0.01572212065813528,0.012578346355284622,0.027015437392795882,0.0
