height,lenght,area,eccen,p_black,p_and,mean_tr,blackpix,blackand,wb_trans,class
0.02040816326530612,0.0111731843575419,0.0003191136299813638,0.004985901560034803,0.44492440604751626,0.8957575757575758,0.02706815958256332,0.00035604927721996724,0.0005372325516210408,0.0006097560975609756,0.0
0.04081632653061224,0.0670391061452514,0.004122948099359219,0.01477357652690979,0.4946004319654428,0.8945454545454545,0.007935645178823785,0.006052837712739442,0.0068905914229655234,0.032926829268292684,0.0
0.0510204081632653,0.1824953445065177,0.013772944269995662,0.03242460674197869,0.16846652267818576,0.5163636363636364,0.004022176323513425,0.008651997436445203,0.015065869382416145,0.07073170731707316,0.0
0.04591836734693877,0.020484171322160148,0.0014040999719180007,0.00426383037103628,0.3164146868250541,1.0,0.0023915643004674414,0.0013173823257138788,0.0025927310099971967,0.01524390243902439,0.0
0.05612244897959184,0.020484171322160148,0.0017104490567001096,0.003541759182037757,0.25053995680345575,0.9745454545454546,0.0023915643004674414,0.0013173823257138788,0.003083247687564234,0.01524390243902439,0.0
0.010204081632653062,0.21415270018621974,0.0043144162773480375,0.13953303656207464,0.30453563714902815,0.23757575757575758,0.2209298112113635,0.004165776543473616,0.002802952443240213,0.0006097560975609756,1.0
0.04081632653061224,0.06517690875232775,0.004008067192565929,0.014372827017015607,0.5032397408207344,0.913939393939394,0.006667391383121354,0.00598162785729545,0.006820517611884518,0.036585365853658534,0.0
0.05612244897959184,0.01303538175046555,0.0010977508871358914,0.002339510652355216,0.13390928725701945,1.0,0.003913468855310359,0.0004272591326639607,0.002032140521349154,0.004878048780487805,0.0
0.04591836734693877,0.23277467411545624,0.01595568149906819,0.04542188814395211,0.4200863930885529,0.8157575757575757,0.007718230242417653,0.02054404329559211,0.02473605531159488,0.11219512195121951,0.0
0.04081632653061224,0.08193668528864059,0.005041995353705547,0.017983182962008223,0.3974082073434126,0.9466666666666665,0.00826176758343298,0.006124047568183437,0.00882930019620667,0.03231707317073171,0.0
0.0510204081632653,0.38361266294227186,0.028937223966710064,0.0678710814099162,0.20950323974082075,0.6642424242424242,0.0029351016414827695,0.021469771416364025,0.038260300850228905,0.20182926829268294,0.0
0.025510204081632654,0.03910614525139665,0.0015572745143090554,0.013170578487333065,0.13282937365010797,1.0,0.006739863028590063,0.0006764936267179378,0.002873026254321218,0.004878048780487805,0.0
0.0,0.09497206703910614,0.0005361108983686911,0.1876699123766612,0.9794816414686826,1.0,0.18107040620357284,0.0015666168197678559,0.0010043912921610762,0.0,1.0
0.04591836734693877,0.1452513966480447,0.009956345255418551,0.028453215202486812,0.3358531317494601,0.8545454545454545,0.003985940500779069,0.010574663533433027,0.016023544800523218,0.08658536585365853,0.0
0.03571428571428571,0.0484171322160149,0.0026294963110464376,0.012116354551395222,0.15550755939524838,0.7927272727272727,0.004022176323513425,0.001424197108879869,0.003970849294590301,0.012804878048780487,0.0
0.04591836734693877,0.1601489757914339,0.010977508871358914,0.0313414999584809,0.2915766738660907,0.8799999999999999,0.0044932420190600415,0.010396638894823044,0.018102401195926376,0.0798780487804878,0.0
0.04591836734693877,0.15456238361266295,0.010594572515381278,0.030258393174983123,0.30453563714902815,0.8169696969696971,0.005217958473747146,0.010396638894823044,0.01644398766700925,0.07317073170731707,0.0
0.04081632653061224,0.0074487895716946004,0.00044675908197390924,0.0019387611424610354,0.6879049676025918,0.8654545454545455,0.034931333115918395,0.0008901231930499181,0.0007240960478370551,0.001219512195121951,0.0
0.04591836734693877,0.0856610800744879,0.005871690791657093,0.01690007617851044,0.2829373650107992,0.5490909090909091,0.004457006196325686,0.005376344086021506,0.006680369989722507,0.04207317073170732,0.0
0.04081632653061224,0.0111731843575419,0.0006765208955604912,0.002740260162249396,0.24622030237580994,0.5187878787878788,0.0031525165778889,0.0004272591326639607,0.0006773801737830515,0.005487804878048781,0.0
0.030612244897959183,0.0111731843575419,0.0004978172627709275,0.003541759182037757,0.27321814254859617,0.8763636363636365,0.004565713664528752,0.0003204443494979705,0.0008175277959450622,0.003658536585365854,0.0
0.0,0.0335195530726257,0.00011488090679329097,0.06852816619190485,0.6587473002159828,1.0,0.01195782150233721,0.00021362956633198035,0.00023357937027001775,0.001219512195121951,1.0
0.04081632653061224,0.15083798882681565,0.009292588905057313,0.03282535625187287,0.265658747300216,0.9357575757575758,0.003985940500779069,0.00815352844833725,0.016116976548631225,0.06707317073170732,0.0
0.05612244897959184,0.21601489757914338,0.01779377600776084,0.03513237370072315,0.19114470842332615,0.5575757575757576,0.0030075732869514803,0.012319304991810866,0.020601700457815567,0.1152439024390244,0.0
0.04081632653061224,0.074487895716946,0.004582471726532383,0.0163801849224315,0.32397408207343414,0.8133333333333332,0.0037322897416385836,0.004664245531581571,0.007077454919181538,0.04024390243902439,0.0
0.0,0.0297951582867784,8.935181639478185e-05,0.06130745430191962,0.8725701943844494,1.0,0.0234445773091278,0.0002848394217759738,0.0001868634962160142,0.0006097560975609756,1.0
0.04081632653061224,0.11731843575418995,0.007224732582778075,0.02560464436188764,0.2516198704103672,0.8084848484848486,0.003478638982498097,0.006052837712739442,0.011118378024852844,0.05365853658536585,0.0
0.04081632653061224,0.1750465549348231,0.010786040693370096,0.03804232059238719,0.2267818574514039,0.8169696969696971,0.0031887524006232555,0.008402762942391227,0.016747640848360272,0.07682926829268293,0.0
0.04081632653061224,0.11731843575418995,0.007224732582778075,0.02560464436188764,0.24622030237580994,0.9030303030303031,0.0034424031597637414,0.005946022929573453,0.012169485191067924,0.05304878048780488,0.0
0.04081632653061224,0.08193668528864059,0.005041995353705547,0.017983182962008223,0.26457883369330454,0.9066666666666665,0.003913468855310359,0.0043438011820835995,0.008525647014855647,0.036585365853658534,0.0
0.030612244897959183,0.00931098696461825,0.0004084654463761456,0.0030254782819038126,0.2796976241900648,0.7115151515151515,0.013189839475305283,0.00024923449405397707,0.0005372325516210408,0.001219512195121951,0.0
0.04081632653061224,0.1824953445065177,0.01124556432054326,0.03964531863196392,0.44276457883369336,0.9406060606060604,0.005399137587418921,0.015096489354126611,0.019573951228627488,0.10365853658536585,0.0
0.04591836734693877,0.0633147113594041,0.004339945367746547,0.012567649044519298,0.33045356371490286,0.7927272727272727,0.003587346450701163,0.004486220892971586,0.006563580304587498,0.039634146341463415,0.0
0.06122448979591836,0.1564245810055866,0.013977176993183734,0.023535910405406864,0.27321814254859617,0.5551515151515152,0.006268797333043445,0.01260414441358684,0.016140334485658228,0.07926829268292683,0.0
0.03571428571428571,0.13966480446927373,0.0076331980291542215,0.03422978471447499,0.43304535637149033,0.8424242424242425,0.00616008986484038,0.010040589617603075,0.012146127254040922,0.06402439024390244,0.0
0.07142857142857141,0.09869646182495345,0.010211636159403641,0.012928684639018561,0.2688984881209503,0.623030303030303,0.005145486828278437,0.009079256569109165,0.012823507427823974,0.06463414634146342,0.0
0.04081632653061224,0.21601489757914338,0.013313420642822498,0.046866030521949154,0.37257019438444927,0.9357575757575758,0.005254194296481501,0.01545253863134658,0.023077641782677755,0.10792682926829268,0.0
0.025510204081632654,0.05027932960893855,0.002016798141482219,0.016780934432325683,0.35745140388768903,0.7624242424242424,0.0029351016414827695,0.0021719005910418,0.0029431000654022233,0.02195121951219512,0.0
0.05612244897959184,0.10614525139664804,0.008756478006688622,0.017380253519194457,0.29049676025917925,0.7612121212121211,0.01021850201108816,0.00826034323150324,0.012846865364850975,0.03719512195121951,0.0
0.030612244897959183,0.1303538175046555,0.006216333512036966,0.036551243587105244,0.34557235421166305,0.949090909090909,0.0030438091096858357,0.0067293313394573805,0.010908156591609828,0.06341463414634146,0.0
0.025510204081632654,0.0931098696461825,0.003778305378979347,0.03061942876948238,0.23758099352051837,0.7272727272727273,0.0016306120230459827,0.002955209000925728,0.005325609642156405,0.036585365853658534,0.0
0.04081632653061224,0.1973929236499069,0.012164611574889588,0.04285492506706236,0.3250539956803456,0.8315151515151515,0.0032974598688263208,0.01260414441358684,0.019153508362141455,0.11280487804878049,0.0
0.1173469387755102,0.21601489757914338,0.03571519746751423,0.017531888468884146,0.2948164146868251,0.6715151515151516,0.006703627205855708,0.034465570034892826,0.04762683359805662,0.20548780487804877,0.0
0.03571428571428571,0.13594040968342644,0.007428965305966148,0.033327195728226844,0.4125269978401728,0.863030303030303,0.005254194296481501,0.009364095990885139,0.012052695505932916,0.06585365853658537,0.0
0.7755102040816326,0.8212290502793296,0.8630874881927958,0.01036172156212881,0.043196544276457874,0.04848484848484849,0.018987571112802113,0.27351705476037885,0.3393674670653088,0.7475609756097561,4.0
0.0510204081632653,0.06890130353817504,0.005207934441295857,0.01240518302699463,0.2742980561555075,0.8206060606060606,0.0033699315142950315,0.004628640603859573,0.008105204148369615,0.04207317073170732,0.0
0.025510204081632654,0.07076350093109869,0.0028592581246330196,0.02339871687949715,0.2473002159827214,0.6836363636363637,0.001992970250389535,0.0022787153742077904,0.0038307016724282907,0.026829268292682926,0.0
0.02040816326530612,0.0782122905027933,0.002616731765847183,0.030980464363981643,0.35745140388768903,0.976969696969697,0.002101677718592601,0.002848394217759738,0.004718303279454358,0.03231707317073171,0.0
0.05612244897959184,0.12290502793296089,0.010135048888208114,0.020088020477938916,0.32613390928725705,0.698181818181818,0.007102221255933615,0.010503453677989034,0.013897972531066055,0.06097560975609756,0.0
0.05612244897959184,0.21415270018621974,0.017640601465369787,0.03483271415728876,0.2775377969762419,0.7042424242424241,0.005761495814762473,0.016164637185786514,0.024385686256189854,0.10670731707317073,0.0
0.04591836734693877,0.3221601489757914,0.02208266319471037,0.06275159667991667,0.22030237580993522,0.6763636363636364,0.003587346450701163,0.016947945595670443,0.02959450621321125,0.14512195121951219,0.0
