height,lenght,area,eccen,p_black,p_and,mean_tr,blackpix,blackand,wb_trans,class
0.03225806451612903,0.1824953445065177,0.007500833425936216,0.0321921564550991,0.16846652267818576,0.525,0.008953779140114543,0.008651997436445203,0.01511187929182043,0.036125817502335726,0.0
0.025806451612903226,0.020484171322160148,0.0006875763973774865,0.0047099981719185184,0.41036717062634986,1.0,0.005323868677905944,0.0014954069643238624,0.0023590414350446115,0.008720024914356899,0.0
0.035483870967741936,0.020484171322160148,0.0009376041782420269,0.00351636849821314,0.25053995680345575,0.9750000000000001,0.005323868677905944,0.0013173823257138788,0.0031298173494651283,0.007785736530675802,0.0
0.006451612903225807,0.21415270018621974,0.0023544282698077564,0.13853273161971605,0.30453563714902815,0.2511904761904762,0.4918125352907962,0.004165776543473616,0.0028495351987667585,0.0003114294612270321,1.0
0.006451612903225807,0.24394785847299813,0.0026877986442938105,0.15764872876647512,0.4654427645788337,0.4738095238095238,0.15302089215132694,0.006871751050345367,0.004998365020787592,0.002802865151043289,1.0
0.029032258064516127,0.17690875232774675,0.006604900544504946,0.03434284055186554,0.3714902807775378,0.8642857142857141,0.011777042832943455,0.014028341522466709,0.019713177932452003,0.049828713796325134,0.0
0.029032258064516127,0.23277467411545624,0.008688465385042783,0.04509626103569777,0.4200863930885529,0.819047619047619,0.01718157618778737,0.02054404329559211,0.024781613490914185,0.05730302086577391,0.0
0.025806451612903226,0.08193668528864059,0.0027503055895099454,0.01785426247665612,0.3974082073434126,0.9476190476190476,0.018391546341856902,0.006124047568183437,0.008875601438781706,0.016505761445032702,0.0
0.0,0.0148975791433892,0.0,0.0321921564550991,0.7602591792656589,1.0,0.048156812131967416,0.0,4.671369178306159e-05,0.0,0.0
0.0,0.2811918063314711,0.000993165907323036,0.5447718661844355,0.8077753779697626,1.0,0.08332661127692184,0.004201381471195613,0.003386742654271967,0.003114294612270321,1.0
0.016129032258064516,0.03910614525139665,0.0008542615846205135,0.013076159308339995,0.13282937365010797,1.0,0.01500362991046221,0.0006764936267179378,0.002919605736441351,0.002491435689816257,0.0
0.025806451612903226,0.0856610800744879,0.0028753194799422156,0.018650015592459705,0.2796976241900648,0.7107142857142857,0.010970396063563766,0.00477106031474756,0.007310692764049142,0.018062908751167863,0.0
1.0,0.8603351955307262,1.0000000000000002,0.005269176037077794,0.015118790496760251,0.0,0.02339275631201097,0.4494766075624867,0.5391927874059886,1.0000000000000002,4.0
0.029032258064516127,0.1601489757914339,0.005979831092343594,0.03111681440671587,0.2915766738660907,0.8821428571428571,0.010002419940308139,0.010396638894823044,0.018148269257719438,0.04079725942074121,0.0
0.029032258064516127,0.15456238361266295,0.00577147460828981,0.03004147235833265,0.30453563714902815,0.8202380952380954,0.011615713479067518,0.010396638894823044,0.01648993319942075,0.037371535347243856,0.0
0.029032258064516127,0.0856610800744879,0.0032017446382931435,0.016778920428272896,0.2829373650107992,0.5571428571428572,0.009921755263370167,0.005376344086021506,0.006726771616760872,0.021488632824665215,0.0
